,Date,Time,Load
0,26/07/21,13:38:54,-1.197
1,26/07/21,13:40:26,-0.892
2,26/07/21,13:41:39,-0.892
3,26/07/21,13:42:44,-1.341
4,26/07/21,15:05:40,-1.07
5,26/07/21,15:31:50,-1.271
6,26/07/21,15:41:23,-1.041
7,26/07/21,15:45:42,-1.122
8,26/07/21,15:51:53,-1.175
9,26/07/21,15:57:26,-1.438
10,26/07/21,16:07:11,-1.284
11,26/07/21,16:12:20,-1.146
12,26/07/21,16:15:30,-0.989
13,26/07/21,16:21:10,-1.842
14,26/07/21,16:22:37,-0.974
15,26/07/21,16:27:35,-1.555
16,26/07/21,16:38:34,-1.54
17,26/07/21,16:45:43,-1.029
18,26/07/21,16:52:49,-0.894
19,26/07/21,16:59:08,-0.8
20,26/07/21,16:59:50,-1.046
21,26/07/21,17:10:43,-1.243
22,26/07/21,17:17:39,-0.919
23,26/07/21,17:20:28,-1.181
24,26/07/21,17:25:34,-0.692
25,26/07/21,17:28:26,-0.567
26,26/07/21,17:33:00,-1.422
27,26/07/21,17:35:30,-0.9
28,26/07/21,17:40:29,-0.807
29,26/07/21,17:50:34,-0.866
30,26/07/21,18:01:31,-0.774
31,26/07/21,18:06:10,-0.676
32,26/07/21,18:14:58,-1.14
33,26/07/21,18:23:30,-1.262
34,26/07/21,18:30:35,-1.093
35,26/07/21,18:35:58,-1.157
36,26/07/21,18:43:59,-1.346
37,26/07/21,18:52:13,-1.11
38,26/07/21,19:02:25,-1.25
39,26/07/21,19:11:04,-0.898
40,26/07/21,19:18:34,-0.878
41,26/07/21,19:25:09,-0.996
42,26/07/21,19:31:53,-1.288
43,26/07/21,19:39:35,-1.041
44,26/07/21,19:46:19,-1.012
45,26/07/21,19:47:31,-0.955
46,26/07/21,19:49:42,-0.999
47,26/07/21,19:56:37,-0.896
48,26/07/21,20:02:33,-0.916
