,Date,Time,Load
0,19/07/21,10:49:52,-1.09
1,19/07/21,11:15:51,-1.622
2,19/07/21,11:17:45,-1.709
3,19/07/21,11:18:10,-1.274
4,19/07/21,11:19:34,-1.281
5,19/07/21,11:32:49,-1.04
6,19/07/21,11:35:18,-1.282
7,19/07/21,11:46:13,-1.405
8,19/07/21,11:51:38,-1.053
9,19/07/21,11:59:47,-0.786
10,19/07/21,12:05:08,-0.784
11,19/07/21,12:18:50,-0.801
12,19/07/21,12:19:49,-0.944
13,19/07/21,12:24:06,-1.024
14,19/07/21,12:29:27,-1.054
15,19/07/21,12:31:57,-0.81
16,19/07/21,12:33:54,-0.627
17,19/07/21,12:38:34,-0.763
18,19/07/21,12:52:38,-0.769
19,19/07/21,12:57:11,-0.79
20,19/07/21,13:03:05,-1.059
21,19/07/21,13:06:05,-1.384
22,19/07/21,13:12:31,-1.001
23,19/07/21,13:17:24,-1.141
24,19/07/21,13:22:23,-0.61
25,19/07/21,13:27:56,-0.706
26,19/07/21,13:29:25,-0.73
27,19/07/21,13:35:35,-1.163
28,19/07/21,13:39:44,-0.971
29,19/07/21,13:44:56,-0.809
30,19/07/21,13:49:24,-1.008
