,Date,Time,Load
0,25/02/21,16:29:21,-0.8
1,25/02/21,16:35:28,-0.8
2,25/02/21,16:39:14,-0.8
3,25/02/21,16:45:28,-0.8
4,25/02/21,16:49:16,-0.8
5,25/02/21,16:53:23,-0.712
6,25/02/21,16:56:50,-0.822
7,25/02/21,17:00:13,-0.851
8,25/02/21,17:02:44,-1.381
9,25/02/21,17:07:22,-0.8
10,25/02/21,17:10:58,-0.8
11,25/02/21,17:14:08,-0.8
12,25/02/21,19:18:39,-0.8
13,25/02/21,19:20:19,-0.8
14,25/02/21,19:22:15,-0.8
15,25/02/21,19:24:28,-0.8
16,25/02/21,19:25:03,-0.8
17,25/02/21,19:26:58,-0.8
18,25/02/21,19:28:41,-0.8
19,25/02/21,19:30:15,-0.8
20,25/02/21,19:31:55,-0.8
21,25/02/21,19:33:23,-0.8
22,25/02/21,19:34:53,-0.8
23,25/02/21,19:36:55,-0.8
24,25/02/21,19:41:36,-0.8
25,25/02/21,19:43:46,-0.8
26,25/02/21,19:47:35,-0.8
27,25/02/21,19:49:37,-0.857
28,25/02/21,19:52:13,-0.8
29,25/02/21,19:57:43,-1.214
