,Date,Time,Unmount
0,27/07/21,09:18:13,-0.86
1,27/07/21,09:34:28,-0.842
2,27/07/21,09:44:34,-0.863
3,27/07/21,09:48:01,-0.878
4,27/07/21,10:25:25,-0.83
5,27/07/21,10:33:29,-0.846
6,27/07/21,10:40:44,-0.841
7,27/07/21,10:51:29,-0.796
8,27/07/21,11:01:17,-0.836
9,27/07/21,11:07:13,-0.817
10,27/07/21,11:10:33,-0.815
11,27/07/21,11:35:57,-0.814
12,27/07/21,11:39:27,-0.809
13,27/07/21,11:45:02,-0.813
14,27/07/21,11:48:18,-0.802
15,27/07/21,11:50:33,-0.788
16,27/07/21,11:53:08,-0.806
17,27/07/21,11:55:35,-0.796
18,27/07/21,11:57:28,-0.806
19,27/07/21,11:59:58,-0.82
20,27/07/21,12:03:16,-0.798
21,27/07/21,12:05:35,-0.847
22,27/07/21,12:07:47,-0.824
23,27/07/21,12:11:18,-0.763
24,27/07/21,12:19:50,-0.788
25,27/07/21,12:29:16,-0.788
26,27/07/21,12:50:09,-0.79
27,27/07/21,12:57:59,-0.773
28,27/07/21,13:07:41,-0.792
29,27/07/21,13:16:24,-0.785
30,27/07/21,13:25:39,-0.792
31,27/07/21,13:28:28,-0.81
32,27/07/21,13:50:41,-0.762
33,27/07/21,13:58:23,-0.814
34,27/07/21,14:04:54,-0.804
35,27/07/21,14:14:47,-0.767
36,27/07/21,14:17:59,-0.767
37,27/07/21,14:22:00,-0.764
38,27/07/21,14:40:14,-0.751
39,27/07/21,14:57:12,-0.737
40,27/07/21,15:12:49,-0.759
41,27/07/21,16:14:47,-0.83
42,27/07/21,16:56:54,-0.803
43,27/07/21,17:23:15,-0.87
44,27/07/21,17:43:28,-0.815
45,27/07/21,17:58:56,-0.858
46,27/07/21,18:12:45,-0.829
47,27/07/21,18:36:15,-0.824
48,27/07/21,18:58:03,-0.798
49,27/07/21,19:08:25,-0.831
50,27/07/21,19:10:35,-0.813
51,27/07/21,19:21:22,-0.822
52,27/07/21,19:48:32,-0.819
53,27/07/21,20:18:37,-0.794
54,27/07/21,20:23:42,-0.823
55,27/07/21,20:46:24,-0.795
56,27/07/21,20:56:22,-0.808
57,27/07/21,21:04:14,-0.818
58,27/07/21,21:12:19,-0.801
59,27/07/21,21:24:41,-0.795
60,27/07/21,21:32:02,-0.801
61,27/07/21,21:40:59,-0.819
62,27/07/21,21:50:48,-0.783
63,27/07/21,22:00:04,-0.793
64,27/07/21,22:04:26,-0.786
65,27/07/21,22:07:56,-0.757
66,27/07/21,22:09:16,-0.836
67,27/07/21,22:17:54,-0.809
68,27/07/21,22:24:58,-0.782
69,27/07/21,22:49:06,-0.835
70,27/07/21,22:58:11,-0.84
71,27/07/21,23:02:45,-0.814
72,27/07/21,23:08:45,-0.824
73,27/07/21,23:11:07,-0.803
74,27/07/21,23:15:32,-0.795
75,27/07/21,23:18:01,-0.826
76,27/07/21,23:20:28,-0.816
77,27/07/21,23:22:51,-0.833
78,27/07/21,23:25:25,-0.814
79,27/07/21,23:26:20,-0.853
80,27/07/21,23:29:03,-0.835
81,27/07/21,23:31:19,-0.84
82,27/07/21,23:34:44,-0.811
83,27/07/21,23:37:06,-0.813
84,27/07/21,23:41:09,-0.804
85,27/07/21,23:43:37,-0.789
86,27/07/21,23:46:31,-0.814
87,27/07/21,23:49:00,-0.824
88,27/07/21,23:51:26,-0.815
89,27/07/21,23:56:22,-0.826
90,27/07/21,23:58:51,-0.815
