,Date,Time,Load
0,05/08/21,16:36:02,-1.045
1,05/08/21,16:40:46,-1.138
2,05/08/21,16:44:21,-0.822
3,05/08/21,16:48:30,-1.428
4,05/08/21,16:51:23,-0.941
5,05/08/21,16:54:02,-0.952
6,05/08/21,16:57:21,-1.077
7,05/08/21,17:01:11,-0.8
8,05/08/21,17:03:25,-0.747
9,05/08/21,17:05:46,-0.819
10,05/08/21,17:07:51,-0.881
11,05/08/21,17:10:43,-1.05
12,05/08/21,17:13:23,-0.946
13,05/08/21,17:16:01,-1.137
14,05/08/21,17:18:28,-0.863
15,05/08/21,17:21:19,-0.982
16,05/08/21,17:24:01,-1.36
17,05/08/21,17:26:22,-1.247
18,05/08/21,17:27:13,-1.139
19,05/08/21,17:30:32,-0.942
20,05/08/21,17:32:52,-1.471
21,05/08/21,17:33:45,-1.284
22,05/08/21,17:54:45,-0.997
23,05/08/21,17:58:23,-1.033
24,05/08/21,18:01:19,-1.003
25,05/08/21,18:04:15,-0.962
26,05/08/21,18:22:05,-1.032
27,05/08/21,18:24:34,-1.048
28,05/08/21,18:27:05,-1.315
29,05/08/21,18:29:14,-1.166
30,05/08/21,18:32:38,-0.871
31,05/08/21,18:34:41,-0.828
32,05/08/21,18:38:10,-0.657
33,05/08/21,18:56:21,-0.921
34,05/08/21,19:03:31,-1.0
35,05/08/21,19:13:47,-0.788
36,05/08/21,19:22:50,-0.767
37,05/08/21,19:37:18,-0.828
38,05/08/21,19:53:21,-0.919
39,05/08/21,20:03:19,-0.832
40,05/08/21,20:13:27,-0.887
41,05/08/21,20:20:24,-0.738
42,05/08/21,20:29:54,-0.88
43,05/08/21,20:36:28,-1.049
44,05/08/21,20:42:53,-1.645
45,05/08/21,20:43:38,-1.064
46,05/08/21,20:53:41,-1.04
47,05/08/21,21:21:27,-1.117
48,05/08/21,21:23:12,-0.894
49,05/08/21,21:27:13,-1.101
50,05/08/21,21:31:36,-1.06
51,05/08/21,22:44:04,-0.8
52,05/08/21,23:11:23,-1.005
53,05/08/21,23:13:37,-0.986
54,05/08/21,23:19:33,-0.802
55,05/08/21,23:24:45,-0.935
56,05/08/21,23:30:14,-1.007
57,05/08/21,23:38:08,-1.065
58,05/08/21,23:44:47,-1.078
59,05/08/21,23:51:44,-1.042
