,Date,Time,Load
0,29/07/21,09:07:25,-1.15
1,29/07/21,09:16:37,-1.054
2,29/07/21,09:19:51,-0.983
3,29/07/21,09:23:50,-0.968
4,29/07/21,09:26:32,-0.937
5,29/07/21,09:29:35,-0.74
6,29/07/21,09:31:48,-0.823
7,29/07/21,09:34:04,-0.752
8,29/07/21,09:36:08,-0.917
9,29/07/21,09:38:24,-1.081
10,29/07/21,09:41:06,-0.932
11,29/07/21,09:45:55,-0.831
12,29/07/21,09:47:43,-0.946
13,29/07/21,09:50:10,-0.937
14,29/07/21,09:55:00,-0.911
15,29/07/21,09:57:08,-0.878
16,29/07/21,09:58:58,-0.885
17,29/07/21,10:08:03,-0.957
18,29/07/21,10:11:54,-1.124
19,29/07/21,10:15:48,-1.004
20,29/07/21,10:19:37,-1.213
21,29/07/21,10:23:50,-0.937
22,29/07/21,10:28:00,-0.844
23,29/07/21,10:32:01,-1.203
24,29/07/21,10:35:55,-1.031
25,29/07/21,10:39:59,-0.957
26,29/07/21,10:43:55,-0.795
27,29/07/21,10:47:54,-0.803
28,29/07/21,10:51:54,-0.937
29,29/07/21,10:55:49,-0.885
30,29/07/21,11:07:14,-1.332
31,29/07/21,11:11:11,-1.572
32,29/07/21,11:15:05,-1.236
33,29/07/21,11:19:05,-1.213
34,29/07/21,11:22:58,-1.304
35,29/07/21,11:27:34,-0.922
36,29/07/21,11:32:33,-1.411
37,29/07/21,11:37:08,-0.961
38,29/07/21,12:08:12,-1.13
39,29/07/21,12:12:04,-0.996
40,29/07/21,12:16:01,-1.326
41,29/07/21,12:20:00,-1.029
42,29/07/21,12:23:56,-1.156
43,29/07/21,12:27:53,-0.831
44,29/07/21,12:31:50,-0.827
45,29/07/21,12:35:47,-0.887
46,29/07/21,12:39:42,-0.975
47,29/07/21,12:43:40,-0.941
48,29/07/21,12:47:38,-0.462
49,29/07/21,12:51:35,-0.974
50,29/07/21,12:55:27,-0.982
51,29/07/21,12:59:25,-1.019
52,29/07/21,13:03:24,-0.996
53,29/07/21,13:07:18,-1.309
54,29/07/21,13:11:12,-0.882
55,29/07/21,13:15:10,-0.832
56,29/07/21,13:19:08,-0.491
57,29/07/21,13:23:09,-0.866
58,29/07/21,13:27:07,-0.883
59,29/07/21,13:31:06,-0.819
60,29/07/21,13:35:04,-0.754
61,29/07/21,13:38:58,-0.76
62,29/07/21,14:01:47,-1.219
63,29/07/21,14:05:43,-1.129
64,29/07/21,14:09:36,-0.555
65,29/07/21,14:13:33,-0.72
66,29/07/21,14:17:25,-0.616
67,29/07/21,14:21:17,-0.489
68,29/07/21,14:25:15,-0.713
69,29/07/21,14:29:15,-0.691
70,29/07/21,14:33:14,-0.795
71,29/07/21,14:38:05,-0.857
72,29/07/21,14:42:01,-1.303
73,29/07/21,14:45:58,-0.874
74,29/07/21,14:49:51,-0.917
75,29/07/21,14:53:48,-0.719
76,29/07/21,15:02:01,-0.615
77,29/07/21,15:09:45,-1.396
78,29/07/21,15:10:34,-1.028
79,29/07/21,15:15:41,-0.903
80,29/07/21,15:17:52,-0.969
81,29/07/21,15:21:34,-0.885
82,29/07/21,15:26:04,-1.304
83,29/07/21,15:26:31,-0.78
84,29/07/21,15:34:51,-0.837
85,29/07/21,15:40:15,-0.746
86,29/07/21,15:44:47,-1.077
87,29/07/21,15:49:19,-1.185
88,29/07/21,15:52:00,-0.961
89,29/07/21,15:57:02,-0.902
90,29/07/21,16:00:17,-1.249
91,29/07/21,16:04:52,-0.932
92,29/07/21,16:09:01,-0.826
93,29/07/21,16:52:58,-1.108
94,29/07/21,16:56:55,-0.812
95,29/07/21,17:00:52,-0.818
96,29/07/21,17:04:52,-0.986
97,29/07/21,17:08:47,-0.857
98,29/07/21,17:12:46,-1.355
99,29/07/21,17:16:44,-1.244
100,29/07/21,17:20:47,-0.797
101,29/07/21,17:24:49,-1.383
102,29/07/21,17:28:48,-0.91
103,29/07/21,17:32:47,-1.05
104,29/07/21,17:36:47,-0.904
105,29/07/21,17:46:44,-1.083
106,29/07/21,17:50:42,-0.921
107,29/07/21,17:54:42,-0.917
108,29/07/21,17:58:39,-1.109
109,29/07/21,18:02:33,-0.901
110,29/07/21,18:06:35,-1.207
111,29/07/21,18:10:31,-0.817
112,29/07/21,18:14:32,-0.771
113,29/07/21,18:18:29,-0.976
114,29/07/21,18:22:25,-0.948
115,29/07/21,18:26:16,-0.877
116,29/07/21,18:30:12,-0.865
117,29/07/21,18:34:09,-0.657
118,29/07/21,18:38:06,-0.843
119,29/07/21,18:42:00,-0.775
120,29/07/21,18:46:00,-0.817
121,29/07/21,18:49:58,-0.84
122,29/07/21,18:53:58,-0.88
123,29/07/21,18:57:58,-0.819
124,29/07/21,19:02:00,-0.857
125,29/07/21,19:05:56,-0.92
126,29/07/21,19:10:15,-0.931
127,29/07/21,19:14:17,-1.011
128,29/07/21,19:18:20,-0.958
129,29/07/21,19:22:16,-0.59
130,29/07/21,19:22:42,-0.984
131,29/07/21,19:26:41,-0.925
132,29/07/21,19:30:43,-0.718
133,29/07/21,19:34:39,-0.975
134,29/07/21,19:38:42,-0.734
135,29/07/21,19:42:39,-0.665
136,29/07/21,19:46:48,-0.69
137,29/07/21,19:50:49,-0.745
138,29/07/21,19:54:50,-1.168
139,29/07/21,19:58:49,-1.008
140,29/07/21,20:02:48,-0.812
141,29/07/21,20:06:46,-0.829
142,29/07/21,20:10:46,-0.742
143,29/07/21,20:14:46,-1.098
144,29/07/21,20:18:45,-0.822
145,29/07/21,20:22:45,-0.839
146,29/07/21,20:26:43,-0.758
147,29/07/21,20:30:39,-1.039
148,29/07/21,20:34:36,-0.853
149,29/07/21,20:38:27,-1.035
150,29/07/21,20:42:24,-1.012
151,29/07/21,20:46:22,-1.005
152,29/07/21,21:44:01,-1.002
153,29/07/21,21:47:30,-0.751
154,29/07/21,21:51:26,-0.955
155,29/07/21,21:55:28,-1.059
156,29/07/21,21:59:27,-0.981
157,29/07/21,22:03:25,-0.803
158,29/07/21,22:07:27,-0.813
159,29/07/21,22:11:27,-0.859
160,29/07/21,22:15:22,-0.939
161,29/07/21,22:19:44,-0.721
162,29/07/21,22:23:46,-1.046
163,29/07/21,22:27:49,-1.269
164,29/07/21,22:31:52,-0.905
165,29/07/21,22:35:55,-0.877
166,29/07/21,22:39:55,-0.694
167,29/07/21,22:43:55,-1.502
168,29/07/21,22:44:22,-0.816
169,29/07/21,22:48:24,-0.854
170,29/07/21,22:52:22,-0.728
171,29/07/21,22:56:27,-0.904
172,29/07/21,23:00:23,-1.008
173,29/07/21,23:04:25,-0.728
174,29/07/21,23:08:20,-1.165
175,29/07/21,23:12:18,-0.582
176,29/07/21,23:16:21,-0.607
177,29/07/21,23:20:18,-0.766
178,29/07/21,23:24:28,-0.906
179,29/07/21,23:28:58,-0.933
180,29/07/21,23:32:58,-1.18
181,29/07/21,23:36:56,-0.988
182,29/07/21,23:41:53,-0.645
183,29/07/21,23:45:54,-0.522
184,29/07/21,23:49:54,-0.287
185,29/07/21,23:53:51,-0.36
186,29/07/21,23:57:52,-0.53
