,Date,Time,Unmount
0,15/06/21,09:37:51,-0.849
1,15/06/21,09:59:49,-0.87
2,15/06/21,10:03:25,-0.851
3,15/06/21,10:13:58,-0.851
4,15/06/21,10:17:38,-0.834
5,15/06/21,10:20:22,-0.841
6,15/06/21,10:23:06,-0.836
7,15/06/21,10:26:02,-0.839
8,15/06/21,10:29:05,-0.867
9,15/06/21,10:31:37,-0.84
10,15/06/21,10:40:55,-0.814
11,15/06/21,10:44:05,-0.819
12,15/06/21,10:46:44,-0.818
13,15/06/21,10:51:30,-0.808
14,15/06/21,10:54:08,-0.811
15,15/06/21,10:57:17,-0.824
16,15/06/21,11:05:58,-0.819
17,15/06/21,11:10:37,-0.807
18,15/06/21,11:55:29,-0.794
19,15/06/21,12:00:42,-0.829
20,15/06/21,12:11:14,-0.788
21,15/06/21,12:24:37,-0.799
22,15/06/21,12:29:41,-0.79
23,15/06/21,12:36:57,-0.804
24,15/06/21,12:38:58,-0.786
25,15/06/21,12:41:44,-0.805
26,15/06/21,12:45:25,-0.827
27,15/06/21,12:47:53,-0.838
28,15/06/21,12:51:50,-0.827
29,15/06/21,13:18:36,-0.759
30,15/06/21,13:21:19,-0.827
31,15/06/21,13:25:55,-0.818
32,15/06/21,13:29:00,-0.833
33,15/06/21,13:32:02,-0.83
34,15/06/21,13:38:14,-0.825
35,15/06/21,13:43:28,-0.825
36,15/06/21,13:50:06,-0.786
37,15/06/21,13:58:00,-0.796
38,15/06/21,14:00:14,-0.822
39,15/06/21,14:02:47,-0.804
40,15/06/21,14:07:44,-0.792
41,15/06/21,14:14:16,-0.807
42,15/06/21,14:23:27,-0.794
43,15/06/21,14:25:59,-0.752
44,15/06/21,14:28:11,-0.793
45,15/06/21,14:30:23,-0.78
46,15/06/21,14:33:12,-0.786
47,15/06/21,14:37:41,-0.786
48,15/06/21,14:40:40,-0.8
49,15/06/21,14:45:31,-0.802
50,15/06/21,14:51:31,-0.772
51,15/06/21,14:55:43,-0.797
52,15/06/21,15:06:25,-0.758
53,15/06/21,15:11:16,-0.792
54,15/06/21,15:13:50,-0.796
55,15/06/21,15:16:15,-0.789
56,15/06/21,15:28:05,-0.766
57,15/06/21,17:42:22,-0.857
58,15/06/21,17:48:42,-0.849
59,15/06/21,17:57:51,-0.827
60,15/06/21,18:04:27,-0.83
61,15/06/21,18:10:27,-0.825
62,15/06/21,18:12:11,-0.784
63,15/06/21,18:19:34,-0.822
64,15/06/21,18:22:08,-0.82
65,15/06/21,18:29:06,-0.783
66,15/06/21,18:35:12,-0.808
67,15/06/21,18:40:41,-0.79
68,15/06/21,18:47:14,-0.788
