,Date,Time,Unmount
0,27/02/21,00:02:21,-0.8
1,27/02/21,00:07:09,-0.8
2,27/02/21,00:11:34,-0.8
3,27/02/21,00:15:57,-0.8
4,27/02/21,00:20:34,-0.8
5,27/02/21,00:24:56,-0.8
6,27/02/21,00:34:17,-0.8
7,27/02/21,00:38:39,-0.8
8,27/02/21,00:43:41,-0.8
9,27/02/21,00:48:07,-0.8
10,27/02/21,00:52:30,-0.8
11,27/02/21,00:57:28,-0.8
12,27/02/21,01:01:50,-0.8
13,27/02/21,01:06:22,-0.8
14,27/02/21,01:11:08,-0.8
15,27/02/21,01:15:28,-0.8
16,27/02/21,01:20:17,-0.8
17,27/02/21,01:24:47,-0.8
18,27/02/21,01:29:10,-0.8
19,27/02/21,01:33:58,-0.8
20,27/02/21,01:38:26,-0.8
21,27/02/21,01:42:47,-0.8
22,27/02/21,01:47:49,-0.8
23,27/02/21,01:52:17,-0.8
24,27/02/21,01:56:44,-0.8
25,27/02/21,02:01:41,-0.8
26,27/02/21,02:06:10,-0.8
27,27/02/21,02:10:39,-0.8
28,27/02/21,02:15:42,-0.8
29,27/02/21,02:20:09,-0.8
30,27/02/21,02:24:33,-0.8
31,27/02/21,02:29:59,-0.8
32,27/02/21,02:34:33,-0.8
33,27/02/21,02:39:21,-0.8
34,27/02/21,02:44:23,-0.8
35,27/02/21,02:49:04,-0.8
36,27/02/21,02:53:26,-0.8
37,27/02/21,02:58:18,-0.8
38,27/02/21,03:03:17,-0.8
39,27/02/21,03:07:41,-0.8
40,27/02/21,03:12:24,-0.8
41,27/02/21,03:17:24,-0.8
42,27/02/21,03:22:27,-0.8
43,27/02/21,03:27:07,-0.8
44,27/02/21,03:31:56,-0.8
45,27/02/21,03:36:11,-0.8
46,27/02/21,03:40:28,-0.695
47,27/02/21,03:45:45,-0.8
48,27/02/21,03:50:01,-0.8
49,27/02/21,03:54:22,-0.8
50,27/02/21,03:59:53,-0.8
51,27/02/21,04:04:11,-0.686
52,27/02/21,04:08:27,-0.8
53,27/02/21,04:13:40,-0.8
54,27/02/21,04:41:54,-0.709
55,27/02/21,04:46:31,-0.8
56,27/02/21,04:50:50,-0.8
57,27/02/21,04:55:41,-0.8
58,27/02/21,05:00:26,-0.8
59,27/02/21,05:04:45,-0.8
60,27/02/21,05:09:27,-0.8
61,27/02/21,05:14:27,-0.8
62,27/02/21,05:18:43,-0.8
63,27/02/21,05:23:02,-0.8
64,27/02/21,05:28:10,-0.8
65,27/02/21,05:32:28,-0.8
66,27/02/21,05:36:43,-0.8
67,27/02/21,05:42:13,-0.8
68,27/02/21,06:01:09,-0.71
69,27/02/21,06:06:31,-0.8
70,27/02/21,06:11:34,-0.8
71,27/02/21,06:15:52,-0.8
72,27/02/21,06:20:07,-0.8
73,27/02/21,06:25:27,-0.8
74,27/02/21,06:29:45,-0.8
75,27/02/21,06:34:00,-0.8
76,27/02/21,06:39:19,-0.8
77,27/02/21,06:43:40,-0.8
78,27/02/21,06:47:57,-0.8
79,27/02/21,06:53:13,-0.8
80,27/02/21,06:57:38,-0.8
81,27/02/21,07:01:57,-0.8
82,27/02/21,07:06:53,-0.8
83,27/02/21,07:11:27,-0.8
84,27/02/21,07:15:39,-0.8
85,27/02/21,07:26:22,-0.8
86,27/02/21,07:30:24,-0.8
87,27/02/21,07:34:11,-0.8
88,27/02/21,07:40:18,-0.8
89,27/02/21,07:43:57,-0.8
90,27/02/21,07:47:28,-0.8
91,27/02/21,07:54:29,-0.8
92,27/02/21,08:06:29,-0.735
93,27/02/21,08:17:28,-0.8
94,27/02/21,08:21:00,-0.8
95,27/02/21,08:26:28,-0.8
96,27/02/21,09:18:50,-0.8
97,27/02/21,09:23:26,-0.8
98,27/02/21,09:26:00,-0.8
99,27/02/21,09:28:43,-0.8
100,27/02/21,09:35:59,-0.8
101,27/02/21,09:40:26,-0.8
102,27/02/21,09:43:45,-0.746
103,27/02/21,09:49:22,-0.8
104,27/02/21,09:52:34,-0.8
105,27/02/21,09:56:04,-0.748
106,27/02/21,09:58:05,-0.73
107,27/02/21,10:00:39,-0.75
108,27/02/21,10:03:02,-0.709
109,27/02/21,10:06:20,-0.8
110,27/02/21,10:09:38,-0.726
111,27/02/21,10:15:22,-0.75
112,27/02/21,10:18:02,-0.8
113,27/02/21,10:20:19,-0.8
114,27/02/21,10:23:15,-0.8
115,27/02/21,10:24:38,-0.8
116,27/02/21,10:26:27,-0.8
117,27/02/21,10:29:36,-0.8
118,27/02/21,10:33:30,-0.8
119,27/02/21,10:36:07,-0.8
120,27/02/21,10:39:51,-0.8
121,27/02/21,10:40:51,-0.717
122,27/02/21,10:43:22,-0.8
123,27/02/21,10:45:52,-0.8
124,27/02/21,10:48:36,-0.8
125,27/02/21,10:54:14,-0.8
126,27/02/21,10:55:39,-0.8
127,27/02/21,10:59:39,-0.724
128,27/02/21,11:07:05,-0.8
129,27/02/21,11:11:48,-0.703
130,27/02/21,11:15:08,-0.728
131,27/02/21,11:18:01,-0.8
132,27/02/21,11:20:41,-0.8
133,27/02/21,11:22:44,-0.692
134,27/02/21,11:26:14,-0.69
135,27/02/21,11:29:12,-0.8
136,27/02/21,11:31:28,-0.8
137,27/02/21,11:34:23,-0.8
138,27/02/21,11:36:13,-0.8
139,27/02/21,11:39:19,-0.8
140,27/02/21,11:44:47,-0.671
141,27/02/21,11:45:41,-0.8
142,27/02/21,12:03:59,-0.8
