,Date,Time,Load
83,31/07/21,14:53:56,-0.678
84,31/07/21,14:54:53,-0.225
85,31/07/21,15:02:25,-0.759
86,31/07/21,15:52:13,-0.727
87,31/07/21,16:11:27,-0.551
88,31/07/21,16:13:48,-0.122
89,31/07/21,16:16:42,-0.432
90,31/07/21,16:18:12,-1.513
91,31/07/21,16:18:50,-0.639
92,31/07/21,16:20:51,-0.908
93,31/07/21,16:23:59,-0.562
94,31/07/21,16:27:41,-0.472
95,31/07/21,16:31:04,-0.084
96,31/07/21,17:06:44,-0.242
97,31/07/21,17:11:32,-0.8
98,31/07/21,17:13:50,-0.8
99,31/07/21,17:17:06,-0.266
100,31/07/21,17:20:11,-0.781
101,31/07/21,17:25:32,-0.041
102,31/07/21,17:28:32,-0.118
103,31/07/21,17:29:09,-0.878
104,31/07/21,17:33:32,-0.913
105,31/07/21,17:38:20,-0.574
106,31/07/21,17:42:05,-0.951
107,31/07/21,17:45:57,-0.743
108,31/07/21,17:49:05,-0.587
109,31/07/21,17:51:47,-0.416
110,31/07/21,17:56:30,-0.487
111,31/07/21,17:59:56,-0.537
112,31/07/21,18:02:57,-0.742
113,31/07/21,18:09:38,-0.616
114,31/07/21,18:14:33,-0.046
115,31/07/21,18:18:15,-0.33
116,31/07/21,18:37:16,-0.356
117,31/07/21,18:42:52,-0.226
118,31/07/21,18:46:10,-0.314
119,31/07/21,18:49:45,-0.371
120,31/07/21,18:52:57,-0.727
121,31/07/21,18:55:29,-0.613
122,31/07/21,18:59:15,-0.626
123,31/07/21,19:01:53,-1.016
124,31/07/21,19:06:23,-1.167
125,31/07/21,19:07:21,-0.8
126,31/07/21,19:10:43,-0.84
127,31/07/21,19:26:26,-0.983
128,31/07/21,19:27:29,-0.76
129,31/07/21,19:29:23,-1.001
130,31/07/21,19:30:03,-1.086
131,31/07/21,19:31:38,-1.114
132,31/07/21,19:55:03,-0.861
133,31/07/21,20:03:24,-0.682
134,31/07/21,20:09:50,-1.137
135,31/07/21,20:12:37,-0.984
136,31/07/21,20:26:02,-0.903
137,31/07/21,20:38:14,-0.689
138,31/07/21,20:43:32,-1.05
139,31/07/21,20:47:29,-0.854
140,31/07/21,20:59:08,-1.099
141,31/07/21,21:09:41,-1.105
142,31/07/21,21:18:36,-0.784
143,31/07/21,21:25:43,-0.816
144,31/07/21,21:28:15,-0.78
145,31/07/21,21:29:16,-0.54
146,31/07/21,21:32:01,-0.55
147,31/07/21,21:40:20,-0.791
148,31/07/21,21:49:01,-1.059
149,31/07/21,22:01:00,-0.856
150,31/07/21,22:34:01,-0.933
151,31/07/21,22:44:27,-0.493
152,31/07/21,22:52:27,-0.71
153,31/07/21,23:00:30,-0.843
154,31/07/21,23:07:01,-0.703
155,31/07/21,23:08:12,-0.85
156,31/07/21,23:14:36,-0.819
157,31/07/21,23:15:36,-0.65
158,31/07/21,23:23:43,-0.57
159,31/07/21,23:31:03,-0.747
160,31/07/21,23:38:35,-0.959
161,31/07/21,23:39:37,-0.76
162,31/07/21,23:48:44,-0.769
163,31/07/21,23:57:14,-1.086
