,Date,Time,Load
0,28/02/21,09:40:54,-0.862
1,28/02/21,09:49:06,-0.8
2,28/02/21,09:51:56,-0.8
3,28/02/21,09:52:22,-0.8
4,28/02/21,09:54:37,-0.784
5,28/02/21,09:56:42,-0.8
6,28/02/21,10:00:04,-0.8
7,28/02/21,10:02:43,-0.664
8,28/02/21,10:04:58,-0.8
9,28/02/21,10:07:35,-0.8
10,28/02/21,10:09:57,-0.8
11,28/02/21,10:12:49,-0.8
12,28/02/21,10:17:41,-0.8
13,28/02/21,10:20:19,-0.8
14,28/02/21,10:22:32,-0.644
15,28/02/21,10:25:17,-0.796
16,28/02/21,10:27:26,-0.856
17,28/02/21,10:32:15,-0.709
18,28/02/21,10:34:03,-0.836
19,28/02/21,10:35:57,-0.814
20,28/02/21,10:38:20,-0.751
21,28/02/21,10:43:53,-1.004
22,28/02/21,10:46:51,-0.645
23,28/02/21,10:48:58,-0.8
24,28/02/21,10:51:26,-0.677
25,28/02/21,10:53:29,-0.979
26,28/02/21,10:58:24,-0.955
27,28/02/21,11:00:24,-0.687
28,28/02/21,11:02:25,-0.686
29,28/02/21,11:04:32,-0.517
30,28/02/21,11:04:59,-0.717
31,28/02/21,11:08:12,-0.446
32,28/02/21,11:11:32,-0.779
33,28/02/21,11:14:42,-0.879
34,28/02/21,11:18:11,-0.758
35,28/02/21,11:25:01,-0.708
36,28/02/21,11:31:25,-0.652
37,28/02/21,11:33:32,-0.519
38,28/02/21,11:40:59,-0.685
39,28/02/21,11:47:41,-0.86
40,28/02/21,11:49:52,-0.897
41,28/02/21,11:56:54,-0.645
42,28/02/21,12:05:45,-0.549
43,28/02/21,12:14:18,-0.8
44,28/02/21,12:17:30,-0.703
45,28/02/21,12:30:34,-0.686
46,28/02/21,12:52:43,-0.8
47,28/02/21,12:59:02,-0.729
48,28/02/21,13:03:22,-0.652
49,28/02/21,13:08:58,-0.8
50,28/02/21,13:14:04,-0.8
51,28/02/21,13:18:37,-0.8
52,28/02/21,13:23:28,-0.8
53,28/02/21,13:29:31,-0.8
54,28/02/21,13:34:11,-0.8
55,28/02/21,13:35:07,-0.8
56,28/02/21,13:40:52,-0.8
57,28/02/21,13:46:45,-0.8
58,28/02/21,13:51:38,-1.053
59,28/02/21,13:56:39,-0.58
60,28/02/21,14:02:01,-0.567
61,28/02/21,14:05:15,-0.465
62,28/02/21,14:07:19,-0.557
63,28/02/21,14:16:35,-1.131
64,28/02/21,14:21:26,-1.014
65,28/02/21,14:26:19,-1.158
66,28/02/21,14:30:54,-0.727
67,28/02/21,14:37:27,-0.834
68,28/02/21,14:46:20,-0.736
69,28/02/21,17:41:16,-0.913
70,28/02/21,18:10:38,-0.8
71,28/02/21,18:14:33,-0.8
72,28/02/21,18:20:13,-0.8
73,28/02/21,18:22:55,-0.8
74,28/02/21,18:25:17,-0.73
75,28/02/21,18:27:15,-0.756
76,28/02/21,18:29:28,-0.857
77,28/02/21,18:32:07,-1.03
78,28/02/21,18:34:04,-0.853
79,28/02/21,18:36:05,-1.197
80,28/02/21,18:38:16,-0.876
81,28/02/21,18:40:25,-0.8
82,28/02/21,18:42:15,-0.765
83,28/02/21,18:43:56,-0.709
84,28/02/21,18:45:38,-0.8
85,28/02/21,18:47:35,-0.8
86,28/02/21,18:49:53,-0.8
87,28/02/21,18:52:39,-0.8
88,28/02/21,18:54:57,-0.912
89,28/02/21,18:58:12,-1.007
90,28/02/21,19:01:00,-0.8
91,28/02/21,19:16:57,-0.908
92,28/02/21,19:30:36,-0.948
93,28/02/21,19:42:58,-0.712
94,28/02/21,19:46:17,-0.8
95,28/02/21,19:49:34,-0.8
96,28/02/21,19:52:16,-1.022
97,28/02/21,20:17:13,-0.8
98,28/02/21,20:23:23,-0.814
99,28/02/21,20:27:12,-1.029
100,28/02/21,20:31:38,-0.896
101,28/02/21,20:36:21,-1.006
102,28/02/21,20:45:01,-0.787
103,28/02/21,20:50:12,-0.805
104,28/02/21,20:53:15,-0.805
105,28/02/21,20:58:18,-0.878
106,28/02/21,21:01:47,-0.8
107,28/02/21,21:06:19,-0.873
108,28/02/21,21:20:59,-0.998
109,28/02/21,21:24:40,-0.8
110,28/02/21,21:27:29,-0.394
111,28/02/21,21:30:53,-0.299
112,28/02/21,21:32:20,-0.315
113,28/02/21,21:35:31,-0.684
114,28/02/21,21:39:24,-0.851
115,28/02/21,21:42:11,-0.8
116,28/02/21,21:43:51,-0.8
117,28/02/21,21:47:38,-0.8
