,Date,Time,Unmount
0,19/03/21,09:16:41,-0.708
1,19/03/21,09:23:18,-0.7
2,19/03/21,09:40:27,-0.689
3,19/03/21,09:58:39,-0.8
4,19/03/21,10:12:39,-0.8
5,19/03/21,10:25:48,-0.8
6,19/03/21,10:35:30,-0.8
7,19/03/21,10:38:29,-0.8
8,19/03/21,10:41:02,-0.8
9,19/03/21,10:43:29,-0.8
10,19/03/21,10:45:50,-0.8
11,19/03/21,10:48:29,-0.8
12,19/03/21,10:51:39,-0.8
13,19/03/21,10:53:36,-0.8
14,19/03/21,10:55:40,-0.8
15,19/03/21,10:57:49,-0.8
16,19/03/21,10:59:54,-0.8
17,19/03/21,11:02:37,-0.8
18,19/03/21,11:05:11,-0.8
19,19/03/21,11:22:42,-0.8
20,19/03/21,11:24:39,-0.8
21,19/03/21,11:26:34,-0.8
22,19/03/21,11:28:29,-0.8
23,19/03/21,11:30:35,-0.8
24,19/03/21,11:32:57,-0.8
25,19/03/21,11:36:09,-0.8
26,19/03/21,11:39:53,-0.8
27,19/03/21,11:47:03,-0.8
28,19/03/21,11:53:27,-0.8
29,19/03/21,11:56:36,-0.8
30,19/03/21,12:00:22,-0.8
31,19/03/21,12:03:25,-0.8
32,19/03/21,12:05:50,-0.8
33,19/03/21,12:07:55,-0.8
34,19/03/21,12:10:40,-0.8
35,19/03/21,12:15:04,-0.8
36,19/03/21,12:18:28,-0.8
37,19/03/21,12:24:00,-0.8
38,19/03/21,12:26:24,-0.8
39,19/03/21,12:29:32,-0.8
40,19/03/21,12:31:37,-0.8
41,19/03/21,12:34:05,-0.8
42,19/03/21,12:47:58,-0.8
43,19/03/21,12:50:41,-0.8
44,19/03/21,12:53:21,-0.8
45,19/03/21,12:56:08,-0.8
46,19/03/21,12:58:30,-0.8
47,19/03/21,14:37:51,-0.8
48,19/03/21,14:39:41,-0.8
49,19/03/21,14:41:29,-0.8
50,19/03/21,14:43:14,-0.8
51,19/03/21,14:45:04,-0.8
52,19/03/21,14:46:53,-0.8
53,19/03/21,14:48:41,-0.8
54,19/03/21,14:50:27,-0.8
55,19/03/21,14:52:11,-0.8
56,19/03/21,14:53:58,-0.8
57,19/03/21,14:55:42,-0.8
58,19/03/21,14:57:27,-0.8
59,19/03/21,14:59:16,-0.8
60,19/03/21,15:01:04,-0.8
61,19/03/21,15:02:53,-0.8
62,19/03/21,15:04:37,-0.8
63,19/03/21,15:53:21,-0.8
64,19/03/21,16:06:07,-0.8
65,19/03/21,16:08:54,-0.8
66,19/03/21,16:19:32,-0.8
67,19/03/21,16:27:08,-0.8
68,19/03/21,16:37:21,-0.8
69,19/03/21,16:44:22,-0.8
70,19/03/21,16:48:13,-0.8
71,19/03/21,16:55:04,-0.8
72,19/03/21,16:57:15,-0.8
73,19/03/21,17:02:01,-0.8
74,19/03/21,17:04:19,-0.8
75,19/03/21,17:06:46,-0.8
76,19/03/21,17:17:04,-0.8
77,19/03/21,17:24:03,-0.8
78,19/03/21,17:33:16,-0.8
79,19/03/21,17:35:45,-0.8
80,19/03/21,17:41:48,-0.8
81,19/03/21,17:45:28,-0.8
82,19/03/21,17:55:45,-0.8
83,19/03/21,18:10:11,-0.8
84,19/03/21,18:22:21,-0.8
85,19/03/21,18:35:16,-0.8
86,19/03/21,18:44:11,-0.8
87,19/03/21,18:53:13,-0.8
88,19/03/21,19:02:50,-0.8
89,19/03/21,19:12:21,-0.8
90,19/03/21,19:15:21,-0.8
91,19/03/21,19:22:01,-0.8
92,19/03/21,19:29:11,-0.8
93,19/03/21,19:41:43,-0.8
94,19/03/21,19:58:25,-0.8
95,19/03/21,20:02:12,-0.8
96,19/03/21,20:09:14,-0.8
97,19/03/21,20:13:02,-0.8
98,19/03/21,20:16:33,-0.8
99,19/03/21,20:22:15,-0.8
100,19/03/21,20:30:19,-0.8
101,19/03/21,20:55:52,-0.8
102,19/03/21,21:23:50,-0.8
103,19/03/21,21:36:02,-0.8
104,19/03/21,21:47:49,-0.8
105,19/03/21,21:55:30,-0.8
106,19/03/21,22:02:17,-0.8
107,19/03/21,22:14:23,-0.8
108,19/03/21,22:32:44,-0.8
109,19/03/21,22:42:18,-0.8
110,19/03/21,22:51:09,-0.8
111,19/03/21,22:59:58,-0.8
112,19/03/21,23:07:05,-0.8
113,19/03/21,23:20:02,-0.8
114,19/03/21,23:26:33,-0.8
115,19/03/21,23:50:12,-0.8
116,19/03/21,23:51:31,-0.8
117,19/03/21,23:53:46,-0.8
118,19/03/21,23:58:15,-0.618
119,19/03/21,23:58:55,-0.8
120,19/03/21,23:59:38,-0.8
