,Date,Time,Unmount
0,25/06/21,09:26:49,-0.869
1,25/06/21,09:47:48,-0.805
2,25/06/21,10:16:22,-0.809
3,25/06/21,10:28:19,-0.797
4,25/06/21,10:46:52,-0.798
5,25/06/21,10:55:50,-0.813
6,25/06/21,11:01:03,-0.804
7,25/06/21,11:05:21,-0.821
8,25/06/21,11:10:44,-0.808
9,25/06/21,11:20:49,-0.746
10,25/06/21,11:23:31,-0.775
11,25/06/21,11:29:46,-0.761
12,25/06/21,11:48:36,-0.75
13,25/06/21,11:55:56,-0.774
14,25/06/21,12:02:04,-0.771
15,25/06/21,12:13:36,-0.789
16,25/06/21,12:19:01,-0.764
17,25/06/21,12:24:56,-0.761
18,25/06/21,12:28:55,-0.744
19,25/06/21,12:39:21,-0.733
20,25/06/21,12:46:02,-0.767
21,25/06/21,12:52:46,-0.752
22,25/06/21,13:00:15,-0.76
23,25/06/21,13:03:51,-0.744
24,25/06/21,13:05:43,-0.733
25,25/06/21,13:09:56,-0.731
26,25/06/21,13:15:40,-0.768
27,25/06/21,13:20:34,-0.754
28,25/06/21,13:32:04,-0.721
29,25/06/21,13:35:49,-0.733
30,25/06/21,13:49:10,-0.735
31,25/06/21,13:58:56,-0.732
32,25/06/21,14:12:47,-0.737
33,25/06/21,14:18:10,-0.703
34,25/06/21,14:27:11,-0.772
35,25/06/21,14:31:20,-0.76
36,25/06/21,14:41:51,-0.733
37,25/06/21,14:48:55,-0.718
38,25/06/21,14:52:53,-0.715
39,25/06/21,14:56:00,-0.741
40,25/06/21,15:04:13,-0.756
41,25/06/21,15:09:08,-0.706
42,25/06/21,15:12:22,-0.721
43,25/06/21,15:17:37,-0.722
44,25/06/21,15:24:15,-0.705
45,25/06/21,15:31:17,-0.724
46,25/06/21,15:35:16,-0.748
47,25/06/21,15:38:37,-0.769
48,25/06/21,15:42:55,-0.733
49,25/06/21,15:45:55,-0.724
50,25/06/21,15:49:50,-0.726
51,25/06/21,15:56:17,-0.707
52,25/06/21,15:59:28,-0.71
53,25/06/21,16:02:53,-0.733
54,25/06/21,16:13:17,-0.728
55,25/06/21,16:15:20,-0.736
56,25/06/21,16:20:54,-0.718
57,25/06/21,16:54:42,-0.709
58,25/06/21,17:09:48,-0.694
59,25/06/21,17:20:29,-0.705
60,25/06/21,17:29:21,-0.733
61,25/06/21,17:38:52,-0.724
62,25/06/21,17:46:30,-0.74
63,25/06/21,17:53:49,-0.708
64,25/06/21,18:00:31,-0.698
65,25/06/21,18:04:54,-0.697
66,25/06/21,18:09:19,-0.703
67,25/06/21,18:14:59,-0.695
68,25/06/21,18:18:36,-0.71
69,25/06/21,18:26:06,-0.718
70,25/06/21,18:37:47,-0.687
71,25/06/21,18:43:43,-0.671
72,25/06/21,19:22:30,-0.711
73,25/06/21,19:36:14,-0.73
74,25/06/21,19:40:10,-0.672
75,25/06/21,19:49:51,-0.68
76,25/06/21,20:02:14,-0.696
77,25/06/21,20:05:36,-0.718
78,25/06/21,20:09:38,-0.725
79,25/06/21,20:17:34,-0.704
80,25/06/21,20:23:44,-0.68
81,25/06/21,20:32:14,-0.705
82,25/06/21,20:40:36,-0.698
83,25/06/21,20:44:19,-0.696
84,25/06/21,20:48:16,-0.704
85,25/06/21,20:52:21,-0.688
86,25/06/21,20:55:30,-0.677
87,25/06/21,20:58:45,-0.667
88,25/06/21,21:04:16,-0.689
89,25/06/21,21:10:49,-0.694
90,25/06/21,21:22:04,-0.665
