,Date,Time,Unmount
0,29/07/21,09:15:43,-0.879
1,29/07/21,09:19:37,-0.888
2,29/07/21,09:23:36,-0.897
3,29/07/21,09:26:19,-0.914
4,29/07/21,09:29:22,-0.905
5,29/07/21,09:31:34,-0.888
6,29/07/21,09:33:51,-0.874
7,29/07/21,09:35:54,-0.879
8,29/07/21,09:38:10,-0.874
9,29/07/21,09:40:52,-0.854
10,29/07/21,09:45:42,-0.838
11,29/07/21,09:47:29,-0.862
12,29/07/21,09:49:57,-0.855
13,29/07/21,09:54:46,-0.89
14,29/07/21,09:56:53,-0.886
15,29/07/21,09:58:44,-0.853
16,29/07/21,10:07:23,-0.825
17,29/07/21,10:11:41,-0.841
18,29/07/21,10:15:34,-0.835
19,29/07/21,10:19:24,-0.831
20,29/07/21,10:23:16,-0.825
21,29/07/21,10:27:46,-0.848
22,29/07/21,10:31:47,-0.815
23,29/07/21,10:35:42,-0.833
24,29/07/21,10:39:44,-0.807
25,29/07/21,10:43:41,-0.836
26,29/07/21,10:47:41,-0.795
27,29/07/21,10:51:40,-0.798
28,29/07/21,10:55:35,-0.831
29,29/07/21,11:06:59,-0.797
30,29/07/21,11:10:57,-0.843
31,29/07/21,11:14:51,-0.85
32,29/07/21,11:18:51,-0.869
33,29/07/21,11:22:45,-0.837
34,29/07/21,11:27:20,-0.84
35,29/07/21,11:32:19,-0.865
36,29/07/21,11:36:55,-0.858
37,29/07/21,12:07:58,-0.832
38,29/07/21,12:11:50,-0.854
39,29/07/21,12:15:48,-0.857
40,29/07/21,12:19:46,-0.819
41,29/07/21,12:23:42,-0.835
42,29/07/21,12:27:39,-0.829
43,29/07/21,12:31:36,-0.806
44,29/07/21,12:35:32,-0.831
45,29/07/21,12:39:28,-0.835
46,29/07/21,12:43:25,-0.841
47,29/07/21,12:47:24,-0.844
48,29/07/21,12:51:21,-0.828
49,29/07/21,12:55:14,-0.818
50,29/07/21,12:59:10,-0.829
51,29/07/21,13:03:10,-0.819
52,29/07/21,13:07:04,-0.825
53,29/07/21,13:10:58,-0.836
54,29/07/21,13:14:57,-0.811
55,29/07/21,13:18:55,-0.827
56,29/07/21,13:22:55,-0.787
57,29/07/21,13:26:53,-0.814
58,29/07/21,13:30:52,-0.8
59,29/07/21,13:34:50,-0.797
60,29/07/21,13:38:45,-0.812
61,29/07/21,14:01:33,-0.789
62,29/07/21,14:05:29,-0.797
63,29/07/21,14:09:23,-0.792
64,29/07/21,14:13:19,-0.81
65,29/07/21,14:17:11,-0.805
66,29/07/21,14:21:04,-0.822
67,29/07/21,14:25:00,-0.828
68,29/07/21,14:29:01,-0.802
69,29/07/21,14:33:01,-0.791
70,29/07/21,14:36:58,-0.803
71,29/07/21,14:41:48,-0.772
72,29/07/21,14:45:44,-0.8
73,29/07/21,14:49:38,-0.813
74,29/07/21,14:53:35,-0.784
75,29/07/21,14:57:22,-0.783
76,29/07/21,15:09:32,-0.814
77,29/07/21,15:10:20,-0.829
78,29/07/21,15:15:28,-0.817
79,29/07/21,15:17:37,-0.856
80,29/07/21,15:21:20,-0.825
81,29/07/21,15:25:51,-0.825
82,29/07/21,15:34:37,-0.829
83,29/07/21,15:40:01,-0.814
84,29/07/21,15:44:34,-0.805
85,29/07/21,15:49:05,-0.805
86,29/07/21,15:51:47,-0.817
87,29/07/21,15:56:48,-0.837
88,29/07/21,16:00:03,-0.819
89,29/07/21,16:04:39,-0.826
90,29/07/21,16:08:47,-0.827
91,29/07/21,16:18:07,-0.777
92,29/07/21,16:56:41,-0.872
93,29/07/21,17:00:38,-0.846
94,29/07/21,17:04:38,-0.884
95,29/07/21,17:08:33,-0.857
96,29/07/21,17:12:32,-0.875
97,29/07/21,17:16:30,-0.861
98,29/07/21,17:20:33,-0.843
99,29/07/21,17:24:36,-0.816
100,29/07/21,17:28:34,-0.851
101,29/07/21,17:32:33,-0.84
102,29/07/21,17:36:34,-0.843
103,29/07/21,17:46:30,-0.841
104,29/07/21,17:50:28,-0.858
105,29/07/21,17:54:29,-0.844
106,29/07/21,17:58:25,-0.824
107,29/07/21,18:02:20,-0.833
108,29/07/21,18:06:21,-0.824
109,29/07/21,18:10:17,-0.814
110,29/07/21,18:14:18,-0.833
111,29/07/21,18:18:15,-0.836
112,29/07/21,18:22:11,-0.818
113,29/07/21,18:26:01,-0.827
114,29/07/21,18:29:58,-0.833
115,29/07/21,18:33:55,-0.809
116,29/07/21,18:37:52,-0.81
117,29/07/21,18:41:45,-0.8
118,29/07/21,18:45:46,-0.806
119,29/07/21,18:49:44,-0.829
120,29/07/21,18:53:43,-0.816
121,29/07/21,18:57:44,-0.798
122,29/07/21,19:01:47,-0.815
123,29/07/21,19:05:42,-0.799
124,29/07/21,19:09:41,-0.805
125,29/07/21,19:14:03,-0.805
126,29/07/21,19:18:06,-0.779
127,29/07/21,19:22:03,-0.794
128,29/07/21,19:26:27,-0.793
129,29/07/21,19:30:29,-0.803
130,29/07/21,19:34:25,-0.788
131,29/07/21,19:38:28,-0.798
132,29/07/21,19:42:25,-0.768
133,29/07/21,19:46:35,-0.791
134,29/07/21,19:50:35,-0.762
135,29/07/21,19:54:36,-0.767
136,29/07/21,19:58:35,-0.785
137,29/07/21,20:02:34,-0.788
138,29/07/21,20:06:32,-0.808
139,29/07/21,20:10:32,-0.799
140,29/07/21,20:14:32,-0.773
141,29/07/21,20:18:31,-0.767
142,29/07/21,20:22:31,-0.78
143,29/07/21,20:26:29,-0.778
144,29/07/21,20:30:25,-0.755
145,29/07/21,20:34:22,-0.759
146,29/07/21,20:38:13,-0.747
147,29/07/21,20:42:10,-0.774
148,29/07/21,20:46:09,-0.789
149,29/07/21,20:50:04,-0.78
150,29/07/21,21:47:16,-0.833
151,29/07/21,21:51:12,-0.848
152,29/07/21,21:55:14,-0.864
153,29/07/21,21:59:13,-0.858
154,29/07/21,22:03:12,-0.864
155,29/07/21,22:07:13,-0.88
156,29/07/21,22:11:13,-0.854
157,29/07/21,22:15:08,-0.821
158,29/07/21,22:19:09,-0.845
159,29/07/21,22:23:32,-0.827
160,29/07/21,22:27:35,-0.815
161,29/07/21,22:31:39,-0.83
162,29/07/21,22:35:41,-0.831
163,29/07/21,22:39:41,-0.828
164,29/07/21,22:43:41,-0.845
165,29/07/21,22:48:10,-0.828
166,29/07/21,22:52:08,-0.792
167,29/07/21,22:56:13,-0.818
168,29/07/21,23:00:10,-0.814
169,29/07/21,23:04:11,-0.804
170,29/07/21,23:08:06,-0.812
171,29/07/21,23:12:04,-0.826
172,29/07/21,23:16:07,-0.812
173,29/07/21,23:20:04,-0.806
174,29/07/21,23:24:13,-0.788
175,29/07/21,23:28:16,-0.815
176,29/07/21,23:32:44,-0.795
177,29/07/21,23:36:42,-0.787
178,29/07/21,23:40:39,-0.787
179,29/07/21,23:45:39,-0.798
180,29/07/21,23:49:40,-0.79
181,29/07/21,23:53:38,-0.8
182,29/07/21,23:57:38,-0.791
