,Date,Time,Unmount
0,06/08/21,00:05:13,-0.806
1,06/08/21,09:32:08,-0.856
2,06/08/21,09:46:09,-0.862
3,06/08/21,09:53:34,-0.855
4,06/08/21,10:01:56,-0.803
5,06/08/21,10:10:18,-0.837
6,06/08/21,10:24:15,-0.821
7,06/08/21,10:37:28,-0.794
8,06/08/21,10:54:06,-0.795
9,06/08/21,11:16:19,-0.824
10,06/08/21,11:43:30,-0.804
11,06/08/21,11:46:20,-0.82
12,06/08/21,11:49:50,-0.775
13,06/08/21,11:52:50,-0.798
14,06/08/21,11:56:08,-0.825
15,06/08/21,12:08:57,-0.808
16,06/08/21,12:20:49,-0.791
17,06/08/21,12:34:23,-0.791
18,06/08/21,13:31:17,-0.848
19,06/08/21,13:35:25,-0.855
20,06/08/21,13:44:11,-0.842
21,06/08/21,13:46:42,-0.813
22,06/08/21,13:52:08,-0.833
23,06/08/21,14:14:34,-0.823
24,06/08/21,14:32:27,-0.805
25,06/08/21,14:37:57,-0.827
26,06/08/21,14:50:59,-0.855
27,06/08/21,16:24:32,-0.854
28,06/08/21,16:25:33,-0.87
29,06/08/21,16:41:24,-0.854
30,06/08/21,16:42:14,-0.841
31,06/08/21,16:49:08,-0.81
32,06/08/21,16:55:32,-0.826
33,06/08/21,17:01:50,-0.83
34,06/08/21,17:07:53,-0.819
35,06/08/21,17:13:19,-0.82
36,06/08/21,17:15:22,-0.818
37,06/08/21,17:23:31,-0.795
38,06/08/21,20:36:32,-0.88
39,06/08/21,20:41:26,-0.873
40,06/08/21,20:45:17,-0.868
41,06/08/21,20:48:19,-0.862
42,06/08/21,20:52:05,-0.868
43,06/08/21,21:01:00,-0.872
44,06/08/21,21:04:22,-0.849
45,06/08/21,21:06:44,-0.838
46,06/08/21,21:08:57,-0.866
47,06/08/21,21:11:13,-0.855
48,06/08/21,21:17:04,-0.835
49,06/08/21,21:19:25,-0.841
50,06/08/21,21:23:27,-0.857
51,06/08/21,21:55:40,-0.807
52,06/08/21,22:04:34,-0.776
53,06/08/21,22:06:07,-0.805
54,06/08/21,22:14:25,-0.781
55,06/08/21,22:17:26,-0.805
56,06/08/21,22:20:51,-0.836
57,06/08/21,22:23:21,-0.818
58,06/08/21,22:27:40,-0.82
59,06/08/21,22:30:15,-0.828
60,06/08/21,22:33:42,-0.834
61,06/08/21,22:36:27,-0.816
62,06/08/21,22:39:05,-0.825
63,06/08/21,22:49:12,-0.808
64,06/08/21,22:59:29,-0.775
65,06/08/21,23:02:49,-0.802
66,06/08/21,23:10:52,-0.785
67,06/08/21,23:14:05,-0.819
68,06/08/21,23:16:40,-0.829
69,06/08/21,23:19:55,-0.819
70,06/08/21,23:23:59,-0.797
71,06/08/21,23:37:38,-0.755
72,06/08/21,23:40:36,-0.737
73,06/08/21,23:43:14,-0.798
74,06/08/21,23:45:08,-0.813
75,06/08/21,23:47:39,-0.77
76,06/08/21,23:48:29,-0.815
77,06/08/21,23:50:39,-0.814
78,06/08/21,23:54:01,-0.783
79,06/08/21,23:56:59,-0.769
