,Date,Time,Unmount
0,07/08/21,00:02:21,-0.802
1,07/08/21,00:19:25,-0.736
2,07/08/21,00:54:13,-0.845
3,07/08/21,01:27:41,-0.77
4,07/08/21,05:04:49,-0.875
5,07/08/21,05:07:03,-0.87
6,07/08/21,05:10:47,-0.903
7,07/08/21,05:12:43,-0.883
8,07/08/21,05:14:26,-0.88
9,07/08/21,05:17:16,-0.875
10,07/08/21,05:19:26,-0.853
11,07/08/21,05:21:04,-0.863
12,07/08/21,05:23:27,-0.851
13,07/08/21,05:24:34,-0.889
14,07/08/21,05:29:48,-0.825
15,07/08/21,05:33:03,-0.892
16,07/08/21,05:36:12,-0.808
17,07/08/21,05:38:10,-0.825
18,07/08/21,05:41:40,-0.834
19,07/08/21,05:43:25,-0.861
20,07/08/21,05:45:54,-0.828
21,07/08/21,05:49:48,-0.845
22,07/08/21,05:51:36,-0.8
23,07/08/21,05:55:02,-0.858
24,07/08/21,06:09:45,-0.805
25,07/08/21,06:12:10,-0.778
26,07/08/21,06:14:03,-0.815
27,07/08/21,06:16:22,-0.83
28,07/08/21,06:20:52,-0.846
29,07/08/21,06:23:25,-0.836
30,07/08/21,09:14:34,-0.805
31,07/08/21,09:21:32,-0.875
32,07/08/21,09:22:53,-0.879
33,07/08/21,09:31:58,-0.829
34,07/08/21,09:40:42,-0.858
35,07/08/21,09:41:44,-0.865
36,07/08/21,09:49:21,-0.87
37,07/08/21,09:52:15,-0.853
38,07/08/21,09:53:00,-0.853
39,07/08/21,10:06:38,-0.806
40,07/08/21,10:15:11,-0.836
41,07/08/21,10:18:01,-0.826
42,07/08/21,10:27:26,-0.826
43,07/08/21,10:37:09,-0.846
44,07/08/21,10:37:57,-0.844
45,07/08/21,10:46:18,-0.822
46,07/08/21,10:49:11,-0.823
47,07/08/21,10:56:29,-0.819
48,07/08/21,11:03:59,-0.833
49,07/08/21,11:04:55,-0.841
50,07/08/21,11:11:33,-0.815
51,07/08/21,11:20:00,-0.805
52,07/08/21,11:21:00,-0.822
53,07/08/21,11:27:59,-0.771
54,07/08/21,11:36:40,-0.774
55,07/08/21,11:44:13,-0.761
56,07/08/21,11:52:40,-0.807
57,07/08/21,11:55:51,-0.813
58,07/08/21,12:03:42,-0.776
59,07/08/21,12:04:35,-0.798
60,07/08/21,12:24:29,-0.75
61,07/08/21,12:34:09,-0.783
62,07/08/21,12:45:12,-0.777
63,07/08/21,12:51:01,-0.783
64,07/08/21,12:55:56,-0.765
65,07/08/21,13:02:31,-0.771
66,07/08/21,13:09:55,-0.768
67,07/08/21,13:16:13,-0.746
68,07/08/21,13:22:05,-0.786
69,07/08/21,14:00:05,-0.724
70,07/08/21,14:07:56,-0.753
71,07/08/21,14:17:11,-0.748
72,07/08/21,14:24:59,-0.703
73,07/08/21,14:34:15,-0.735
74,07/08/21,14:45:01,-0.736
75,07/08/21,14:54:18,-0.739
76,07/08/21,15:03:22,-0.79
77,07/08/21,15:16:14,-0.724
78,07/08/21,15:17:10,-0.771
79,07/08/21,15:30:16,-0.745
80,07/08/21,16:06:04,-0.853
81,07/08/21,16:13:47,-0.816
82,07/08/21,16:17:32,-0.826
83,07/08/21,16:21:19,-0.837
84,07/08/21,16:25:00,-0.817
85,07/08/21,16:28:42,-0.848
86,07/08/21,16:32:30,-0.845
87,07/08/21,16:36:17,-0.823
88,07/08/21,16:40:06,-0.831
89,07/08/21,16:46:49,-0.834
90,07/08/21,16:50:31,-0.838
91,07/08/21,16:54:15,-0.825
92,07/08/21,16:57:55,-0.817
93,07/08/21,17:01:40,-0.81
94,07/08/21,17:16:34,-0.808
95,07/08/21,17:21:09,-0.813
96,07/08/21,17:25:17,-0.468
97,07/08/21,17:28:58,-0.517
98,07/08/21,17:32:39,-0.806
99,07/08/21,17:36:22,-0.824
100,07/08/21,17:40:08,-0.797
101,07/08/21,17:43:48,-0.831
102,07/08/21,17:56:25,-0.861
103,07/08/21,18:00:10,-0.813
104,07/08/21,18:03:52,-0.834
105,07/08/21,18:07:37,-0.87
106,07/08/21,18:11:16,-0.858
107,07/08/21,18:32:31,-0.818
108,07/08/21,18:38:19,-0.828
109,07/08/21,19:15:22,-0.766
110,07/08/21,19:24:28,-0.812
111,07/08/21,19:37:49,-0.816
112,07/08/21,19:41:29,-0.809
113,07/08/21,19:52:02,-0.821
114,07/08/21,20:01:43,-0.793
115,07/08/21,20:12:00,-0.785
116,07/08/21,20:22:26,-0.803
117,07/08/21,20:30:15,-0.796
118,07/08/21,20:37:54,-0.8
119,07/08/21,20:46:51,-0.8
120,07/08/21,20:55:23,-0.802
121,07/08/21,21:02:26,-0.765
122,07/08/21,21:10:32,-0.794
123,07/08/21,21:17:21,-0.767
124,07/08/21,21:24:42,-0.802
125,07/08/21,21:27:37,-0.793
126,07/08/21,22:10:38,-0.782
127,07/08/21,22:19:46,-0.788
128,07/08/21,22:24:41,-0.785
129,07/08/21,22:33:18,-0.793
130,07/08/21,22:46:44,-0.777
131,07/08/21,22:59:41,-0.782
132,07/08/21,23:10:40,-0.755
133,07/08/21,23:12:50,-0.757
134,07/08/21,23:19:49,-0.762
135,07/08/21,23:23:44,-0.792
136,07/08/21,23:32:06,-0.763
137,07/08/21,23:40:07,-0.764
138,07/08/21,23:49:59,-0.799
