,Date,Time,Unmount
0,01/03/21,14:10:44,-0.791
1,01/03/21,14:39:25,-0.777
2,01/03/21,14:44:58,-0.771
3,01/03/21,14:55:30,-0.792
4,01/03/21,15:14:50,-0.751
5,01/03/21,15:38:59,-0.746
6,01/03/21,15:41:28,-0.732
7,01/03/21,15:45:00,-0.752
8,01/03/21,15:53:10,-0.8
9,01/03/21,16:00:46,-0.8
10,01/03/21,16:05:19,-0.8
11,01/03/21,16:10:44,-0.74
12,01/03/21,16:12:40,-0.8
13,01/03/21,16:15:06,-0.8
14,01/03/21,16:18:20,-0.8
15,01/03/21,16:34:42,-0.742
16,01/03/21,16:39:33,-0.761
17,01/03/21,16:42:31,-0.8
18,01/03/21,16:46:58,-0.8
19,01/03/21,16:59:23,-0.8
20,01/03/21,17:06:30,-0.8
21,01/03/21,17:13:58,-0.8
22,01/03/21,17:22:07,-0.8
23,01/03/21,17:38:11,-0.8
24,01/03/21,17:40:55,-0.74
25,01/03/21,17:49:02,-0.8
26,01/03/21,18:14:11,-0.8
27,01/03/21,18:19:41,-0.8
28,01/03/21,18:23:06,-0.8
29,01/03/21,18:26:57,-0.8
30,01/03/21,18:31:01,-0.8
31,01/03/21,18:35:04,-0.8
32,01/03/21,18:43:41,-0.8
33,01/03/21,18:47:00,-0.8
34,01/03/21,18:50:45,-0.8
35,01/03/21,18:57:37,-0.8
36,01/03/21,19:00:06,-0.8
37,01/03/21,19:03:16,-0.8
38,01/03/21,19:06:02,-0.8
39,01/03/21,19:08:23,-0.8
40,01/03/21,19:11:21,-0.8
41,01/03/21,19:32:47,-0.8
42,01/03/21,19:39:31,-0.8
43,01/03/21,19:42:33,-0.8
44,01/03/21,19:45:27,-0.8
45,01/03/21,19:58:29,-0.8
46,01/03/21,20:03:09,-0.8
47,01/03/21,20:18:41,-0.8
48,01/03/21,20:28:35,-0.8
49,01/03/21,20:40:48,-0.728
50,01/03/21,21:01:45,-0.8
51,01/03/21,21:14:48,-0.8
52,01/03/21,21:23:54,-0.8
53,01/03/21,21:34:48,-0.8
54,01/03/21,21:43:44,-0.8
55,01/03/21,21:49:22,-0.8
56,01/03/21,21:59:12,-0.8
57,01/03/21,22:10:10,-0.8
58,01/03/21,22:23:46,-0.8
59,01/03/21,22:35:51,-0.8
60,01/03/21,22:42:08,-0.8
61,01/03/21,22:48:43,-0.8
62,01/03/21,22:59:41,-0.8
63,01/03/21,23:04:23,-0.8
64,01/03/21,23:07:58,-0.8
65,01/03/21,23:11:27,-0.8
66,01/03/21,23:21:48,-0.8
67,01/03/21,23:27:50,-0.8
68,01/03/21,23:30:25,-0.8
69,01/03/21,23:33:23,-0.8
70,01/03/21,23:35:39,-0.8
71,01/03/21,23:45:38,-0.8
72,01/03/21,23:48:16,-0.8
73,01/03/21,23:54:13,-0.8
