,Date,Time,Load
0,26/02/21,08:35:43,-0.8
1,26/02/21,10:04:47,-0.8
2,26/02/21,10:09:24,-0.8
3,26/02/21,10:12:30,-0.8
4,26/02/21,10:15:29,-0.8
5,26/02/21,10:17:53,-0.8
6,26/02/21,10:20:25,-0.8
7,26/02/21,10:31:51,-0.874
8,26/02/21,10:41:00,-0.8
9,26/02/21,10:55:53,-0.876
10,26/02/21,11:04:27,-0.8
11,26/02/21,11:07:47,-0.8
12,26/02/21,11:10:31,-0.8
13,26/02/21,11:21:11,-1.138
14,26/02/21,11:25:44,-0.8
15,26/02/21,11:30:09,-0.8
16,26/02/21,11:40:17,-0.805
17,26/02/21,11:50:11,-0.977
18,26/02/21,12:02:40,-0.8
19,26/02/21,12:11:11,-0.768
20,26/02/21,12:14:21,-0.639
21,26/02/21,12:23:28,-0.8
22,26/02/21,12:25:59,-0.8
23,26/02/21,12:32:19,-0.8
24,26/02/21,12:42:37,-0.864
25,26/02/21,12:48:49,-0.8
26,26/02/21,12:52:21,-0.917
27,26/02/21,12:55:06,-0.809
28,26/02/21,12:58:28,-0.744
29,26/02/21,13:01:18,-0.739
30,26/02/21,13:05:48,-0.788
31,26/02/21,13:08:40,-0.8
32,26/02/21,13:11:17,-0.8
33,26/02/21,13:14:25,-0.8
34,26/02/21,13:17:04,-0.8
35,26/02/21,13:20:32,-0.963
36,26/02/21,13:27:49,-0.775
37,26/02/21,13:30:24,-0.89
38,26/02/21,13:33:12,-0.8
39,26/02/21,13:36:19,-0.792
40,26/02/21,13:41:23,-0.697
41,26/02/21,13:48:59,-0.62
42,26/02/21,13:51:55,-0.843
43,26/02/21,14:17:02,-0.581
44,26/02/21,14:19:49,-0.577
45,26/02/21,14:24:37,-0.922
46,26/02/21,14:36:41,-0.892
47,26/02/21,14:56:19,-0.805
48,26/02/21,15:11:05,-0.982
49,26/02/21,15:18:18,-0.8
50,26/02/21,15:27:57,-0.8
51,26/02/21,15:40:43,-0.8
52,26/02/21,15:49:05,-0.8
53,26/02/21,16:52:36,-0.8
54,26/02/21,17:04:21,-0.8
55,26/02/21,17:08:41,-0.8
56,26/02/21,17:09:07,-0.8
57,26/02/21,17:13:22,-0.8
58,26/02/21,17:17:37,-0.8
59,26/02/21,17:21:50,-0.8
60,26/02/21,17:26:03,-0.8
61,26/02/21,17:30:16,-0.8
62,26/02/21,17:34:29,-0.8
63,26/02/21,17:38:44,-0.8
64,26/02/21,17:42:57,-0.8
65,26/02/21,17:47:14,-0.8
66,26/02/21,17:51:29,-0.8
67,26/02/21,17:55:43,-0.8
68,26/02/21,18:00:00,-0.8
69,26/02/21,18:00:26,-0.874
70,26/02/21,18:04:41,-0.8
71,26/02/21,18:08:52,-0.358
72,26/02/21,18:09:17,-0.503
73,26/02/21,18:13:58,-0.8
74,26/02/21,18:18:21,-0.587
75,26/02/21,18:22:46,-0.569
76,26/02/21,18:27:09,-0.504
77,26/02/21,18:31:32,-0.464
78,26/02/21,18:35:57,-0.401
79,26/02/21,18:40:22,-0.475
80,26/02/21,18:44:43,-0.426
81,26/02/21,18:45:09,-0.706
