,Date,Time,Load
0,06/08/21,00:04:29,-1.047
1,06/08/21,09:12:41,-0.994
2,06/08/21,09:32:22,-1.257
3,06/08/21,09:46:23,-1.544
4,06/08/21,09:53:48,-1.188
5,06/08/21,10:02:10,-1.103
6,06/08/21,10:10:31,-1.032
7,06/08/21,10:24:29,-1.088
8,06/08/21,10:37:42,-1.155
9,06/08/21,10:54:19,-1.048
10,06/08/21,11:22:42,-1.191
11,06/08/21,11:43:44,-1.115
12,06/08/21,11:46:34,-0.999
13,06/08/21,11:50:04,-0.953
14,06/08/21,11:53:03,-1.076
15,06/08/21,11:56:22,-1.435
16,06/08/21,12:09:11,-1.035
17,06/08/21,12:21:02,-1.102
18,06/08/21,13:05:29,-0.521
19,06/08/21,13:31:30,-0.8
20,06/08/21,13:35:39,-0.076
21,06/08/21,13:44:25,-0.028
22,06/08/21,13:46:56,-0.197
23,06/08/21,13:52:22,-0.902
24,06/08/21,14:14:47,-0.625
25,06/08/21,14:32:41,-0.631
26,06/08/21,14:38:11,-0.289
27,06/08/21,16:02:45,-1.04
28,06/08/21,16:24:46,-0.8
29,06/08/21,16:25:46,-1.088
30,06/08/21,16:41:38,-1.012
31,06/08/21,16:42:28,-0.895
32,06/08/21,16:49:22,-1.042
33,06/08/21,16:55:46,-1.041
34,06/08/21,17:02:03,-1.095
35,06/08/21,17:08:07,-1.187
36,06/08/21,17:13:33,-0.701
37,06/08/21,17:15:36,-1.04
38,06/08/21,20:11:26,-1.403
39,06/08/21,20:36:46,-1.174
40,06/08/21,20:41:40,-1.014
41,06/08/21,20:45:31,-1.028
42,06/08/21,20:48:32,-0.711
43,06/08/21,20:52:19,-1.269
44,06/08/21,21:01:14,-0.779
45,06/08/21,21:04:36,-0.693
46,06/08/21,21:06:58,-0.807
47,06/08/21,21:09:11,-1.122
48,06/08/21,21:11:26,-0.852
49,06/08/21,21:17:18,-1.014
50,06/08/21,21:19:39,-0.761
51,06/08/21,21:23:40,-0.8
52,06/08/21,21:56:14,-0.674
53,06/08/21,22:04:48,-0.727
54,06/08/21,22:06:21,-0.777
55,06/08/21,22:14:39,-0.542
56,06/08/21,22:17:39,-0.085
57,06/08/21,22:21:05,-0.8
58,06/08/21,22:23:35,-0.8
59,06/08/21,22:27:54,-0.8
60,06/08/21,22:30:29,-0.8
61,06/08/21,22:33:56,-0.8
62,06/08/21,22:36:41,-0.8
63,06/08/21,22:39:18,-0.728
64,06/08/21,22:40:11,-0.584
65,06/08/21,22:49:46,-0.203
66,06/08/21,22:59:43,-0.328
67,06/08/21,23:03:03,-0.761
68,06/08/21,23:11:05,-0.027
69,06/08/21,23:14:19,-0.8
70,06/08/21,23:16:54,-0.8
71,06/08/21,23:20:08,-0.242
72,06/08/21,23:37:52,-0.8
73,06/08/21,23:40:49,-0.333
74,06/08/21,23:43:28,-0.89
75,06/08/21,23:45:22,-0.807
76,06/08/21,23:47:53,-0.282
77,06/08/21,23:48:42,-0.8
78,06/08/21,23:50:53,-0.8
79,06/08/21,23:54:15,-0.451
80,06/08/21,23:57:13,-0.251
