,Date,Time,Load
0,01/03/21,13:43:08,-0.936
1,01/03/21,14:10:58,-0.8
2,01/03/21,14:39:40,-0.8
3,01/03/21,14:45:11,-0.8
4,01/03/21,14:55:44,-0.8
5,01/03/21,15:15:04,-0.718
6,01/03/21,15:39:13,-0.8
7,01/03/21,15:41:42,-0.978
8,01/03/21,15:45:14,-0.971
9,01/03/21,15:53:24,-0.8
10,01/03/21,16:01:00,-0.8
11,01/03/21,16:05:33,-0.825
12,01/03/21,16:10:58,-1.095
13,01/03/21,16:12:54,-1.017
14,01/03/21,16:15:20,-0.865
15,01/03/21,16:18:34,-1.154
16,01/03/21,16:34:53,-1.157
17,01/03/21,16:39:47,-0.8
18,01/03/21,16:42:45,-0.8
19,01/03/21,16:47:12,-0.8
20,01/03/21,16:59:37,-0.8
21,01/03/21,17:06:43,-0.8
22,01/03/21,17:14:11,-0.8
23,01/03/21,17:22:21,-0.8
24,01/03/21,17:38:24,-0.8
25,01/03/21,17:41:09,-0.699
26,01/03/21,17:49:15,-0.8
27,01/03/21,18:14:51,-0.8
28,01/03/21,18:19:56,-0.8
29,01/03/21,18:23:20,-0.8
30,01/03/21,18:27:10,-0.8
31,01/03/21,18:31:15,-0.8
32,01/03/21,18:35:18,-0.8
33,01/03/21,18:43:55,-0.8
34,01/03/21,18:47:13,-0.8
35,01/03/21,18:50:59,-0.8
36,01/03/21,18:57:51,-0.8
37,01/03/21,19:00:20,-0.8
38,01/03/21,19:03:29,-0.8
39,01/03/21,19:06:16,-0.8
40,01/03/21,19:08:37,-0.898
41,01/03/21,19:11:34,-1.108
42,01/03/21,19:33:01,-1.127
43,01/03/21,19:39:45,-1.065
44,01/03/21,19:42:47,-0.8
45,01/03/21,19:53:16,-0.8
46,01/03/21,19:58:43,-0.8
47,01/03/21,20:03:23,-0.8
48,01/03/21,20:18:55,-0.8
49,01/03/21,20:28:49,-0.8
50,01/03/21,20:41:00,-0.8
51,01/03/21,21:01:59,-0.8
52,01/03/21,21:15:02,-0.8
53,01/03/21,21:24:08,-0.8
54,01/03/21,21:35:02,-0.8
55,01/03/21,21:43:57,-0.8
56,01/03/21,21:49:36,-0.8
57,01/03/21,21:59:26,-0.8
58,01/03/21,22:10:23,-0.8
59,01/03/21,22:24:00,-0.8
60,01/03/21,22:36:05,-0.8
61,01/03/21,22:42:22,-0.708
62,01/03/21,22:48:57,-0.8
63,01/03/21,22:59:55,-0.8
64,01/03/21,23:04:36,-0.8
65,01/03/21,23:08:12,-0.8
66,01/03/21,23:11:41,-0.8
67,01/03/21,23:22:22,-1.002
68,01/03/21,23:28:03,-1.1
69,01/03/21,23:30:39,-0.8
70,01/03/21,23:33:36,-0.8
71,01/03/21,23:35:53,-0.8
72,01/03/21,23:45:52,-0.885
73,01/03/21,23:48:30,-0.8
74,01/03/21,23:54:27,-0.92
