,Date,Time,Unmount
0,10/06/21,10:53:25,-0.801
1,10/06/21,11:51:57,-0.811
2,10/06/21,12:01:04,-0.849
3,10/06/21,12:08:09,-0.847
4,10/06/21,12:14:04,-0.842
5,10/06/21,12:19:35,-0.797
6,10/06/21,12:24:52,-0.807
7,10/06/21,12:29:01,-0.768
8,10/06/21,12:36:14,-0.817
9,10/06/21,12:48:07,-0.797
10,10/06/21,12:58:42,-0.781
11,10/06/21,13:41:58,-0.74
12,10/06/21,13:47:52,-0.812
13,10/06/21,13:59:43,-0.792
14,10/06/21,14:07:34,-0.781
15,10/06/21,14:31:06,-0.794
16,10/06/21,14:43:28,-0.771
17,10/06/21,14:57:16,-0.75
18,10/06/21,15:45:53,-0.79
19,10/06/21,16:00:40,-0.737
20,10/06/21,16:14:51,-0.772
21,10/06/21,16:23:31,-0.786
22,10/06/21,16:25:02,-0.77
23,10/06/21,16:38:07,-0.751
24,10/06/21,16:44:09,-0.741
25,10/06/21,16:48:25,-0.74
26,10/06/21,17:01:26,-0.759
27,10/06/21,17:15:59,-0.735
