,Date,Time,Unmount
0,22/03/21,09:18:14,-0.693
1,22/03/21,09:21:12,-0.721
2,22/03/21,09:25:22,-0.705
3,22/03/21,09:28:49,-0.672
4,22/03/21,09:31:38,-0.689
5,22/03/21,09:34:44,-0.679
6,22/03/21,09:37:12,-0.667
7,22/03/21,09:42:47,-0.68
8,22/03/21,09:54:49,-0.665
9,22/03/21,10:00:26,-0.649
10,22/03/21,10:02:50,-0.654
11,22/03/21,10:05:41,-0.644
12,22/03/21,10:08:21,-0.654
13,22/03/21,10:18:42,-0.657
14,22/03/21,10:22:12,-0.664
15,22/03/21,10:26:38,-0.634
16,22/03/21,10:29:42,-0.62
17,22/03/21,10:47:00,-0.627
18,22/03/21,10:50:02,-0.639
19,22/03/21,10:52:28,-0.629
20,22/03/21,10:55:52,-0.611
21,22/03/21,10:58:34,-0.636
22,22/03/21,11:01:07,-0.628
23,22/03/21,11:04:11,-0.603
24,22/03/21,11:07:35,-0.623
25,22/03/21,11:12:17,-0.627
26,22/03/21,11:15:29,-0.635
27,22/03/21,11:18:23,-0.627
28,22/03/21,11:20:36,-0.613
29,22/03/21,11:28:36,-0.618
30,22/03/21,11:32:53,-0.581
31,22/03/21,11:40:43,-0.587
32,22/03/21,11:47:36,-0.623
33,22/03/21,11:53:30,-0.602
34,22/03/21,11:57:57,-0.604
35,22/03/21,12:00:36,-0.606
36,22/03/21,12:03:20,-0.61
37,22/03/21,12:07:21,-0.608
38,22/03/21,12:11:46,-0.591
39,22/03/21,12:16:29,-0.592
40,22/03/21,12:19:38,-0.609
41,22/03/21,12:23:01,-0.598
42,22/03/21,12:25:37,-0.6
43,22/03/21,12:28:10,-0.608
44,22/03/21,12:31:39,-0.591
45,22/03/21,12:35:02,-0.607
46,22/03/21,12:38:49,-0.604
47,22/03/21,12:43:00,-0.591
48,22/03/21,12:46:09,-0.59
49,22/03/21,12:47:17,-0.8
50,22/03/21,12:50:20,-0.621
51,22/03/21,12:53:07,-0.594
52,22/03/21,12:55:35,-0.573
53,22/03/21,12:58:10,-0.592
54,22/03/21,13:00:44,-0.596
55,22/03/21,13:03:33,-0.564
56,22/03/21,13:06:26,-0.581
57,22/03/21,13:10:11,-0.589
58,22/03/21,13:13:40,-0.597
59,22/03/21,13:16:08,-0.573
60,22/03/21,13:18:13,-0.6
61,22/03/21,13:20:37,-0.586
62,22/03/21,13:24:42,-0.574
63,22/03/21,13:27:10,-0.592
64,22/03/21,13:29:53,-0.583
65,22/03/21,13:33:44,-0.577
66,22/03/21,13:52:33,-0.558
67,22/03/21,14:09:18,-0.582
68,22/03/21,14:20:08,-0.572
69,22/03/21,14:42:17,-0.579
70,22/03/21,16:13:32,-0.8
71,22/03/21,16:16:55,-0.679
72,22/03/21,16:20:19,-0.8
73,22/03/21,16:22:35,-0.686
74,22/03/21,16:38:12,-0.666
75,22/03/21,16:46:25,-0.649
76,22/03/21,16:56:01,-0.8
77,22/03/21,17:04:06,-0.673
78,22/03/21,17:13:25,-0.653
79,22/03/21,17:21:07,-0.8
80,22/03/21,17:25:12,-0.8
81,22/03/21,17:38:08,-0.641
82,22/03/21,17:43:32,-0.638
83,22/03/21,17:48:16,-0.645
84,22/03/21,17:53:57,-0.8
85,22/03/21,17:57:46,-0.637
86,22/03/21,18:06:34,-0.634
87,22/03/21,18:11:18,-0.8
88,22/03/21,18:18:02,-0.8
89,22/03/21,18:22:57,-0.639
90,22/03/21,18:30:52,-0.614
91,22/03/21,18:37:00,-0.8
92,22/03/21,18:41:54,-0.642
93,22/03/21,18:45:57,-0.627
94,22/03/21,18:48:34,-0.8
95,22/03/21,18:51:37,-0.625
96,22/03/21,18:54:42,-0.607
97,22/03/21,18:56:54,-0.8
98,22/03/21,19:03:33,-0.605
99,22/03/21,19:10:12,-0.613
100,22/03/21,19:13:03,-0.8
101,22/03/21,19:17:08,-0.8
102,22/03/21,19:20:23,-0.632
103,22/03/21,19:22:34,-0.8
104,22/03/21,19:24:58,-0.8
105,22/03/21,19:27:16,-0.623
106,22/03/21,19:30:13,-0.61
107,22/03/21,19:33:01,-0.598
108,22/03/21,19:39:34,-0.8
109,22/03/21,19:44:33,-0.598
110,22/03/21,19:50:27,-0.607
111,22/03/21,20:03:11,-0.8
112,22/03/21,20:05:39,-0.621
113,22/03/21,20:07:54,-0.8
114,22/03/21,20:10:11,-0.624
115,22/03/21,20:43:26,-0.601
