,Date,Time,Load
0,25/06/21,09:17:31,-1.113
1,25/06/21,09:27:02,-0.8
2,25/06/21,09:27:54,-0.726
3,25/06/21,09:48:02,-0.979
4,25/06/21,10:16:36,-0.873
5,25/06/21,10:28:33,-0.8
6,25/06/21,10:47:06,-0.881
7,25/06/21,10:56:04,-0.87
8,25/06/21,11:01:16,-0.862
9,25/06/21,11:05:35,-0.754
10,25/06/21,11:10:58,-0.57
11,25/06/21,11:21:03,-0.859
12,25/06/21,11:23:45,-0.868
13,25/06/21,11:30:00,-0.783
14,25/06/21,11:48:50,-0.952
15,25/06/21,11:56:09,-1.439
16,25/06/21,12:05:20,-1.602
17,25/06/21,12:06:03,-1.272
18,25/06/21,12:13:51,-1.22
19,25/06/21,12:19:15,-1.153
20,25/06/21,12:25:10,-0.939
21,25/06/21,12:29:09,-1.059
22,25/06/21,12:39:35,-1.115
23,25/06/21,12:46:15,-0.8
24,25/06/21,12:52:59,-0.943
25,25/06/21,13:00:29,-0.987
26,25/06/21,13:04:05,-1.002
27,25/06/21,13:05:57,-0.974
28,25/06/21,13:10:10,-1.021
29,25/06/21,13:15:55,-1.066
30,25/06/21,13:20:48,-0.907
31,25/06/21,13:32:17,-0.723
32,25/06/21,13:36:03,-0.982
33,25/06/21,13:49:23,-1.382
34,25/06/21,13:59:10,-0.794
35,25/06/21,14:13:01,-0.872
36,25/06/21,14:18:24,-0.883
37,25/06/21,14:27:25,-0.967
38,25/06/21,14:31:34,-1.338
39,25/06/21,14:42:05,-0.8
40,25/06/21,14:49:09,-1.035
41,25/06/21,14:53:07,-1.148
42,25/06/21,14:56:14,-1.36
43,25/06/21,15:04:27,-0.992
44,25/06/21,15:09:22,-1.058
45,25/06/21,15:12:36,-1.016
46,25/06/21,15:17:51,-1.063
47,25/06/21,15:24:29,-1.362
48,25/06/21,15:31:51,-0.926
49,25/06/21,15:35:29,-0.982
50,25/06/21,15:38:51,-0.986
51,25/06/21,15:43:09,-1.004
52,25/06/21,15:46:09,-0.779
53,25/06/21,15:50:04,-1.068
54,25/06/21,15:56:31,-0.8
55,25/06/21,15:59:41,-0.93
56,25/06/21,16:03:27,-1.112
57,25/06/21,16:13:31,-0.864
58,25/06/21,16:15:33,-1.421
59,25/06/21,16:16:24,-0.984
60,25/06/21,16:21:08,-1.152
61,25/06/21,16:55:16,-1.072
62,25/06/21,17:10:02,-0.416
63,25/06/21,17:20:43,-0.861
64,25/06/21,17:29:34,-1.45
65,25/06/21,17:39:06,-0.897
66,25/06/21,17:46:44,-1.071
67,25/06/21,17:54:03,-0.655
68,25/06/21,18:00:45,-1.158
69,25/06/21,18:05:08,-0.979
70,25/06/21,18:09:33,-1.1
71,25/06/21,18:15:13,-1.104
72,25/06/21,18:18:51,-1.26
73,25/06/21,18:26:19,-0.991
74,25/06/21,18:38:00,-0.895
75,25/06/21,18:43:57,-0.992
76,25/06/21,19:23:53,-1.367
77,25/06/21,19:36:28,-0.954
78,25/06/21,19:41:17,-1.01
79,25/06/21,19:50:04,-0.978
80,25/06/21,20:02:28,-0.839
81,25/06/21,20:05:50,-1.014
82,25/06/21,20:09:51,-0.8
83,25/06/21,20:17:48,-1.041
84,25/06/21,20:23:58,-1.482
85,25/06/21,20:32:28,-0.844
86,25/06/21,20:40:51,-1.007
87,25/06/21,20:44:33,-0.805
88,25/06/21,20:48:29,-0.889
89,25/06/21,20:52:34,-0.82
90,25/06/21,20:55:44,-1.343
91,25/06/21,20:58:59,-0.908
92,25/06/21,21:04:30,-0.984
93,25/06/21,21:11:03,-1.035
