,Date,Time,Load
0,30/07/21,00:01:52,-0.665
1,30/07/21,00:05:50,-0.805
2,30/07/21,00:09:55,-0.504
3,30/07/21,00:18:58,-0.8
4,30/07/21,00:21:21,-0.964
5,30/07/21,00:23:55,-1.292
6,30/07/21,00:27:09,-1.027
7,30/07/21,00:30:06,-0.947
8,30/07/21,00:34:40,-0.726
9,30/07/21,00:37:23,-0.937
10,30/07/21,00:43:32,-0.881
11,30/07/21,00:46:12,-0.687
12,30/07/21,00:51:31,-1.045
13,30/07/21,00:55:25,-0.783
14,30/07/21,00:58:48,-1.156
15,30/07/21,01:02:23,-1.085
16,30/07/21,01:08:45,-1.1
17,30/07/21,01:20:21,-0.87
18,30/07/21,01:25:31,-1.019
19,30/07/21,01:35:36,-0.76
20,30/07/21,01:41:24,-0.792
21,30/07/21,01:44:04,-0.977
22,30/07/21,01:49:41,-0.977
23,30/07/21,01:57:29,-1.021
24,30/07/21,02:03:04,-0.903
25,30/07/21,02:23:36,-0.864
26,30/07/21,02:27:44,-0.826
27,30/07/21,08:52:13,-0.503
28,30/07/21,08:54:18,-1.153
29,30/07/21,08:57:07,-1.099
30,30/07/21,09:06:16,-0.487
31,30/07/21,09:17:55,-0.962
32,30/07/21,09:23:31,-1.511
33,30/07/21,09:29:53,-1.019
34,30/07/21,09:36:17,-1.301
35,30/07/21,09:40:33,-0.847
36,30/07/21,09:45:00,-0.877
37,30/07/21,09:53:24,-0.657
38,30/07/21,09:56:12,-1.006
39,30/07/21,10:02:51,-0.936
40,30/07/21,10:07:56,-1.084
41,30/07/21,10:11:46,-1.076
42,30/07/21,10:16:20,-1.103
43,30/07/21,10:19:47,-1.106
44,30/07/21,10:24:44,-1.002
45,30/07/21,10:27:48,-1.094
46,30/07/21,10:31:46,-0.887
47,30/07/21,10:34:51,-1.018
48,30/07/21,10:39:30,-1.038
49,30/07/21,10:40:49,-0.804
50,30/07/21,10:44:48,-1.039
51,30/07/21,10:46:58,-1.135
52,30/07/21,10:50:37,-1.218
53,30/07/21,10:54:22,-1.091
54,30/07/21,10:58:14,-0.994
55,30/07/21,11:02:44,-0.822
56,30/07/21,11:05:32,-0.885
57,30/07/21,11:10:28,-1.007
58,30/07/21,11:14:26,-0.704
59,30/07/21,11:18:03,-0.998
60,30/07/21,11:24:01,-1.103
61,30/07/21,11:27:33,-0.688
62,30/07/21,11:32:55,-1.212
63,30/07/21,11:38:17,-1.069
64,30/07/21,11:42:38,-0.96
65,30/07/21,11:46:48,-0.527
66,30/07/21,11:51:08,-0.713
67,30/07/21,11:55:18,-0.732
68,30/07/21,12:00:13,-1.046
69,30/07/21,12:04:17,-1.101
70,30/07/21,12:08:18,-0.976
71,30/07/21,12:11:05,-0.982
72,30/07/21,12:15:11,-1.098
73,30/07/21,12:17:57,-0.876
74,30/07/21,12:22:23,-0.748
75,30/07/21,12:28:23,-1.041
76,30/07/21,12:38:03,-1.02
77,30/07/21,12:41:53,-0.983
78,30/07/21,12:47:02,-1.332
79,30/07/21,12:53:02,-0.97
80,30/07/21,12:56:18,-0.986
81,30/07/21,12:59:39,-1.035
82,30/07/21,13:01:13,-0.982
83,30/07/21,13:05:21,-1.068
84,30/07/21,13:13:12,-0.8
85,30/07/21,13:22:50,-0.606
86,30/07/21,13:27:50,-0.821
87,30/07/21,13:35:38,-0.853
88,30/07/21,13:40:24,-1.017
89,30/07/21,13:46:14,-0.985
90,30/07/21,13:49:48,-0.819
91,30/07/21,13:54:48,-0.958
92,30/07/21,13:59:34,-1.002
93,30/07/21,14:03:56,-0.754
94,30/07/21,14:06:50,-0.885
95,30/07/21,14:11:23,-0.844
96,30/07/21,14:16:11,-1.193
97,30/07/21,14:22:09,-0.957
98,30/07/21,14:28:18,-1.069
99,30/07/21,14:32:35,-1.083
100,30/07/21,14:36:51,-0.751
101,30/07/21,14:42:38,-0.755
102,30/07/21,14:45:43,-0.864
103,30/07/21,14:49:40,-0.823
104,30/07/21,14:54:50,-1.202
105,30/07/21,15:55:48,-1.167
106,30/07/21,16:03:23,-1.415
107,30/07/21,16:17:52,-0.949
108,30/07/21,16:18:42,-0.882
109,30/07/21,16:29:59,-1.257
110,30/07/21,16:33:58,-0.597
111,30/07/21,16:37:55,-0.898
112,30/07/21,16:41:52,-1.299
113,30/07/21,16:56:11,-0.798
114,30/07/21,17:00:11,-0.882
115,30/07/21,17:04:09,-0.9
116,30/07/21,17:08:12,-0.903
117,30/07/21,17:12:15,-0.996
118,30/07/21,17:16:11,-1.051
119,30/07/21,17:20:10,-0.999
120,30/07/21,17:24:08,-1.37
121,30/07/21,17:28:12,-1.289
122,30/07/21,17:32:10,-1.019
123,30/07/21,17:36:14,-0.9
124,30/07/21,17:37:56,-0.954
125,30/07/21,17:42:01,-1.115
126,30/07/21,17:46:00,-0.936
127,30/07/21,17:50:01,-1.105
128,30/07/21,17:54:02,-1.181
129,30/07/21,17:58:01,-1.14
130,30/07/21,18:02:00,-1.139
131,30/07/21,18:06:01,-0.963
132,30/07/21,18:10:04,-1.014
133,30/07/21,18:14:02,-1.369
134,30/07/21,18:18:03,-0.816
135,30/07/21,18:22:06,-1.008
136,30/07/21,18:26:05,-1.37
137,30/07/21,18:30:10,-0.793
138,30/07/21,18:34:08,-0.889
139,30/07/21,18:38:09,-1.333
140,30/07/21,18:42:09,-1.136
141,30/07/21,18:46:12,-1.087
142,30/07/21,18:50:15,-1.121
143,30/07/21,18:54:13,-0.744
144,30/07/21,18:58:12,-0.792
145,30/07/21,19:02:16,-1.191
146,30/07/21,19:06:22,-1.133
147,30/07/21,19:10:27,-0.97
148,30/07/21,19:14:32,-0.903
149,30/07/21,19:18:31,-0.741
150,30/07/21,19:22:31,-1.169
151,30/07/21,19:51:11,-1.149
152,30/07/21,19:55:12,-1.173
153,30/07/21,19:59:14,-1.32
154,30/07/21,20:03:20,-0.87
155,30/07/21,20:07:23,-0.946
156,30/07/21,20:11:25,-1.177
157,30/07/21,20:11:51,-0.708
158,30/07/21,20:15:52,-0.823
159,30/07/21,20:19:52,-0.903
160,30/07/21,20:23:53,-0.899
161,30/07/21,20:27:53,-0.761
162,30/07/21,20:31:56,-1.296
163,30/07/21,20:35:59,-1.119
164,30/07/21,20:40:00,-0.881
165,30/07/21,20:43:59,-1.104
166,30/07/21,20:48:03,-0.579
167,30/07/21,20:52:08,-0.787
168,30/07/21,20:56:11,-0.663
169,30/07/21,21:00:07,-0.959
170,30/07/21,21:04:07,-0.796
171,30/07/21,21:08:12,-0.737
172,30/07/21,21:12:02,-1.009
173,30/07/21,21:16:03,-1.315
174,30/07/21,21:20:01,-0.826
175,30/07/21,21:23:59,-0.641
176,30/07/21,21:27:57,-0.918
177,30/07/21,21:31:51,-0.617
178,30/07/21,21:35:48,-0.64
179,30/07/21,21:39:48,-1.189
180,30/07/21,21:43:47,-0.541
181,30/07/21,21:47:43,-0.561
