,Date,Time,Load
0,23/03/21,08:54:24,-1.235
1,23/03/21,09:04:07,-0.664
2,23/03/21,09:10:57,-0.853
3,23/03/21,09:16:52,-1.012
4,23/03/21,09:22:41,-0.864
5,23/03/21,09:28:13,-0.954
6,23/03/21,09:29:14,-0.828
7,23/03/21,09:35:44,-0.944
8,23/03/21,09:37:12,-0.73
9,23/03/21,09:43:01,-0.852
10,23/03/21,09:47:02,-0.965
11,23/03/21,09:50:29,-0.842
12,23/03/21,09:52:57,-0.911
13,23/03/21,09:55:51,-0.939
14,23/03/21,09:58:47,-0.96
15,23/03/21,10:03:26,-0.768
16,23/03/21,10:08:08,-1.05
17,23/03/21,10:10:22,-0.914
18,23/03/21,10:11:07,-0.756
19,23/03/21,10:15:11,-0.772
20,23/03/21,10:20:36,-0.897
21,23/03/21,10:50:21,-0.962
22,23/03/21,11:01:07,-0.753
23,23/03/21,11:04:44,-0.704
24,23/03/21,11:06:56,-0.8
25,23/03/21,11:31:39,-1.118
26,23/03/21,11:34:14,-0.531
27,23/03/21,11:42:55,-0.803
28,23/03/21,11:47:46,-0.803
29,23/03/21,11:51:11,-0.647
30,23/03/21,12:00:09,-0.65
31,23/03/21,12:08:59,-0.663
32,23/03/21,12:12:27,-0.903
33,23/03/21,12:23:11,-0.762
34,23/03/21,12:32:14,-0.984
35,23/03/21,12:43:59,-0.784
36,23/03/21,12:51:08,-0.951
37,23/03/21,12:59:06,-0.866
38,23/03/21,13:08:09,-0.996
39,23/03/21,13:15:21,-0.782
40,23/03/21,13:24:48,-1.036
41,23/03/21,13:31:15,-0.6
42,23/03/21,13:35:27,-0.96
43,23/03/21,13:38:15,-0.889
44,23/03/21,13:39:17,-0.768
45,23/03/21,13:42:02,-0.967
46,23/03/21,15:07:14,-0.956
47,23/03/21,15:37:55,-0.8
48,23/03/21,15:45:29,-0.14
49,23/03/21,15:50:45,-0.439
50,23/03/21,15:57:39,-1.159
51,23/03/21,15:58:20,-0.191
52,23/03/21,16:07:43,-0.759
53,23/03/21,16:14:10,-0.684
54,23/03/21,16:17:24,-0.447
55,23/03/21,16:25:33,-0.8
56,23/03/21,16:28:35,-0.8
57,23/03/21,16:31:24,-0.8
58,23/03/21,16:37:19,-0.8
59,23/03/21,16:42:47,-0.102
60,23/03/21,16:52:49,-0.602
61,23/03/21,16:55:42,-0.751
62,23/03/21,16:59:04,-0.657
63,23/03/21,17:02:57,-0.571
64,23/03/21,17:05:24,-0.513
65,23/03/21,17:08:59,-0.603
66,23/03/21,17:11:01,-0.637
67,23/03/21,17:16:30,-0.556
68,23/03/21,17:20:04,-0.652
69,23/03/21,17:44:19,-0.698
70,23/03/21,17:50:05,-0.739
71,23/03/21,17:56:25,-0.666
72,23/03/21,18:35:57,-0.681
73,23/03/21,18:43:26,-0.65
74,23/03/21,19:19:12,-0.8
75,23/03/21,19:22:24,-0.85
76,23/03/21,19:25:01,-0.903
77,23/03/21,19:27:59,-0.962
78,23/03/21,19:31:17,-0.891
79,23/03/21,19:34:15,-1.027
80,23/03/21,19:36:52,-0.711
81,23/03/21,19:39:54,-0.918
82,23/03/21,19:42:49,-0.734
83,23/03/21,19:46:59,-0.86
84,23/03/21,19:50:12,-1.086
85,23/03/21,19:56:01,-1.286
86,23/03/21,19:59:55,-0.921
87,23/03/21,20:02:54,-0.778
88,23/03/21,20:08:27,-1.254
89,23/03/21,20:16:02,-0.9
90,23/03/21,20:18:55,-0.905
91,23/03/21,20:23:40,-1.268
92,23/03/21,20:26:09,-1.102
93,23/03/21,20:31:03,-0.987
94,23/03/21,20:40:17,-0.961
95,23/03/21,20:47:38,-1.397
96,23/03/21,20:57:43,-1.004
97,23/03/21,21:00:30,-1.142
98,23/03/21,21:03:02,-1.388
99,23/03/21,21:36:44,-0.706
100,23/03/21,21:41:41,-1.265
101,23/03/21,21:42:19,-0.8
102,23/03/21,21:46:51,-0.534
103,23/03/21,21:50:47,-0.7
104,23/03/21,21:53:21,-0.787
105,23/03/21,22:09:42,-0.699
106,23/03/21,22:13:01,-0.528
107,23/03/21,22:15:20,-0.638
108,23/03/21,22:18:33,0.0
109,23/03/21,22:19:04,0.0
110,23/03/21,22:21:10,-0.977
111,23/03/21,22:28:26,-1.023
112,23/03/21,22:36:13,-0.903
113,23/03/21,22:42:47,-1.009
114,23/03/21,22:47:36,-0.758
115,23/03/21,22:52:39,-0.894
116,23/03/21,22:55:04,-1.361
117,23/03/21,23:00:45,-0.952
118,23/03/21,23:03:24,-0.981
119,23/03/21,23:06:11,-0.926
120,23/03/21,23:08:43,-0.902
121,23/03/21,23:15:15,-0.916
122,23/03/21,23:17:37,-0.807
123,23/03/21,23:22:12,-0.974
124,23/03/21,23:24:39,-0.858
125,23/03/21,23:27:13,-0.941
126,23/03/21,23:53:14,-0.828
127,23/03/21,23:58:41,-1.001
