,Date,Time,Load
0,02/03/21,00:02:56,-0.8
1,02/03/21,00:09:13,-0.935
2,02/03/21,00:29:00,-0.8
3,02/03/21,00:35:48,-0.8
4,02/03/21,00:38:06,-0.8
5,02/03/21,00:43:03,-0.8
6,02/03/21,00:49:47,-0.8
7,02/03/21,00:54:16,-0.8
8,02/03/21,01:05:53,-0.8
9,02/03/21,01:14:51,-0.8
10,02/03/21,01:21:32,-0.8
11,02/03/21,01:24:04,-0.8
12,02/03/21,01:29:08,-0.8
13,02/03/21,01:32:53,-0.8
14,02/03/21,01:35:45,-0.8
15,02/03/21,01:41:03,-0.8
16,02/03/21,01:49:05,-0.8
17,02/03/21,01:54:53,-0.8
18,02/03/21,01:56:36,-0.8
19,02/03/21,01:59:08,-0.8
20,02/03/21,02:04:14,-0.8
21,02/03/21,02:09:06,-0.8
22,02/03/21,02:12:30,-0.8
23,02/03/21,02:19:30,-0.8
24,02/03/21,02:26:14,-0.8
25,02/03/21,05:54:39,-1.062
26,02/03/21,06:07:35,-0.8
27,02/03/21,06:08:43,-0.8
28,02/03/21,13:53:04,-0.959
29,02/03/21,15:24:38,-1.262
30,02/03/21,15:25:40,-0.8
