,Date,Time,Load
0,18/03/21,12:09:41,-0.955
1,18/03/21,12:11:05,-1.168
2,18/03/21,12:17:21,-1.135
3,18/03/21,12:20:58,-1.047
4,18/03/21,12:24:36,-1.079
5,18/03/21,12:28:16,-0.904
6,18/03/21,12:31:54,-1.294
7,18/03/21,12:35:37,-1.034
8,18/03/21,12:39:17,-1.082
9,18/03/21,12:42:54,-0.834
10,18/03/21,12:46:31,-0.895
11,18/03/21,12:50:07,-0.99
12,18/03/21,12:53:45,-1.276
13,18/03/21,12:57:24,-0.93
14,18/03/21,13:01:04,-1.151
15,18/03/21,13:04:39,-1.019
16,18/03/21,13:15:59,-1.189
17,18/03/21,13:19:41,-0.8
18,18/03/21,13:23:28,-1.002
19,18/03/21,13:27:19,-0.8
20,18/03/21,13:31:05,-1.102
21,18/03/21,13:34:54,-0.712
22,18/03/21,13:35:19,-0.8
23,18/03/21,13:39:10,-0.916
24,18/03/21,13:42:57,-1.299
25,18/03/21,13:46:46,-1.303
26,18/03/21,13:50:33,-1.315
27,18/03/21,13:54:20,-0.963
28,18/03/21,13:58:06,-0.924
29,18/03/21,14:01:56,-0.964
30,18/03/21,14:05:44,-1.146
31,18/03/21,14:09:33,-1.133
32,18/03/21,14:13:22,-0.94
33,18/03/21,14:25:06,-1.154
34,18/03/21,14:29:23,-0.8
35,18/03/21,14:34:01,-0.8
36,18/03/21,14:34:26,-0.8
37,18/03/21,14:39:00,-0.8
38,18/03/21,14:43:39,-1.043
39,18/03/21,15:10:07,-1.284
40,18/03/21,15:14:41,-0.8
41,18/03/21,15:18:49,-0.972
42,18/03/21,15:23:27,-0.8
43,18/03/21,15:28:01,-0.8
44,18/03/21,15:32:04,-0.8
45,18/03/21,15:36:29,-0.933
46,18/03/21,15:41:08,-1.404
47,18/03/21,15:45:11,-1.003
48,18/03/21,15:49:41,-1.274
49,18/03/21,15:53:56,-0.8
50,18/03/21,16:04:15,-1.178
51,18/03/21,16:06:56,-0.8
52,18/03/21,16:09:18,-0.8
53,18/03/21,16:11:45,-0.8
54,18/03/21,16:14:01,-1.013
55,18/03/21,16:16:17,-0.8
56,18/03/21,16:43:06,0.0
57,18/03/21,16:44:29,-0.8
58,18/03/21,16:46:47,-1.182
59,18/03/21,16:49:06,-0.856
60,18/03/21,16:51:23,-0.8
61,18/03/21,16:53:51,-0.8
62,18/03/21,16:56:09,-0.8
63,18/03/21,16:56:34,-0.8
64,18/03/21,16:58:55,-0.8
65,18/03/21,17:00:57,-1.043
66,18/03/21,17:03:19,-0.8
67,18/03/21,17:05:37,-0.989
68,18/03/21,17:28:35,-1.226
69,18/03/21,17:39:05,-0.8
70,18/03/21,17:41:07,-0.8
71,18/03/21,17:43:11,-0.8
72,18/03/21,17:45:13,-1.386
73,18/03/21,17:47:21,0.0
74,18/03/21,17:47:40,0.0
75,18/03/21,17:47:59,-0.8
76,18/03/21,17:50:05,-1.047
77,18/03/21,17:52:10,-1.015
78,18/03/21,17:54:16,-0.8
79,18/03/21,17:56:20,-1.091
80,18/03/21,17:58:22,-1.163
81,18/03/21,18:00:23,-0.8
82,18/03/21,18:02:25,-1.19
83,18/03/21,18:04:32,-0.8
84,18/03/21,18:06:32,-0.8
