,Date,Time,Load
0,07/08/21,00:02:35,-0.8
1,07/08/21,00:19:36,-0.27
2,07/08/21,00:54:27,-0.045
3,07/08/21,05:02:43,-0.602
4,07/08/21,05:05:24,-0.8
5,07/08/21,05:07:17,-0.8
6,07/08/21,05:11:01,-0.358
7,07/08/21,05:12:56,-0.769
8,07/08/21,05:14:40,-0.07
9,07/08/21,05:17:49,-0.828
10,07/08/21,05:19:40,-0.692
11,07/08/21,05:21:18,-0.68
12,07/08/21,05:24:00,-0.222
13,07/08/21,05:24:48,-0.546
14,07/08/21,05:30:02,-0.8
15,07/08/21,05:33:17,-0.8
16,07/08/21,05:36:46,-0.659
17,07/08/21,05:38:24,-0.791
18,07/08/21,05:40:16,-0.357
19,07/08/21,05:41:53,-0.8
20,07/08/21,05:43:39,-0.058
21,07/08/21,05:46:08,-0.8
22,07/08/21,05:48:17,-0.8
23,07/08/21,05:50:02,-0.8
24,07/08/21,05:51:50,-0.364
25,07/08/21,05:55:36,-0.894
26,07/08/21,06:10:19,-0.712
27,07/08/21,06:12:24,-0.8
28,07/08/21,06:14:17,-0.58
29,07/08/21,06:16:36,-0.9
30,07/08/21,06:21:05,-0.72
31,07/08/21,09:05:35,-0.968
32,07/08/21,09:14:48,-0.703
33,07/08/21,09:21:46,-1.14
34,07/08/21,09:23:07,-1.278
35,07/08/21,09:32:12,-0.952
36,07/08/21,09:40:56,-0.986
37,07/08/21,09:41:58,-1.189
38,07/08/21,09:49:34,-0.889
39,07/08/21,09:52:29,-0.94
40,07/08/21,09:53:15,-0.904
41,07/08/21,10:06:51,-0.982
42,07/08/21,10:15:25,-1.122
43,07/08/21,10:18:15,-1.093
44,07/08/21,10:27:39,-1.07
45,07/08/21,10:37:23,-1.017
46,07/08/21,10:38:11,-0.814
47,07/08/21,10:46:31,-1.36
48,07/08/21,10:49:25,-1.016
49,07/08/21,10:56:43,-0.809
50,07/08/21,11:04:12,-1.14
51,07/08/21,11:05:09,-0.895
52,07/08/21,11:12:06,-1.286
53,07/08/21,11:20:14,-0.854
54,07/08/21,11:21:13,-1.015
55,07/08/21,11:28:12,-1.133
56,07/08/21,11:36:54,-0.913
57,07/08/21,11:44:27,-1.034
58,07/08/21,11:52:53,-1.174
59,07/08/21,11:56:05,-1.152
60,07/08/21,12:03:56,-0.945
61,07/08/21,12:04:49,-0.714
62,07/08/21,12:24:42,-0.717
63,07/08/21,12:34:23,-1.023
64,07/08/21,12:45:25,-1.147
65,07/08/21,12:51:14,-0.783
66,07/08/21,12:56:10,-0.715
67,07/08/21,13:02:45,-1.407
68,07/08/21,13:10:09,-0.932
69,07/08/21,13:16:26,-0.943
70,07/08/21,13:22:19,-0.928
71,07/08/21,14:00:18,-0.728
72,07/08/21,14:08:10,-0.966
73,07/08/21,14:17:46,-0.86
74,07/08/21,14:25:12,-0.933
75,07/08/21,14:34:29,-1.008
76,07/08/21,14:45:16,-0.971
77,07/08/21,14:54:32,-0.915
78,07/08/21,15:03:37,-1.197
79,07/08/21,15:16:28,-0.95
80,07/08/21,15:17:23,-1.186
81,07/08/21,15:51:08,-0.8
82,07/08/21,16:06:18,-1.157
83,07/08/21,16:14:01,-1.085
84,07/08/21,16:17:46,-1.257
85,07/08/21,16:21:32,-0.967
86,07/08/21,16:25:14,-1.285
87,07/08/21,16:28:56,-1.182
88,07/08/21,16:32:43,-0.985
89,07/08/21,16:36:31,-1.135
90,07/08/21,16:40:20,-1.498
91,07/08/21,16:47:03,-0.998
92,07/08/21,16:50:45,-1.105
93,07/08/21,16:54:28,-0.955
94,07/08/21,16:58:08,-1.054
95,07/08/21,17:01:54,-0.971
96,07/08/21,17:16:48,-0.8
97,07/08/21,17:21:23,-1.334
98,07/08/21,17:21:48,-0.958
99,07/08/21,17:25:30,-1.104
100,07/08/21,17:29:12,-1.065
101,07/08/21,17:32:53,-0.982
102,07/08/21,17:36:36,-1.028
103,07/08/21,17:40:21,-0.936
104,07/08/21,17:52:35,-1.372
105,07/08/21,17:53:02,-0.682
106,07/08/21,17:56:39,-1.048
107,07/08/21,18:00:24,-1.419
108,07/08/21,18:04:06,-0.947
109,07/08/21,18:07:51,-0.959
110,07/08/21,18:16:18,-0.908
111,07/08/21,18:17:20,-0.969
112,07/08/21,18:19:25,-0.849
113,07/08/21,18:32:45,-1.028
114,07/08/21,18:53:08,-0.9
115,07/08/21,19:15:56,-0.975
116,07/08/21,19:24:41,-0.887
117,07/08/21,19:38:03,-0.8
118,07/08/21,19:41:43,-1.357
119,07/08/21,19:52:16,-1.289
120,07/08/21,20:01:57,-0.842
121,07/08/21,20:12:13,-0.687
122,07/08/21,20:22:40,-0.801
123,07/08/21,20:30:29,-0.87
124,07/08/21,20:38:07,-0.817
125,07/08/21,20:47:25,-0.801
126,07/08/21,20:55:38,-0.995
127,07/08/21,21:02:40,-1.224
128,07/08/21,21:10:46,-0.813
129,07/08/21,21:17:34,-0.796
130,07/08/21,21:24:56,-0.77
131,07/08/21,21:27:50,-0.776
132,07/08/21,22:10:52,-0.766
133,07/08/21,22:20:00,-0.958
134,07/08/21,22:24:55,-0.964
135,07/08/21,22:33:32,-0.914
136,07/08/21,22:46:58,-0.945
137,07/08/21,22:59:55,-1.267
138,07/08/21,23:10:53,-0.943
139,07/08/21,23:13:04,-1.244
140,07/08/21,23:20:02,-0.989
141,07/08/21,23:24:19,-1.869
142,07/08/21,23:25:03,-0.8
143,07/08/21,23:32:19,-0.705
144,07/08/21,23:40:21,-0.958
145,07/08/21,23:50:33,-0.969
