,Date,Time,Unmount
0,28/02/21,09:48:52,-0.785
1,28/02/21,09:51:42,-0.777
2,28/02/21,09:54:23,-0.818
3,28/02/21,09:56:28,-0.81
4,28/02/21,09:59:50,-0.829
5,28/02/21,10:02:29,-0.815
6,28/02/21,10:04:44,-0.8
7,28/02/21,10:07:21,-0.825
8,28/02/21,10:09:43,-0.815
9,28/02/21,10:12:36,-0.798
10,28/02/21,10:17:27,-0.822
11,28/02/21,10:20:04,-0.781
12,28/02/21,10:22:18,-0.823
13,28/02/21,10:25:04,-0.799
14,28/02/21,10:27:12,-0.793
15,28/02/21,10:32:02,-0.791
16,28/02/21,10:33:49,-0.789
17,28/02/21,10:35:43,-0.75
18,28/02/21,10:38:06,-0.791
19,28/02/21,10:43:39,-0.801
20,28/02/21,10:46:38,-0.8
21,28/02/21,10:48:45,-0.778
22,28/02/21,10:51:12,-0.8
23,28/02/21,10:53:15,-0.773
24,28/02/21,10:58:11,-0.765
25,28/02/21,11:00:10,-0.772
26,28/02/21,11:02:11,-0.76
27,28/02/21,11:04:18,-0.766
28,28/02/21,11:07:58,-0.775
29,28/02/21,11:11:18,-0.768
30,28/02/21,11:14:28,-0.762
31,28/02/21,11:17:38,-0.8
32,28/02/21,11:24:48,-0.774
33,28/02/21,11:31:12,-0.742
34,28/02/21,11:33:19,-0.753
35,28/02/21,11:40:46,-0.736
36,28/02/21,11:47:27,-0.8
37,28/02/21,11:49:38,-0.745
38,28/02/21,11:56:40,-0.8
39,28/02/21,12:05:30,-0.737
40,28/02/21,12:13:43,-0.8
41,28/02/21,12:17:16,-0.75
42,28/02/21,12:30:20,-0.728
43,28/02/21,12:50:21,-0.752
44,28/02/21,12:58:49,-0.8
45,28/02/21,13:02:15,-0.8
46,28/02/21,13:04:08,-0.8
47,28/02/21,13:13:50,-0.8
48,28/02/21,13:18:22,-0.8
49,28/02/21,13:23:14,-0.8
50,28/02/21,13:28:23,-0.8
51,28/02/21,13:33:57,-0.8
52,28/02/21,13:34:52,-0.8
53,28/02/21,13:40:38,-0.8
54,28/02/21,13:46:30,-0.8
55,28/02/21,13:51:24,-0.8
56,28/02/21,13:56:26,-0.8
57,28/02/21,14:01:47,-0.8
58,28/02/21,14:05:01,-0.8
59,28/02/21,14:07:05,-0.8
60,28/02/21,14:16:21,-0.8
61,28/02/21,14:21:12,-0.8
62,28/02/21,14:26:05,-0.8
63,28/02/21,14:30:41,-0.8
64,28/02/21,14:37:13,-0.8
65,28/02/21,14:46:07,-0.8
66,28/02/21,14:52:05,-0.8
67,28/02/21,18:10:24,-0.755
68,28/02/21,18:14:19,-0.769
69,28/02/21,18:19:59,-0.779
70,28/02/21,18:22:41,-0.731
71,28/02/21,18:25:04,-0.8
72,28/02/21,18:27:02,-0.749
73,28/02/21,18:29:13,-0.752
74,28/02/21,18:31:53,-0.741
75,28/02/21,18:33:50,-0.757
76,28/02/21,18:35:52,-0.727
77,28/02/21,18:38:02,-0.731
78,28/02/21,18:40:11,-0.8
79,28/02/21,18:42:01,-0.8
80,28/02/21,18:43:42,-0.8
81,28/02/21,18:45:24,-0.8
82,28/02/21,18:47:21,-0.8
83,28/02/21,18:49:39,-0.746
84,28/02/21,18:52:26,-0.8
85,28/02/21,18:54:43,-0.734
86,28/02/21,18:57:58,-0.74
87,28/02/21,19:00:46,-0.743
88,28/02/21,19:16:43,-0.714
89,28/02/21,19:30:22,-0.8
90,28/02/21,19:42:44,-0.8
91,28/02/21,19:46:03,-0.8
92,28/02/21,19:49:20,-0.702
93,28/02/21,19:52:02,-0.702
94,28/02/21,20:16:59,-0.8
95,28/02/21,20:23:09,-0.8
96,28/02/21,20:26:58,-0.723
97,28/02/21,20:31:25,-0.8
98,28/02/21,20:36:07,-0.8
99,28/02/21,20:44:49,-0.8
100,28/02/21,20:49:59,-0.8
101,28/02/21,20:53:02,-0.8
102,28/02/21,20:58:05,-0.8
103,28/02/21,21:01:34,-0.8
104,28/02/21,21:06:05,-0.8
105,28/02/21,21:20:48,-0.717
106,28/02/21,21:24:26,-0.8
107,28/02/21,21:27:16,-0.8
108,28/02/21,21:30:38,-0.8
109,28/02/21,21:32:06,-0.8
110,28/02/21,21:35:18,-0.8
111,28/02/21,21:39:10,-0.8
112,28/02/21,21:41:58,-0.8
113,28/02/21,21:43:38,-0.8
114,28/02/21,21:47:24,-0.8
115,28/02/21,21:57:48,-0.8
