,Date,Time,Load
0,15/06/21,09:20:04,-0.943
1,15/06/21,09:38:04,-1.013
2,15/06/21,10:00:02,-1.056
3,15/06/21,10:03:38,-1.013
4,15/06/21,10:14:12,-0.998
5,15/06/21,10:17:51,-0.858
6,15/06/21,10:20:36,-0.833
7,15/06/21,10:23:20,-0.947
8,15/06/21,10:26:16,-0.964
9,15/06/21,10:29:19,-1.173
10,15/06/21,10:31:51,-1.05
11,15/06/21,10:41:09,-1.009
12,15/06/21,10:44:19,-1.047
13,15/06/21,10:46:57,-0.91
14,15/06/21,10:51:44,-1.33
15,15/06/21,10:54:22,-0.983
16,15/06/21,10:57:31,-0.845
17,15/06/21,11:06:12,-0.777
18,15/06/21,11:10:51,-1.438
19,15/06/21,11:11:46,-0.967
20,15/06/21,11:55:43,-0.945
21,15/06/21,12:00:56,-0.799
22,15/06/21,12:11:27,-0.938
23,15/06/21,12:24:51,-0.867
24,15/06/21,12:29:55,-0.909
25,15/06/21,12:37:10,-0.935
26,15/06/21,12:39:32,-0.89
27,15/06/21,12:41:58,-1.354
28,15/06/21,12:45:39,-0.858
29,15/06/21,12:48:07,-0.941
30,15/06/21,12:52:04,-1.017
31,15/06/21,13:18:47,-1.312
32,15/06/21,13:21:33,-1.059
33,15/06/21,13:26:10,-1.137
34,15/06/21,13:29:13,-0.773
35,15/06/21,13:32:17,-0.575
36,15/06/21,13:38:28,-0.765
37,15/06/21,13:43:41,-0.841
38,15/06/21,13:50:20,-1.039
39,15/06/21,13:58:15,-1.533
40,15/06/21,14:00:27,-1.045
41,15/06/21,14:03:01,-1.345
42,15/06/21,14:08:19,-1.402
43,15/06/21,14:14:30,-1.012
44,15/06/21,14:23:40,-1.024
45,15/06/21,14:26:13,-0.968
46,15/06/21,14:28:25,-0.998
47,15/06/21,14:30:37,-1.092
48,15/06/21,14:33:26,-0.988
49,15/06/21,14:37:55,-1.055
50,15/06/21,14:40:54,-1.622
51,15/06/21,14:42:07,-0.942
52,15/06/21,14:45:45,-0.904
53,15/06/21,14:51:45,-0.862
54,15/06/21,14:55:57,-0.977
55,15/06/21,15:06:39,-0.948
56,15/06/21,15:11:29,-0.774
57,15/06/21,15:14:05,-1.281
58,15/06/21,15:16:30,-1.079
59,15/06/21,17:27:02,-0.886
60,15/06/21,17:42:35,-0.725
61,15/06/21,17:48:56,-0.235
62,15/06/21,17:58:05,-0.8
63,15/06/21,18:04:41,-0.058
64,15/06/21,18:10:40,-0.8
65,15/06/21,18:12:25,-0.8
66,15/06/21,18:19:48,-0.183
67,15/06/21,18:22:21,-0.38
68,15/06/21,18:29:21,-0.128
69,15/06/21,18:35:27,-0.906
70,15/06/21,18:40:54,-0.779
