,Date,Time,Unmount
0,10/08/21,09:02:31,-0.882
1,10/08/21,09:19:33,-0.888
2,10/08/21,09:24:36,-0.868
3,10/08/21,09:28:09,-0.871
4,10/08/21,09:36:31,-0.822
5,10/08/21,09:53:12,-0.834
6,10/08/21,10:23:57,-0.863
7,10/08/21,10:37:32,-0.852
8,10/08/21,10:44:15,-0.842
9,10/08/21,10:50:21,-0.842
10,10/08/21,10:54:41,-0.821
11,10/08/21,10:58:12,-0.855
12,10/08/21,11:09:22,-0.822
13,10/08/21,11:15:40,-0.821
14,10/08/21,11:29:02,-0.82
15,10/08/21,11:38:05,-0.819
16,10/08/21,11:47:58,-0.794
17,10/08/21,11:57:32,-0.815
18,10/08/21,12:05:58,-0.808
19,10/08/21,12:07:43,-0.805
20,10/08/21,12:08:53,-0.817
21,10/08/21,12:09:45,-0.823
22,10/08/21,12:17:14,-0.775
23,10/08/21,12:21:41,-0.787
24,10/08/21,12:22:59,-0.81
25,10/08/21,12:24:12,-0.785
26,10/08/21,12:32:36,-0.775
27,10/08/21,12:41:56,-0.768
28,10/08/21,12:43:05,-0.784
29,10/08/21,12:45:58,-0.804
30,10/08/21,12:49:16,-0.789
31,10/08/21,12:54:15,-0.789
32,10/08/21,12:59:49,-0.788
33,10/08/21,13:03:34,-0.776
34,10/08/21,13:08:43,-0.778
35,10/08/21,13:11:59,-0.783
36,10/08/21,13:18:27,-0.778
37,10/08/21,13:32:22,-0.764
38,10/08/21,13:33:39,-0.77
39,10/08/21,13:44:38,-0.767
40,10/08/21,13:52:04,-0.751
41,10/08/21,13:54:40,-0.74
42,10/08/21,14:04:50,-0.752
43,10/08/21,14:10:26,-0.779
44,10/08/21,14:21:09,-0.743
45,10/08/21,14:31:31,-0.765
46,10/08/21,14:36:33,-0.778
47,10/08/21,14:40:49,-0.761
48,10/08/21,14:49:56,-0.76
49,10/08/21,14:56:04,-0.77
50,10/08/21,15:00:08,-0.766
51,10/08/21,15:06:32,-0.753
52,10/08/21,15:10:41,-0.764
53,10/08/21,15:14:01,-0.747
54,10/08/21,15:17:59,-0.768
55,10/08/21,15:22:11,-0.761
56,10/08/21,15:27:29,-0.759
57,10/08/21,15:39:06,-0.756
58,10/08/21,15:43:25,-0.753
59,10/08/21,15:52:52,-0.741
60,10/08/21,15:58:17,-0.748
61,10/08/21,15:59:17,-0.74
62,10/08/21,16:05:55,-0.713
63,10/08/21,16:11:30,-0.716
64,10/08/21,16:16:24,-0.753
65,10/08/21,16:23:58,-0.719
66,10/08/21,16:30:42,-0.749
67,10/08/21,16:38:59,-0.735
68,10/08/21,16:51:40,-0.717
69,10/08/21,16:59:09,-0.72
70,10/08/21,17:01:52,-0.732
71,10/08/21,17:08:52,-0.724
72,10/08/21,17:18:27,-0.718
73,10/08/21,17:24:17,-0.7
74,10/08/21,17:30:42,-0.727
75,10/08/21,17:37:28,-0.717
76,10/08/21,17:45:16,-0.715
77,10/08/21,17:51:09,-0.709
78,10/08/21,18:44:30,-0.839
79,10/08/21,18:54:17,-0.868
80,10/08/21,19:03:02,-0.836
81,10/08/21,19:08:50,-0.827
82,10/08/21,19:13:24,-0.848
83,10/08/21,19:28:44,-0.814
84,10/08/21,19:54:21,-0.794
