,Date,Time,Load
0,19/03/21,09:05:01,-0.832
1,19/03/21,09:16:54,-0.131
2,19/03/21,09:23:52,-0.8
3,19/03/21,09:41:01,-0.561
4,19/03/21,09:41:27,-0.819
5,19/03/21,09:58:53,-0.649
6,19/03/21,10:12:53,-0.644
7,19/03/21,10:26:02,-0.521
8,19/03/21,10:35:44,-0.756
9,19/03/21,10:38:43,-0.797
10,19/03/21,10:41:16,-0.8
11,19/03/21,10:43:43,-0.8
12,19/03/21,10:46:04,-0.8
13,19/03/21,10:48:43,-0.8
14,19/03/21,10:51:52,-0.395
15,19/03/21,10:53:50,-0.301
16,19/03/21,10:55:54,-0.58
17,19/03/21,10:58:02,-0.8
18,19/03/21,11:00:08,-0.8
19,19/03/21,11:02:51,-0.36
20,19/03/21,11:05:25,-0.542
21,19/03/21,11:20:08,-0.714
22,19/03/21,11:22:56,-0.8
23,19/03/21,11:24:52,-0.825
24,19/03/21,11:26:48,-0.8
25,19/03/21,11:28:43,-0.8
26,19/03/21,11:30:49,-0.696
27,19/03/21,11:33:10,-0.672
28,19/03/21,11:36:43,-0.8
29,19/03/21,11:40:06,-0.8
30,19/03/21,11:47:17,-0.8
31,19/03/21,11:53:41,-0.8
32,19/03/21,11:56:50,-0.8
33,19/03/21,12:00:35,-0.8
34,19/03/21,12:03:40,-0.8
35,19/03/21,12:06:04,-0.8
36,19/03/21,12:08:08,-0.8
37,19/03/21,12:10:54,-0.8
38,19/03/21,12:15:18,-0.953
39,19/03/21,12:19:01,-0.464
40,19/03/21,12:24:14,-0.8
41,19/03/21,12:26:38,-0.562
42,19/03/21,12:29:46,-0.8
43,19/03/21,12:31:51,-0.441
44,19/03/21,12:34:19,-0.8
45,19/03/21,12:45:28,-0.065
46,19/03/21,12:48:12,-0.277
47,19/03/21,12:50:55,-0.775
48,19/03/21,12:53:35,-0.524
49,19/03/21,12:56:21,-0.508
50,19/03/21,12:58:45,-0.576
51,19/03/21,14:36:15,-0.8
52,19/03/21,14:38:05,-0.8
53,19/03/21,14:39:55,-0.8
54,19/03/21,14:41:43,-0.8
55,19/03/21,14:43:28,-0.8
56,19/03/21,14:45:18,-0.8
57,19/03/21,14:47:07,-0.8
58,19/03/21,14:48:55,-0.8
59,19/03/21,14:50:40,-0.8
60,19/03/21,14:52:25,-0.8
61,19/03/21,14:54:11,-0.8
62,19/03/21,14:55:56,-0.8
63,19/03/21,14:57:41,-0.8
64,19/03/21,14:59:30,-0.8
65,19/03/21,15:01:19,-0.8
66,19/03/21,15:03:07,-0.8
67,19/03/21,15:11:16,-0.8
68,19/03/21,15:53:34,-0.8
69,19/03/21,16:06:21,-0.8
70,19/03/21,16:09:08,-0.97
71,19/03/21,16:19:46,-0.8
72,19/03/21,16:27:22,-0.8
73,19/03/21,16:37:34,-0.8
74,19/03/21,16:44:36,-0.8
75,19/03/21,16:45:01,-0.8
76,19/03/21,16:48:27,-0.8
77,19/03/21,16:55:18,-0.8
78,19/03/21,16:57:29,-0.849
79,19/03/21,17:02:14,-0.8
80,19/03/21,17:04:33,-0.8
81,19/03/21,17:07:00,-0.8
82,19/03/21,17:17:18,-0.8
83,19/03/21,17:24:17,-0.8
84,19/03/21,17:33:30,-0.8
85,19/03/21,17:35:58,-0.8
86,19/03/21,17:42:01,-0.8
87,19/03/21,17:46:02,-0.852
88,19/03/21,17:55:59,-0.853
89,19/03/21,18:10:25,-0.829
90,19/03/21,18:22:35,-0.8
91,19/03/21,18:35:30,-0.8
92,19/03/21,18:44:25,-0.8
93,19/03/21,18:53:28,-0.8
94,19/03/21,19:03:03,-0.769
95,19/03/21,19:12:35,-0.8
96,19/03/21,19:15:35,-0.725
97,19/03/21,19:22:15,-0.745
98,19/03/21,19:29:25,-0.8
99,19/03/21,19:41:57,-0.735
100,19/03/21,19:58:39,-0.8
101,19/03/21,20:02:26,-0.8
102,19/03/21,20:09:27,-0.8
103,19/03/21,20:13:16,-1.012
104,19/03/21,20:16:47,-0.96
105,19/03/21,20:22:29,-0.8
106,19/03/21,20:30:33,-0.8
107,19/03/21,20:56:06,-0.857
108,19/03/21,21:24:04,-0.8
109,19/03/21,21:36:16,-0.792
110,19/03/21,21:48:03,-0.767
111,19/03/21,21:55:45,-0.817
112,19/03/21,22:02:31,-0.782
113,19/03/21,22:14:36,-0.8
114,19/03/21,22:32:58,-0.59
115,19/03/21,22:42:33,-0.809
116,19/03/21,22:51:24,-0.671
117,19/03/21,23:00:12,-0.8
118,19/03/21,23:07:19,-0.733
119,19/03/21,23:20:15,-0.864
120,19/03/21,23:26:47,-0.8
121,19/03/21,23:50:25,-0.828
122,19/03/21,23:51:45,-0.8
123,19/03/21,23:57:48,-0.781
124,19/03/21,23:58:29,-0.664
125,19/03/21,23:59:10,-0.8
126,19/03/21,23:59:52,-0.8
