,Date,Time,Unmount
0,11/03/21,09:25:24,-0.698
1,11/03/21,09:29:52,-0.701
2,11/03/21,09:32:27,-0.703
3,11/03/21,09:35:25,-0.691
4,11/03/21,09:37:58,-0.697
5,11/03/21,10:29:15,-0.612
6,11/03/21,10:32:19,-0.642
7,11/03/21,10:35:25,-0.67
8,11/03/21,10:37:21,-0.653
9,11/03/21,10:39:44,-0.67
10,11/03/21,10:42:24,-0.652
11,11/03/21,10:45:26,-0.8
12,11/03/21,10:49:06,-0.652
13,11/03/21,10:51:20,-0.635
14,11/03/21,10:54:46,-0.614
15,11/03/21,10:56:35,-0.608
16,11/03/21,11:07:51,-0.628
17,11/03/21,11:12:08,-0.623
18,11/03/21,11:14:27,-0.638
19,11/03/21,11:19:10,-0.63
20,11/03/21,11:38:53,-0.8
21,11/03/21,12:03:16,-0.601
22,11/03/21,14:06:41,-0.8
23,11/03/21,14:22:51,-0.8
24,11/03/21,14:30:01,-0.8
25,11/03/21,14:33:28,-0.8
26,11/03/21,14:37:21,-0.639
27,11/03/21,14:39:23,-0.8
28,11/03/21,14:42:32,-0.8
29,11/03/21,14:43:28,-0.8
30,11/03/21,17:08:04,-0.697
31,11/03/21,17:10:00,-0.8
