,Date,Time,Unmount
0,29/06/21,09:40:55,-0.83
1,29/06/21,09:43:55,-0.853
2,29/06/21,09:48:18,-0.86
3,29/06/21,09:50:53,-0.871
4,29/06/21,09:54:35,-0.852
5,29/06/21,09:57:12,-0.852
6,29/06/21,09:59:42,-0.834
7,29/06/21,10:04:07,-0.845
8,29/06/21,10:45:53,-0.809
9,29/06/21,11:30:47,-0.786
10,29/06/21,11:37:22,-0.821
11,29/06/21,11:42:39,-0.805
12,29/06/21,11:54:03,-0.793
13,29/06/21,11:55:31,-0.815
14,29/06/21,11:59:17,-0.811
15,29/06/21,12:05:42,-0.785
16,29/06/21,12:07:49,-0.81
17,29/06/21,12:12:29,-0.786
18,29/06/21,12:33:27,-0.817
19,29/06/21,12:43:09,-0.804
20,29/06/21,12:48:33,-0.832
21,29/06/21,12:51:49,-0.831
22,29/06/21,13:00:59,-0.812
23,29/06/21,13:03:46,-0.818
24,29/06/21,13:06:57,-0.808
25,29/06/21,13:08:57,-0.825
26,29/06/21,13:10:32,-0.829
27,29/06/21,13:12:29,-0.794
28,29/06/21,13:14:50,-0.833
29,29/06/21,13:17:52,-0.836
30,29/06/21,13:21:51,-0.83
31,29/06/21,13:24:32,-0.823
32,29/06/21,13:26:34,-0.794
33,29/06/21,13:28:47,-0.801
34,29/06/21,13:29:51,-0.813
35,29/06/21,13:31:58,-0.805
36,29/06/21,13:37:07,-0.798
37,29/06/21,13:38:35,-0.812
38,29/06/21,13:41:14,-0.793
39,29/06/21,13:44:18,-0.765
40,29/06/21,13:46:32,-0.79
41,29/06/21,13:49:00,-0.793
42,29/06/21,13:51:56,-0.795
43,29/06/21,13:54:35,-0.755
44,29/06/21,13:57:05,-0.737
45,29/06/21,14:00:27,-0.779
46,29/06/21,14:03:18,-0.759
47,29/06/21,14:05:31,-0.761
48,29/06/21,14:07:59,-0.773
49,29/06/21,14:10:12,-0.793
50,29/06/21,14:13:08,-0.793
51,29/06/21,14:16:13,-0.802
52,29/06/21,14:53:31,-0.779
53,29/06/21,15:05:14,-0.765
54,29/06/21,15:08:10,-0.763
55,29/06/21,15:10:46,-0.77
56,29/06/21,15:27:46,-0.764
57,29/06/21,15:32:37,-0.754
58,29/06/21,15:35:28,-0.764
59,29/06/21,15:43:30,-0.752
60,29/06/21,15:45:30,-0.761
61,29/06/21,15:52:00,-0.761
62,29/06/21,15:54:16,-0.783
63,29/06/21,15:56:51,-0.756
64,29/06/21,16:04:16,-0.745
65,29/06/21,16:07:56,-0.752
66,29/06/21,16:15:31,-0.719
67,29/06/21,16:20:20,-0.747
68,29/06/21,16:34:20,-0.727
