,Date,Time,Unmount
0,14/05/21,12:51:12,-0.834
1,14/05/21,12:52:41,-0.835
2,14/05/21,12:53:29,-0.848
3,14/05/21,12:54:11,-0.838
4,14/05/21,12:55:22,-0.862
5,14/05/21,12:56:03,-0.869
6,14/05/21,12:56:44,-0.862
7,14/05/21,12:57:25,-0.866
8,14/05/21,12:58:07,-0.8
9,14/05/21,12:59:13,-0.88
10,14/05/21,14:05:45,-0.832
11,14/05/21,14:24:57,-0.863
12,14/05/21,14:26:45,-0.872
13,14/05/21,14:31:54,-0.828
14,14/05/21,14:33:36,-0.87
15,14/05/21,14:35:29,-0.849
16,14/05/21,14:38:33,-0.853
17,14/05/21,14:41:05,-0.873
18,14/05/21,14:47:18,-0.858
19,14/05/21,15:00:55,-0.827
20,14/05/21,15:55:03,-0.826
