,Date,Time,Load
0,14/06/21,14:56:37,-1.0
1,14/06/21,15:14:11,-1.009
2,14/06/21,15:26:09,-1.183
3,14/06/21,15:52:55,-0.872
4,14/06/21,15:54:38,-0.981
5,14/06/21,16:18:58,-0.865
6,14/06/21,16:26:06,-0.708
7,14/06/21,16:28:31,-0.757
8,14/06/21,16:44:56,-0.689
9,14/06/21,16:47:25,-0.887
10,14/06/21,16:49:40,-0.872
11,14/06/21,16:52:12,-0.884
12,14/06/21,16:59:31,-0.888
13,14/06/21,17:02:08,-0.645
14,14/06/21,17:02:33,-0.899
15,14/06/21,17:04:58,-0.921
16,14/06/21,17:10:17,-0.956
17,14/06/21,17:15:28,-1.118
18,14/06/21,17:16:15,-1.073
19,14/06/21,17:17:38,-0.951
