,Date,Time,Load
0,27/05/21,10:32:17,-0.595
1,27/05/21,11:12:41,-1.078
2,27/05/21,12:11:07,-0.95
3,27/05/21,12:16:11,-1.129
4,27/05/21,12:20:07,-1.138
5,27/05/21,12:23:51,-1.059
6,27/05/21,12:27:55,-1.359
7,27/05/21,12:31:31,-1.234
8,27/05/21,12:36:25,-1.034
9,27/05/21,12:40:57,-1.038
10,27/05/21,12:47:31,-0.866
11,27/05/21,12:53:13,-0.924
12,27/05/21,12:57:29,-0.733
13,27/05/21,13:08:16,-0.73
14,27/05/21,13:15:58,-0.398
15,27/05/21,13:25:43,-0.875
16,27/05/21,13:35:05,-1.085
17,27/05/21,13:39:48,-0.887
18,27/05/21,13:45:18,-0.763
19,27/05/21,13:49:14,-0.783
20,27/05/21,13:53:26,-0.686
21,27/05/21,13:56:56,-0.629
22,27/05/21,14:01:12,-1.161
23,27/05/21,14:02:04,-0.867
24,27/05/21,14:19:07,-1.213
25,27/05/21,14:27:55,-0.955
26,27/05/21,14:30:17,-0.788
27,27/05/21,14:47:43,-0.782
28,27/05/21,14:51:07,-0.728
