,Date,Time,Unmount
0,09/08/21,09:20:32,-0.875
1,09/08/21,09:24:39,-0.871
2,09/08/21,09:34:46,-0.867
3,09/08/21,09:37:59,-0.871
4,09/08/21,09:43:43,-0.876
5,09/08/21,09:46:17,-0.852
6,09/08/21,09:47:06,-0.846
7,09/08/21,09:53:16,-0.857
8,09/08/21,09:58:51,-0.871
9,09/08/21,10:05:17,-0.855
10,09/08/21,10:11:22,-0.856
11,09/08/21,10:22:53,-0.812
12,09/08/21,10:30:04,-0.817
13,09/08/21,10:31:13,-0.829
14,09/08/21,10:33:05,-0.84
15,09/08/21,10:35:28,-0.834
16,09/08/21,10:37:55,-0.831
17,09/08/21,10:40:25,-0.848
18,09/08/21,10:47:00,-0.805
19,09/08/21,10:51:05,-0.811
20,09/08/21,10:51:46,-0.85
21,09/08/21,10:53:43,-0.821
22,09/08/21,10:54:26,-0.848
23,09/08/21,10:59:25,-0.825
24,09/08/21,11:08:56,-0.799
25,09/08/21,11:15:16,-0.803
26,09/08/21,11:28:05,-0.792
27,09/08/21,11:40:05,-0.809
28,09/08/21,11:47:53,-0.801
29,09/08/21,11:55:31,-0.797
30,09/08/21,12:02:21,-0.783
31,09/08/21,12:08:13,-0.818
32,09/08/21,12:16:29,-0.797
33,09/08/21,12:24:25,-0.773
34,09/08/21,12:30:53,-0.812
35,09/08/21,12:35:52,-0.817
36,09/08/21,12:39:27,-0.808
37,09/08/21,12:45:28,-0.791
38,09/08/21,12:49:36,-0.793
39,09/08/21,12:55:32,-0.772
40,09/08/21,13:01:34,-0.8
41,09/08/21,13:05:11,-0.832
42,09/08/21,13:10:54,-0.85
43,09/08/21,13:16:05,-0.811
44,09/08/21,13:31:00,-0.822
45,09/08/21,13:37:04,-0.839
46,09/08/21,13:44:57,-0.814
47,09/08/21,13:50:32,-0.814
48,09/08/21,13:57:20,-0.82
49,09/08/21,14:03:30,-0.827
50,09/08/21,14:09:42,-0.829
51,09/08/21,14:16:51,-0.826
52,09/08/21,14:19:15,-0.804
53,09/08/21,14:26:53,-0.801
54,09/08/21,14:31:40,-0.801
55,09/08/21,14:38:09,-0.798
56,09/08/21,14:45:11,-0.81
57,09/08/21,14:50:50,-0.792
58,09/08/21,14:56:07,-0.779
59,09/08/21,15:02:20,-0.793
60,09/08/21,15:12:42,-0.788
61,09/08/21,16:40:43,-0.888
62,09/08/21,16:44:14,-0.88
63,09/08/21,16:51:50,-0.851
64,09/08/21,16:54:32,-0.828
65,09/08/21,16:58:18,-0.874
66,09/08/21,17:02:15,-0.867
67,09/08/21,17:06:20,-0.856
68,09/08/21,17:09:11,-0.867
69,09/08/21,17:11:28,-0.848
70,09/08/21,17:21:57,-0.831
71,09/08/21,17:24:57,-0.838
72,09/08/21,17:32:22,-0.827
73,09/08/21,17:37:56,-0.831
74,09/08/21,17:43:09,-0.826
75,09/08/21,17:46:34,-0.839
76,09/08/21,17:48:54,-0.754
77,09/08/21,17:51:47,-0.85
78,09/08/21,17:54:15,-0.853
79,09/08/21,17:58:40,-0.827
80,09/08/21,18:03:53,-0.834
81,09/08/21,18:05:49,-0.828
82,09/08/21,18:08:03,-0.814
83,09/08/21,18:16:26,-0.821
84,09/08/21,18:19:17,-0.83
85,09/08/21,18:25:30,-0.836
86,09/08/21,18:30:26,-0.811
87,09/08/21,18:35:22,-0.808
88,09/08/21,18:43:15,-0.808
89,09/08/21,18:49:06,-0.803
90,09/08/21,18:54:37,-0.805
91,09/08/21,18:56:01,-0.813
92,09/08/21,19:04:54,-0.811
93,09/08/21,19:07:50,-0.788
94,09/08/21,19:10:58,-0.785
95,09/08/21,19:14:23,-0.781
96,09/08/21,19:17:34,-0.785
97,09/08/21,19:19:55,-0.793
98,09/08/21,19:22:57,-0.778
99,09/08/21,19:25:42,-0.784
100,09/08/21,19:28:38,-0.792
101,09/08/21,19:33:01,-0.791
102,09/08/21,19:35:54,-0.786
103,09/08/21,19:40:32,-0.786
104,09/08/21,19:44:36,-0.795
105,09/08/21,19:45:33,-0.773
106,09/08/21,19:47:44,-0.799
107,09/08/21,19:50:22,-0.792
108,09/08/21,19:53:40,-0.747
109,09/08/21,20:00:29,-0.76
110,09/08/21,20:10:26,-0.764
111,09/08/21,20:24:43,-0.798
112,09/08/21,20:33:46,-0.742
113,09/08/21,20:52:08,-0.752
