,Date,Time,Load
0,22/03/21,08:50:40,-0.956
1,22/03/21,09:18:30,-0.592
2,22/03/21,09:21:27,-0.453
3,22/03/21,09:25:37,-0.608
4,22/03/21,09:29:05,-0.801
5,22/03/21,09:31:53,-0.604
6,22/03/21,09:35:00,-0.268
7,22/03/21,09:37:27,-0.488
8,22/03/21,09:43:02,-0.817
9,22/03/21,09:55:26,-0.814
10,22/03/21,10:00:41,-0.76
11,22/03/21,10:03:05,-1.213
12,22/03/21,10:05:56,-0.966
13,22/03/21,10:08:36,-0.881
14,22/03/21,10:18:58,-0.668
15,22/03/21,10:22:28,-0.915
16,22/03/21,10:26:54,-0.868
17,22/03/21,10:30:19,-0.772
18,22/03/21,10:47:16,-0.553
19,22/03/21,10:50:17,-0.611
20,22/03/21,10:52:43,-0.488
21,22/03/21,10:56:08,-0.325
22,22/03/21,10:58:49,-0.25
23,22/03/21,11:01:24,-0.371
24,22/03/21,11:04:26,-0.877
25,22/03/21,11:08:12,-0.938
26,22/03/21,11:12:33,-0.923
27,22/03/21,11:15:44,-0.721
28,22/03/21,11:18:38,-0.777
29,22/03/21,11:20:51,-0.683
30,22/03/21,11:28:52,-0.772
31,22/03/21,11:33:09,-0.992
32,22/03/21,11:40:59,-0.985
33,22/03/21,11:48:13,-0.918
34,22/03/21,11:53:46,-0.813
35,22/03/21,11:58:13,-0.93
36,22/03/21,12:00:52,-1.045
37,22/03/21,12:03:35,-1.172
38,22/03/21,12:07:36,-1.072
39,22/03/21,12:12:01,-1.507
40,22/03/21,12:12:53,-0.938
41,22/03/21,12:16:44,-0.879
42,22/03/21,12:19:53,-0.801
43,22/03/21,12:23:17,-0.999
44,22/03/21,12:25:53,-1.106
45,22/03/21,12:28:25,-0.843
46,22/03/21,12:31:54,-1.239
47,22/03/21,12:35:17,-0.819
48,22/03/21,12:39:04,-1.295
49,22/03/21,12:43:16,-0.736
50,22/03/21,12:46:24,-0.74
51,22/03/21,12:47:34,-0.868
52,22/03/21,12:50:35,-1.044
53,22/03/21,12:53:22,-0.927
54,22/03/21,12:55:50,-0.421
55,22/03/21,12:58:25,-0.924
56,22/03/21,13:01:01,-1.175
57,22/03/21,13:03:48,-0.95
58,22/03/21,13:06:42,-0.853
59,22/03/21,13:10:28,-0.808
60,22/03/21,13:13:55,-0.776
61,22/03/21,13:16:24,-1.181
62,22/03/21,13:18:29,-0.972
63,22/03/21,13:20:53,-0.8
64,22/03/21,13:21:33,-1.004
65,22/03/21,13:24:57,-0.675
66,22/03/21,13:27:25,-1.136
67,22/03/21,13:30:08,-1.032
68,22/03/21,13:33:59,-1.051
69,22/03/21,13:52:49,-0.968
70,22/03/21,14:09:34,-1.192
71,22/03/21,14:20:23,-0.98
72,22/03/21,15:57:43,-0.975
73,22/03/21,16:14:08,-1.021
74,22/03/21,16:17:10,-0.993
75,22/03/21,16:20:34,-1.124
76,22/03/21,16:23:12,-1.164
77,22/03/21,16:38:27,-0.81
78,22/03/21,16:46:40,-1.217
79,22/03/21,16:56:17,-1.078
80,22/03/21,17:04:22,-0.983
81,22/03/21,17:13:40,-1.029
82,22/03/21,17:21:21,-0.866
83,22/03/21,17:25:27,-0.936
84,22/03/21,17:38:23,-1.126
85,22/03/21,17:43:47,-1.051
86,22/03/21,17:48:31,-0.929
87,22/03/21,17:54:12,-0.77
88,22/03/21,17:58:02,-1.014
89,22/03/21,18:06:49,-0.974
90,22/03/21,18:11:33,-0.841
91,22/03/21,18:18:17,-0.896
92,22/03/21,18:23:12,-0.821
93,22/03/21,18:31:07,-1.057
94,22/03/21,18:37:15,-1.016
95,22/03/21,18:42:10,-1.166
96,22/03/21,18:46:13,-1.024
97,22/03/21,18:48:50,-0.722
98,22/03/21,18:52:13,-1.136
99,22/03/21,18:54:57,-1.25
100,22/03/21,18:57:10,-0.877
101,22/03/21,19:03:49,-0.826
102,22/03/21,19:10:27,-0.881
103,22/03/21,19:13:18,-0.863
104,22/03/21,19:17:22,-1.182
105,22/03/21,19:20:40,-1.272
106,22/03/21,19:22:49,-1.049
107,22/03/21,19:25:13,-1.144
108,22/03/21,19:27:32,-0.816
109,22/03/21,19:30:29,-0.914
110,22/03/21,19:33:17,-1.331
111,22/03/21,19:40:12,-0.868
112,22/03/21,19:44:49,-0.754
113,22/03/21,19:51:03,-0.46
114,22/03/21,20:03:27,-1.093
115,22/03/21,20:05:54,-0.791
116,22/03/21,20:08:11,-0.986
117,22/03/21,20:10:26,-0.889
