,Date,Time,Load
0,10/06/21,10:51:12,-1.257
1,10/06/21,10:54:08,-1.055
2,10/06/21,11:52:11,-1.325
3,10/06/21,12:01:18,-1.388
4,10/06/21,12:08:23,-1.312
5,10/06/21,12:14:18,-1.06
6,10/06/21,12:19:49,-1.081
7,10/06/21,12:25:06,-0.903
8,10/06/21,12:29:15,-1.085
9,10/06/21,12:36:27,-1.044
10,10/06/21,12:48:21,-1.135
11,10/06/21,12:58:56,-1.011
12,10/06/21,13:42:12,-1.001
13,10/06/21,13:48:06,-0.957
14,10/06/21,13:59:56,-1.383
15,10/06/21,14:07:48,-1.013
16,10/06/21,14:31:19,-0.926
17,10/06/21,14:43:42,-0.835
18,10/06/21,15:24:31,-1.353
19,10/06/21,15:46:07,-0.882
20,10/06/21,16:00:54,-0.892
21,10/06/21,16:15:06,-1.189
22,10/06/21,16:23:44,-0.807
23,10/06/21,16:25:17,-0.83
24,10/06/21,16:38:21,-0.933
25,10/06/21,16:44:23,-0.794
26,10/06/21,16:48:39,-0.895
27,10/06/21,17:01:40,-0.706
