,Date,Time,Unmount
0,24/03/21,00:03:42,-0.62
1,24/03/21,00:13:54,-0.607
2,24/03/21,00:19:58,-0.603
3,24/03/21,00:22:02,-0.604
4,24/03/21,00:26:47,-0.606
5,24/03/21,00:31:33,-0.604
6,24/03/21,00:37:17,-0.612
7,24/03/21,00:40:54,-0.625
8,24/03/21,00:43:18,-0.598
9,24/03/21,00:48:41,-0.603
10,24/03/21,00:55:38,-0.617
11,24/03/21,01:00:32,-0.583
12,24/03/21,01:08:34,-0.578
13,24/03/21,01:13:57,-0.592
14,24/03/21,01:19:42,-0.619
15,24/03/21,01:22:46,-0.598
16,24/03/21,01:28:00,-0.581
17,24/03/21,01:32:29,-0.594
18,24/03/21,01:57:36,-0.592
19,24/03/21,04:24:13,-0.54
20,24/03/21,04:27:59,-0.592
21,24/03/21,04:31:49,-0.595
22,24/03/21,04:35:34,-0.575
23,24/03/21,04:39:20,-0.596
24,24/03/21,04:43:11,-0.577
25,24/03/21,04:47:00,-0.606
26,24/03/21,04:51:46,-0.565
27,24/03/21,04:55:32,-0.572
28,24/03/21,04:59:19,-0.567
29,24/03/21,05:04:00,-0.576
30,24/03/21,11:15:52,-0.709
31,24/03/21,11:33:35,-0.67
32,24/03/21,11:39:33,-0.698
33,24/03/21,12:21:42,-0.654
34,24/03/21,12:26:22,-0.64
35,24/03/21,12:32:16,-0.658
36,24/03/21,12:40:57,-0.643
37,24/03/21,12:51:48,-0.625
38,24/03/21,12:55:52,-0.614
39,24/03/21,12:57:09,-0.629
40,24/03/21,13:02:09,-0.651
41,24/03/21,13:05:09,-0.613
42,24/03/21,13:08:23,-0.631
43,24/03/21,13:14:23,-0.631
44,24/03/21,13:19:03,-0.629
45,24/03/21,13:22:27,-0.607
46,24/03/21,13:31:00,-0.594
47,24/03/21,13:42:47,-0.619
48,24/03/21,13:53:25,-0.621
49,24/03/21,13:56:52,-0.8
50,24/03/21,14:05:57,-0.642
51,24/03/21,14:10:16,-0.618
52,24/03/21,14:13:33,-0.66
53,24/03/21,14:16:42,-0.652
54,24/03/21,14:18:42,-0.8
55,24/03/21,14:23:16,-0.8
56,24/03/21,14:26:21,-0.8
57,24/03/21,14:29:52,-0.6
58,24/03/21,14:33:36,-0.62
