,Date,Time,Unmount
0,12/07/21,08:45:32,-0.851
1,12/07/21,09:07:58,-0.833
2,12/07/21,09:15:01,-0.831
3,12/07/21,09:19:53,-0.828
4,12/07/21,09:21:05,-0.863
5,12/07/21,09:34:46,-0.807
6,12/07/21,09:40:14,-0.82
7,12/07/21,09:43:47,-0.821
8,12/07/21,09:49:16,-0.801
9,12/07/21,09:52:39,-0.806
10,12/07/21,10:03:38,-0.806
11,12/07/21,10:16:40,-0.8
12,12/07/21,10:31:18,-0.802
13,12/07/21,10:43:01,-0.792
14,12/07/21,10:51:19,-0.769
15,12/07/21,11:37:20,-0.754
16,12/07/21,11:53:45,-0.763
17,12/07/21,12:05:18,-0.757
18,12/07/21,12:16:27,-0.774
19,12/07/21,12:27:20,-0.758
20,12/07/21,12:30:30,-0.767
21,12/07/21,12:59:15,-0.746
22,12/07/21,13:04:00,-0.775
23,12/07/21,13:11:20,-0.763
24,12/07/21,13:18:51,-0.645
25,12/07/21,13:27:17,-0.751
26,12/07/21,13:31:59,-0.427
27,12/07/21,13:39:51,-0.634
28,12/07/21,13:49:14,-0.632
29,12/07/21,13:50:12,-0.773
30,12/07/21,13:53:56,-0.747
31,12/07/21,14:00:41,-0.747
32,12/07/21,14:04:27,-0.725
33,12/07/21,14:15:04,-0.727
34,12/07/21,14:18:39,-0.729
35,12/07/21,14:27:47,-0.745
36,12/07/21,14:33:05,-0.596
37,12/07/21,14:36:16,-0.71
38,12/07/21,15:46:02,-0.744
39,12/07/21,16:28:45,-0.829
40,12/07/21,16:40:59,-0.838
41,12/07/21,16:47:19,-0.849
42,12/07/21,16:52:54,-0.824
43,12/07/21,16:58:11,-0.802
44,12/07/21,16:59:04,-0.807
45,12/07/21,17:03:32,-0.823
46,12/07/21,17:08:03,-0.834
47,12/07/21,17:11:17,-0.815
48,12/07/21,17:16:12,-0.813
49,12/07/21,17:21:12,-0.821
50,12/07/21,17:28:51,-0.83
51,12/07/21,17:38:00,-0.788
52,12/07/21,17:44:04,-0.791
