,Date,Time,Unmount
0,29/04/21,11:37:40,-0.631
1,29/04/21,11:38:26,-0.679
2,29/04/21,11:42:09,-0.697
3,29/04/21,11:43:11,-0.671
4,29/04/21,11:44:04,-0.708
5,29/04/21,11:45:42,-0.67
6,29/04/21,11:46:54,-0.662
7,29/04/21,11:47:54,-0.707
8,29/04/21,11:48:48,-0.615
9,29/04/21,11:50:11,-0.683
10,29/04/21,11:50:54,-0.726
11,29/04/21,11:51:42,-0.675
12,29/04/21,11:52:23,-0.678
13,29/04/21,11:53:13,-0.692
14,29/04/21,11:54:06,-0.673
15,29/04/21,11:54:49,-0.707
16,29/04/21,11:55:27,-0.706
17,29/04/21,11:56:25,-0.691
18,29/04/21,11:58:05,-0.652
19,29/04/21,11:58:42,-0.696
20,29/04/21,11:59:19,-0.692
21,29/04/21,11:59:56,-0.725
22,29/04/21,12:00:35,-0.612
