,Date,Time,Load
0,01/07/21,09:02:17,-1.539
1,01/07/21,10:10:51,-1.127
2,01/07/21,10:41:26,-1.031
3,01/07/21,10:46:10,-1.09
4,01/07/21,10:48:27,-0.908
5,01/07/21,10:51:59,-0.879
6,01/07/21,10:56:12,-0.932
7,01/07/21,10:59:46,-1.217
8,01/07/21,11:02:12,-0.952
9,01/07/21,11:05:17,-1.507
10,01/07/21,11:08:48,-1.08
11,01/07/21,11:11:19,-1.439
12,01/07/21,11:14:19,-1.081
13,01/07/21,11:17:32,-1.123
14,01/07/21,11:18:23,-1.016
15,01/07/21,11:20:41,-1.021
16,01/07/21,11:25:01,-1.013
17,01/07/21,11:27:37,-1.529
18,01/07/21,11:30:32,-1.337
19,01/07/21,11:33:09,-1.153
20,01/07/21,11:35:40,-1.018
21,01/07/21,11:38:07,-1.086
22,01/07/21,11:41:11,-0.901
23,01/07/21,11:43:48,-0.949
24,01/07/21,11:46:28,-1.019
25,01/07/21,11:50:56,-0.909
26,01/07/21,11:54:56,-1.126
27,01/07/21,11:57:32,-1.131
28,01/07/21,11:59:32,-0.894
29,01/07/21,12:05:05,-0.845
30,01/07/21,12:07:35,-0.823
31,01/07/21,12:10:02,-1.036
32,01/07/21,12:11:54,-0.751
33,01/07/21,12:14:42,-0.901
34,01/07/21,12:17:14,-0.636
35,01/07/21,12:19:35,-0.792
36,01/07/21,12:22:49,-0.832
37,01/07/21,12:26:22,-0.964
38,01/07/21,12:28:41,-0.756
39,01/07/21,12:31:26,-0.968
40,01/07/21,12:34:33,-0.971
41,01/07/21,12:38:13,-0.895
42,01/07/21,12:40:59,-0.818
43,01/07/21,12:44:30,-0.865
44,01/07/21,12:48:50,-0.76
45,01/07/21,12:51:28,-0.787
46,01/07/21,12:53:30,-1.022
47,01/07/21,12:56:25,-1.028
48,01/07/21,12:58:48,-1.26
49,01/07/21,13:01:10,-0.854
50,01/07/21,13:03:17,-1.021
51,01/07/21,13:05:31,-0.967
52,01/07/21,13:08:42,-1.366
53,01/07/21,13:10:52,-1.017
54,01/07/21,13:13:38,-0.808
55,01/07/21,13:14:29,-0.945
56,01/07/21,13:16:23,-1.016
57,01/07/21,13:18:39,-1.193
58,01/07/21,13:20:37,-1.203
59,01/07/21,13:23:09,-0.884
60,01/07/21,13:25:30,-0.773
61,01/07/21,13:30:30,-1.103
62,01/07/21,14:45:51,-0.957
63,01/07/21,15:03:56,-1.376
64,01/07/21,15:23:40,-0.669
65,01/07/21,15:43:41,-1.118
66,01/07/21,15:46:51,-0.724
67,01/07/21,16:07:03,-1.137
68,01/07/21,16:52:19,-1.046
69,01/07/21,17:17:29,-1.185
70,01/07/21,18:19:51,-1.339
71,01/07/21,18:32:47,-1.02
72,01/07/21,18:40:28,-1.791
73,01/07/21,18:41:03,-1.361
74,01/07/21,19:07:29,-1.143
75,01/07/21,19:28:01,-1.104
76,01/07/21,19:40:31,-1.487
77,01/07/21,19:56:56,-0.958
78,01/07/21,20:11:14,-1.232
79,01/07/21,20:19:47,-1.073
80,01/07/21,20:28:56,-0.994
81,01/07/21,20:35:55,-1.04
82,01/07/21,20:45:10,-1.098
