,Date,Time,Unmount
0,26/02/21,08:44:26,-0.834
1,26/02/21,10:09:10,-0.8
2,26/02/21,10:12:16,-0.847
3,26/02/21,10:15:14,-0.85
4,26/02/21,10:17:40,-0.8
5,26/02/21,10:20:11,-0.848
6,26/02/21,10:31:17,-0.817
7,26/02/21,10:40:47,-0.812
8,26/02/21,10:55:40,-0.791
9,26/02/21,11:04:14,-0.8
10,26/02/21,11:07:33,-0.8
11,26/02/21,11:10:18,-0.8
12,26/02/21,11:20:37,-0.775
13,26/02/21,11:25:30,-0.776
14,26/02/21,11:29:55,-0.8
15,26/02/21,11:40:03,-0.766
16,26/02/21,11:49:57,-0.8
17,26/02/21,12:02:26,-0.8
18,26/02/21,12:10:58,-0.723
19,26/02/21,12:14:07,-0.8
20,26/02/21,12:22:54,-0.8
21,26/02/21,12:25:45,-0.769
22,26/02/21,12:32:05,-0.8
23,26/02/21,12:42:23,-0.8
24,26/02/21,12:48:34,-0.8
25,26/02/21,12:52:07,-0.8
26,26/02/21,12:54:52,-0.8
27,26/02/21,12:58:14,-0.8
28,26/02/21,13:01:04,-0.8
29,26/02/21,13:05:35,-0.8
30,26/02/21,13:08:26,-0.8
31,26/02/21,13:11:03,-0.8
32,26/02/21,13:14:11,-0.8
33,26/02/21,13:16:50,-0.8
34,26/02/21,13:19:58,-0.8
35,26/02/21,13:27:34,-0.8
36,26/02/21,13:30:10,-0.8
37,26/02/21,13:32:58,-0.8
38,26/02/21,13:36:06,-0.8
39,26/02/21,13:41:09,-0.8
40,26/02/21,13:48:45,-0.8
41,26/02/21,13:51:21,-0.8
42,26/02/21,14:16:49,-0.8
43,26/02/21,14:19:35,-0.8
44,26/02/21,14:24:24,-0.8
45,26/02/21,14:36:27,-0.8
46,26/02/21,14:56:05,-0.8
47,26/02/21,15:07:03,-0.8
48,26/02/21,15:18:05,-0.8
49,26/02/21,15:27:23,-0.8
50,26/02/21,15:40:29,-0.8
51,26/02/21,15:48:51,-0.8
52,26/02/21,15:57:35,-0.8
53,26/02/21,17:04:07,-0.8
54,26/02/21,17:08:27,-0.8
55,26/02/21,17:13:08,-0.8
56,26/02/21,17:17:23,-0.8
57,26/02/21,17:21:36,-0.8
58,26/02/21,17:25:49,-0.8
59,26/02/21,17:30:02,-0.8
60,26/02/21,17:34:15,-0.8
61,26/02/21,17:38:31,-0.8
62,26/02/21,17:42:43,-0.8
63,26/02/21,17:47:00,-0.8
64,26/02/21,17:51:15,-0.8
65,26/02/21,17:55:29,-0.8
66,26/02/21,17:59:47,-0.8
67,26/02/21,18:04:27,-0.8
68,26/02/21,18:08:38,-0.8
69,26/02/21,18:13:44,-0.8
70,26/02/21,18:18:07,-0.8
71,26/02/21,18:22:32,-0.8
72,26/02/21,18:26:56,-0.8
73,26/02/21,18:31:18,-0.8
74,26/02/21,18:35:43,-0.8
75,26/02/21,18:40:08,-0.8
76,26/02/21,18:44:29,-0.8
77,26/02/21,18:49:20,-0.8
78,26/02/21,18:53:39,-0.8
79,26/02/21,18:58:01,-0.8
80,26/02/21,19:02:30,-0.8
81,26/02/21,19:06:53,-0.8
82,26/02/21,19:11:17,-0.8
83,26/02/21,19:15:39,-0.8
84,26/02/21,19:20:04,-0.8
85,26/02/21,19:24:54,-0.8
86,26/02/21,19:29:49,-0.8
87,26/02/21,19:44:04,-0.8
88,26/02/21,19:48:30,-0.8
89,26/02/21,19:52:57,-0.8
90,26/02/21,19:57:22,-0.8
91,26/02/21,20:01:50,-0.8
92,26/02/21,20:06:14,-0.8
93,26/02/21,20:10:48,-0.8
94,26/02/21,20:15:11,-0.8
95,26/02/21,20:19:37,-0.8
96,26/02/21,20:23:59,-0.8
97,26/02/21,20:28:18,-0.8
98,26/02/21,20:32:51,-0.8
99,26/02/21,20:37:13,-0.8
100,26/02/21,20:41:41,-0.8
101,26/02/21,20:46:02,-0.8
102,26/02/21,20:50:20,-0.8
103,26/02/21,20:54:55,-0.8
104,26/02/21,21:05:26,-0.8
105,26/02/21,21:09:46,-0.8
106,26/02/21,21:14:06,-0.8
107,26/02/21,21:22:13,-0.8
108,26/02/21,21:26:43,-0.8
109,26/02/21,21:31:07,-0.8
110,26/02/21,21:35:36,-0.8
111,26/02/21,21:40:00,-0.8
112,26/02/21,21:44:21,-0.8
113,26/02/21,21:48:44,-0.8
114,26/02/21,21:53:04,-0.8
115,26/02/21,21:57:37,-0.8
116,26/02/21,22:01:54,-0.8
117,26/02/21,22:06:17,-0.8
118,26/02/21,22:10:50,-0.8
119,26/02/21,22:15:14,-0.8
120,26/02/21,22:20:02,-0.8
121,26/02/21,22:25:10,-0.8
122,26/02/21,22:29:32,-0.8
123,26/02/21,22:34:01,-0.8
124,26/02/21,22:38:22,-0.8
125,26/02/21,22:55:10,-0.8
126,26/02/21,22:59:29,-0.8
127,26/02/21,23:03:48,-0.8
128,26/02/21,23:08:18,-0.8
129,26/02/21,23:12:38,-0.8
130,26/02/21,23:17:16,-0.8
131,26/02/21,23:21:49,-0.8
132,26/02/21,23:26:10,-0.8
133,26/02/21,23:30:52,-0.8
134,26/02/21,23:35:15,-0.8
135,26/02/21,23:39:41,-0.8
136,26/02/21,23:44:20,-0.8
137,26/02/21,23:48:46,-0.8
138,26/02/21,23:53:37,-0.8
139,26/02/21,23:58:01,-0.8
