,Date,Time,Load
0,04/06/21,09:22:19,-0.829
1,04/06/21,10:45:07,-1.272
2,04/06/21,10:53:07,-1.594
3,04/06/21,10:53:33,-1.001
4,04/06/21,11:00:41,-1.364
5,04/06/21,11:05:34,-0.958
6,04/06/21,11:11:12,-1.451
7,04/06/21,12:02:15,-1.089
8,04/06/21,12:05:40,-0.985
9,04/06/21,12:09:27,-0.865
10,04/06/21,12:21:30,-0.833
11,04/06/21,12:24:47,-0.705
12,04/06/21,12:28:02,-1.166
13,04/06/21,12:30:56,-1.169
14,04/06/21,12:40:19,-1.007
15,04/06/21,12:43:17,-0.8
16,04/06/21,12:45:16,-0.899
17,04/06/21,12:46:26,-0.813
18,04/06/21,12:49:34,-1.604
19,04/06/21,12:50:00,-1.298
20,04/06/21,12:53:25,-0.948
21,04/06/21,13:00:56,-0.872
22,04/06/21,13:24:02,-1.133
23,04/06/21,13:32:14,-1.248
24,04/06/21,13:35:47,-1.053
25,04/06/21,13:46:03,-0.918
26,04/06/21,13:49:43,-1.348
27,04/06/21,13:51:52,-1.405
28,04/06/21,13:57:53,-0.959
29,04/06/21,14:05:05,-0.924
30,04/06/21,14:12:14,-0.8
31,04/06/21,14:19:46,-1.002
32,04/06/21,14:42:58,-0.74
33,04/06/21,15:01:57,-0.827
34,04/06/21,15:17:43,-1.184
35,04/06/21,15:29:03,-0.822
36,04/06/21,15:41:55,-0.888
37,04/06/21,15:52:14,-0.937
38,04/06/21,16:05:13,-0.929
39,04/06/21,16:18:12,-0.883
40,04/06/21,16:27:29,-0.604
41,04/06/21,16:39:03,-0.869
42,04/06/21,16:46:01,-0.665
43,04/06/21,16:55:08,-0.966
44,04/06/21,17:04:47,-0.819
45,04/06/21,17:13:53,-0.809
46,04/06/21,17:22:17,-0.816
47,04/06/21,17:32:56,-0.82
48,04/06/21,17:40:02,-0.799
49,04/06/21,17:48:02,-0.551
50,04/06/21,17:56:13,-0.437
51,04/06/21,18:04:13,-1.007
52,04/06/21,18:13:00,-0.83
53,04/06/21,18:24:19,-0.667
54,04/06/21,18:32:23,-1.06
55,04/06/21,18:41:13,-0.8
56,04/06/21,18:50:51,-0.8
57,04/06/21,18:55:49,-0.031
58,04/06/21,19:03:00,-0.8
59,04/06/21,19:11:03,-0.07
