,Date,Time,Load
0,02/08/21,09:25:20,-0.929
1,02/08/21,09:59:01,-0.866
2,02/08/21,10:17:17,-0.894
3,02/08/21,10:29:44,-0.713
4,02/08/21,10:36:27,-0.831
5,02/08/21,10:48:30,-0.878
6,02/08/21,10:51:52,-0.689
7,02/08/21,11:38:44,-0.705
8,02/08/21,11:39:30,0.0
9,02/08/21,11:49:03,-0.938
10,02/08/21,12:13:08,-0.937
11,02/08/21,12:16:21,-0.761
12,02/08/21,12:27:13,-0.821
13,02/08/21,12:39:07,-0.831
14,02/08/21,12:50:25,-0.925
15,02/08/21,12:59:16,-0.721
16,02/08/21,13:07:40,-0.508
17,02/08/21,13:10:25,-0.754
18,02/08/21,13:19:07,-0.728
19,02/08/21,13:25:42,-0.833
20,02/08/21,13:33:04,-0.94
21,02/08/21,13:40:27,-0.829
22,02/08/21,13:49:03,-0.763
23,02/08/21,13:51:37,-1.029
24,02/08/21,13:55:06,-0.664
25,02/08/21,14:04:02,-1.064
26,02/08/21,14:11:12,-1.085
27,02/08/21,14:19:45,-0.999
28,02/08/21,14:27:40,-0.835
29,02/08/21,14:31:10,-1.06
30,02/08/21,14:40:48,-0.926
31,02/08/21,14:47:45,-0.687
32,02/08/21,14:59:24,-0.823
33,02/08/21,15:02:21,-1.043
34,02/08/21,15:14:45,-0.901
35,02/08/21,15:23:47,-1.011
36,02/08/21,15:32:45,-0.883
37,02/08/21,15:39:57,-0.907
38,02/08/21,15:43:19,-1.043
39,02/08/21,15:45:37,-0.741
40,02/08/21,15:49:14,-0.91
41,02/08/21,15:56:35,-0.854
42,02/08/21,16:02:52,-1.138
43,02/08/21,16:06:02,-1.129
44,02/08/21,16:08:55,-0.959
45,02/08/21,16:14:59,-0.988
46,02/08/21,16:18:29,-0.834
47,02/08/21,16:22:11,-1.129
48,02/08/21,16:26:27,-0.87
49,02/08/21,16:31:48,-1.148
50,02/08/21,16:32:39,-0.839
51,02/08/21,16:36:35,-0.815
52,02/08/21,16:42:53,-0.936
53,02/08/21,16:46:35,-1.105
54,02/08/21,16:50:22,-1.218
55,02/08/21,16:53:46,-1.027
56,02/08/21,16:58:46,-0.8
57,02/08/21,17:26:00,-0.977
58,02/08/21,17:30:12,-1.017
59,02/08/21,17:34:42,-1.004
60,02/08/21,17:48:26,-0.538
61,02/08/21,17:52:35,-0.874
62,02/08/21,17:56:14,-0.725
63,02/08/21,17:58:04,-0.745
64,02/08/21,18:43:10,-0.715
65,02/08/21,18:52:18,-0.629
66,02/08/21,19:04:45,-1.284
67,02/08/21,19:07:17,-0.687
