,Date,Time,Unmount
0,19/07/21,11:15:37,-0.869
1,19/07/21,11:17:31,-0.903
2,19/07/21,11:19:20,-0.884
3,19/07/21,11:21:05,-0.902
4,19/07/21,11:35:04,-0.903
5,19/07/21,11:36:56,-0.888
6,19/07/21,11:51:24,-0.89
7,19/07/21,11:59:33,-0.84
8,19/07/21,12:04:54,-0.843
9,19/07/21,12:18:37,-0.837
10,19/07/21,12:19:35,-0.86
11,19/07/21,12:23:53,-0.852
12,19/07/21,12:29:14,-0.865
13,19/07/21,12:31:43,-0.868
14,19/07/21,12:33:40,-0.86
15,19/07/21,12:38:20,-0.842
16,19/07/21,12:52:25,-0.837
17,19/07/21,12:56:57,-0.828
18,19/07/21,13:02:51,-0.813
19,19/07/21,13:05:52,-0.842
20,19/07/21,13:12:17,-0.832
21,19/07/21,13:17:10,-0.851
22,19/07/21,13:22:09,-0.842
23,19/07/21,13:27:42,-0.793
24,19/07/21,13:29:11,-0.809
25,19/07/21,13:35:21,-0.807
26,19/07/21,13:39:30,-0.8
27,19/07/21,13:44:42,-0.829
28,19/07/21,13:49:10,-0.83
29,19/07/21,15:58:53,-0.852
