,Date,Time,Load
0,14/05/21,12:50:27,-0.917
1,14/05/21,12:51:25,-1.058
2,14/05/21,12:52:54,-0.7
3,14/05/21,12:53:42,-0.865
4,14/05/21,12:54:24,-0.96
5,14/05/21,12:55:35,-0.986
6,14/05/21,12:56:15,-0.868
7,14/05/21,12:56:57,-0.775
8,14/05/21,12:57:38,-0.6
9,14/05/21,12:58:19,-0.466
10,14/05/21,14:05:18,-1.012
11,14/05/21,14:05:57,-0.843
12,14/05/21,14:25:10,-1.023
13,14/05/21,14:26:57,-1.031
14,14/05/21,14:32:07,-0.829
15,14/05/21,14:33:48,-0.909
16,14/05/21,14:35:41,-0.965
17,14/05/21,14:38:45,-0.981
18,14/05/21,14:41:18,-1.053
19,14/05/21,14:47:30,-0.706
20,14/05/21,15:54:34,-1.425
21,14/05/21,15:55:16,-1.015
