,Date,Time,Unmount
0,14/06/21,15:13:57,-0.855
1,14/06/21,15:25:55,-0.848
2,14/06/21,15:52:41,-0.837
3,14/06/21,15:54:25,-0.825
4,14/06/21,16:18:44,-0.862
5,14/06/21,16:25:52,-0.833
6,14/06/21,16:28:17,-0.82
7,14/06/21,16:44:43,-0.831
8,14/06/21,16:47:11,-0.839
9,14/06/21,16:49:26,-0.825
10,14/06/21,16:51:59,-0.833
11,14/06/21,16:54:35,-0.837
12,14/06/21,17:01:54,-0.831
13,14/06/21,17:04:45,-0.829
14,14/06/21,17:07:02,-0.821
15,14/06/21,17:15:14,-0.805
16,14/06/21,17:16:01,-0.789
17,14/06/21,17:17:24,-0.834
18,14/06/21,18:00:14,-0.797
