,Date,Time,Load
0,01/08/21,00:01:28,-0.591
1,01/08/21,00:02:37,-0.69
2,01/08/21,00:05:38,-0.622
3,01/08/21,10:00:52,-0.236
4,01/08/21,10:11:26,-0.8
5,01/08/21,10:17:38,-0.8
6,01/08/21,10:20:21,-0.8
7,01/08/21,10:22:33,-0.713
8,01/08/21,10:26:05,-0.73
9,01/08/21,10:28:14,-0.369
10,01/08/21,10:30:22,-0.8
11,01/08/21,10:33:49,-0.8
12,01/08/21,10:37:23,-0.072
13,01/08/21,10:58:44,-0.8
14,01/08/21,11:12:39,-0.8
15,01/08/21,11:14:52,-0.307
16,01/08/21,11:18:28,-0.564
17,01/08/21,11:21:50,-0.762
18,01/08/21,13:07:42,-0.728
19,01/08/21,13:12:26,-0.278
20,01/08/21,13:16:38,-0.163
21,01/08/21,13:19:24,-0.8
22,01/08/21,13:22:43,-0.774
23,01/08/21,13:28:14,-0.62
24,01/08/21,13:33:36,-0.8
25,01/08/21,13:37:51,-0.008
26,01/08/21,13:44:36,-0.8
27,01/08/21,13:47:54,-0.8
28,01/08/21,13:50:15,-0.8
29,01/08/21,13:55:24,-0.8
30,01/08/21,14:30:14,-0.332
31,01/08/21,14:43:57,-0.289
