,Date,Time,Unmount
0,20/03/21,00:00:23,-0.8
1,20/03/21,00:01:08,-0.8
2,20/03/21,00:01:49,-0.8
3,20/03/21,00:02:32,-0.8
4,20/03/21,00:03:16,-0.8
5,20/03/21,00:19:24,-0.8
6,20/03/21,07:33:04,-0.8
7,20/03/21,09:29:33,-0.8
8,20/03/21,09:47:14,-0.8
9,20/03/21,09:49:56,-0.8
10,20/03/21,10:17:45,-0.8
11,20/03/21,10:27:59,-0.8
12,20/03/21,10:34:53,-0.8
13,20/03/21,10:42:02,-0.8
14,20/03/21,10:51:14,-0.8
15,20/03/21,10:59:05,-0.8
16,20/03/21,11:08:30,-0.8
17,20/03/21,11:37:00,-0.8
18,20/03/21,11:49:28,-0.8
19,20/03/21,12:09:23,-0.8
20,20/03/21,12:17:11,-0.8
21,20/03/21,12:25:00,-0.8
22,20/03/21,12:31:24,-0.8
23,20/03/21,12:39:09,-0.8
24,20/03/21,12:41:43,-0.8
25,20/03/21,12:50:05,-0.8
26,20/03/21,13:00:06,-0.8
27,20/03/21,13:12:32,-0.8
28,20/03/21,13:23:36,-0.8
29,20/03/21,13:31:12,-0.8
30,20/03/21,13:36:09,-0.8
31,20/03/21,13:46:33,-0.8
32,20/03/21,13:47:43,-0.8
33,20/03/21,13:54:12,-0.8
34,20/03/21,14:05:06,-0.8
35,20/03/21,14:08:26,-0.8
36,20/03/21,14:11:23,-0.8
37,20/03/21,14:18:27,-0.8
38,20/03/21,14:19:43,-0.8
39,20/03/21,14:22:14,-0.8
40,20/03/21,14:29:55,-0.8
41,20/03/21,14:32:30,-0.8
42,20/03/21,14:34:30,-0.8
43,20/03/21,14:35:37,-0.8
44,20/03/21,14:38:31,-0.8
45,20/03/21,14:39:31,-0.8
46,20/03/21,14:48:19,-0.8
47,20/03/21,14:54:46,-0.8
48,20/03/21,15:02:55,-0.8
49,20/03/21,15:04:12,-0.8
50,20/03/21,15:06:54,-0.8
51,20/03/21,15:07:51,-0.8
52,20/03/21,15:13:39,-0.8
53,20/03/21,15:14:24,-0.8
54,20/03/21,15:20:03,-0.8
55,20/03/21,16:30:34,-0.8
56,20/03/21,16:39:47,-0.8
57,20/03/21,16:49:52,-0.8
58,20/03/21,17:01:17,-0.8
59,20/03/21,17:19:43,-0.8
60,20/03/21,17:25:56,-0.8
61,20/03/21,17:29:36,-0.8
62,20/03/21,17:32:04,-0.8
63,20/03/21,17:34:35,-0.8
64,20/03/21,17:40:55,-0.8
65,20/03/21,17:45:33,-0.8
66,20/03/21,17:51:20,-0.8
67,20/03/21,18:00:50,-0.8
68,20/03/21,18:04:01,-0.8
69,20/03/21,18:09:45,-0.8
70,20/03/21,18:12:46,-0.8
71,20/03/21,18:27:54,-0.8
72,20/03/21,18:30:46,-0.8
73,20/03/21,18:33:07,-0.8
74,20/03/21,18:35:52,-0.8
75,20/03/21,18:38:37,-0.8
76,20/03/21,18:39:28,-0.8
77,20/03/21,18:44:06,-0.8
78,20/03/21,18:44:47,-0.8
79,20/03/21,18:47:37,-0.8
80,20/03/21,18:55:29,-0.8
81,20/03/21,18:59:26,-0.8
82,20/03/21,19:09:06,-0.8
83,20/03/21,19:11:49,-0.8
84,20/03/21,19:16:18,-0.8
85,20/03/21,19:20:18,-0.8
86,20/03/21,19:34:45,-0.8
87,20/03/21,19:37:41,-0.8
88,20/03/21,19:40:02,-0.8
89,20/03/21,19:42:40,-0.8
90,20/03/21,19:48:38,-0.8
91,20/03/21,19:54:33,-0.8
92,20/03/21,20:01:10,-0.8
93,20/03/21,20:09:31,-0.8
94,20/03/21,20:11:44,-0.8
95,20/03/21,20:14:01,-0.8
96,20/03/21,20:18:35,-0.8
97,20/03/21,20:20:33,-0.8
98,20/03/21,20:27:28,-0.8
99,20/03/21,20:30:32,-0.8
100,20/03/21,20:37:10,-0.8
101,20/03/21,20:51:31,-0.8
