,Date,Time,Unmount
0,18/03/21,12:10:52,-0.683
1,18/03/21,12:17:07,-0.703
2,18/03/21,12:20:45,-0.711
3,18/03/21,12:24:22,-0.675
4,18/03/21,12:28:01,-0.653
5,18/03/21,12:31:41,-0.651
6,18/03/21,12:35:23,-0.672
7,18/03/21,12:39:03,-0.665
8,18/03/21,12:42:40,-0.671
9,18/03/21,12:46:17,-0.645
10,18/03/21,12:49:53,-0.643
11,18/03/21,12:53:31,-0.647
12,18/03/21,12:57:10,-0.667
13,18/03/21,13:00:50,-0.8
14,18/03/21,13:04:24,-0.8
15,18/03/21,13:07:59,-0.648
16,18/03/21,13:19:27,-0.655
17,18/03/21,13:23:14,-0.8
18,18/03/21,13:27:05,-0.669
19,18/03/21,13:30:51,-0.8
20,18/03/21,13:34:40,-0.8
21,18/03/21,13:38:56,-0.8
22,18/03/21,13:42:43,-0.638
23,18/03/21,13:46:32,-0.643
24,18/03/21,13:50:19,-0.623
25,18/03/21,13:54:06,-0.8
26,18/03/21,13:57:52,-0.8
27,18/03/21,14:01:42,-0.8
28,18/03/21,14:05:31,-0.8
29,18/03/21,14:09:19,-0.8
30,18/03/21,14:13:08,-0.8
31,18/03/21,14:16:58,-0.63
32,18/03/21,14:29:09,-0.8
33,18/03/21,14:33:47,-0.8
34,18/03/21,14:38:46,-0.646
35,18/03/21,14:43:25,-0.589
36,18/03/21,15:09:55,-0.563
37,18/03/21,15:14:28,-0.8
38,18/03/21,15:18:35,-0.8
39,18/03/21,15:23:13,-0.8
40,18/03/21,15:27:47,-0.8
41,18/03/21,15:31:50,-0.8
42,18/03/21,15:36:15,-0.8
43,18/03/21,15:40:54,-0.8
44,18/03/21,15:44:57,-0.8
45,18/03/21,15:49:27,-0.8
46,18/03/21,15:53:42,-0.8
47,18/03/21,15:58:17,-0.8
48,18/03/21,16:06:42,-0.628
49,18/03/21,16:09:04,-0.8
50,18/03/21,16:11:31,-0.8
51,18/03/21,16:13:47,-0.8
52,18/03/21,16:16:03,-0.8
53,18/03/21,16:46:33,-0.8
54,18/03/21,16:48:52,-0.8
55,18/03/21,16:51:09,-0.8
56,18/03/21,16:53:37,-0.8
57,18/03/21,16:55:55,-0.8
58,18/03/21,16:58:42,-0.8
59,18/03/21,17:00:43,-0.8
60,18/03/21,17:03:05,-0.8
61,18/03/21,17:05:23,-0.8
62,18/03/21,17:07:42,-0.8
63,18/03/21,17:38:51,-0.8
64,18/03/21,17:40:53,-0.8
65,18/03/21,17:42:56,-0.8
66,18/03/21,17:44:59,-0.8
67,18/03/21,17:47:06,-0.8
68,18/03/21,17:49:51,-0.8
69,18/03/21,17:51:55,-0.8
70,18/03/21,17:54:01,-0.8
71,18/03/21,17:56:06,-0.8
72,18/03/21,17:58:08,-0.8
73,18/03/21,18:00:09,-0.8
74,18/03/21,18:02:11,-0.8
75,18/03/21,18:04:18,-0.8
76,18/03/21,18:06:18,-0.8
77,18/03/21,18:08:18,-0.8
