,Date,Time,Unmount
0,08/08/21,00:01:22,-0.76
1,08/08/21,00:04:00,-0.775
2,08/08/21,00:11:50,-0.748
3,08/08/21,00:15:08,-0.769
4,08/08/21,00:23:24,-0.765
5,08/08/21,00:32:09,-0.751
6,08/08/21,00:39:26,-0.783
7,08/08/21,00:48:14,-0.758
8,08/08/21,00:56:10,-0.766
9,08/08/21,00:57:07,-0.764
10,08/08/21,00:58:29,-0.757
11,08/08/21,01:04:36,-0.763
12,08/08/21,01:12:05,-0.745
13,08/08/21,01:21:37,-0.739
14,08/08/21,10:14:56,-0.863
15,08/08/21,10:31:34,-0.859
16,08/08/21,10:36:53,-0.833
17,08/08/21,10:43:43,-0.833
18,08/08/21,10:48:23,-0.846
19,08/08/21,10:52:02,-0.844
20,08/08/21,10:56:39,-0.857
21,08/08/21,11:00:43,-0.823
22,08/08/21,11:03:48,-0.818
23,08/08/21,11:09:20,-0.826
24,08/08/21,11:11:57,-0.811
25,08/08/21,11:15:00,-0.843
26,08/08/21,11:17:46,-0.859
27,08/08/21,11:20:25,-0.824
28,08/08/21,11:22:36,-0.826
29,08/08/21,11:25:04,-0.837
30,08/08/21,11:28:01,-0.811
31,08/08/21,11:32:54,-0.851
32,08/08/21,11:38:15,-0.833
33,08/08/21,11:43:07,-0.792
34,08/08/21,11:48:43,-0.811
35,08/08/21,11:54:05,-0.811
36,08/08/21,12:00:56,-0.807
37,08/08/21,12:06:56,-0.78
38,08/08/21,12:13:58,-0.792
39,08/08/21,12:34:59,-0.779
40,08/08/21,12:44:01,-0.8
41,08/08/21,12:53:07,-0.798
42,08/08/21,12:59:22,-0.793
43,08/08/21,13:02:54,-0.784
44,08/08/21,13:07:34,-0.794
45,08/08/21,13:10:27,-0.805
46,08/08/21,13:16:26,-0.736
47,08/08/21,13:24:12,-0.785
48,08/08/21,13:26:52,-0.79
49,08/08/21,13:29:12,-0.791
50,08/08/21,13:31:34,-0.783
51,08/08/21,13:33:55,-0.781
52,08/08/21,13:38:24,-0.766
53,08/08/21,13:42:06,-0.791
54,08/08/21,13:45:44,-0.788
55,08/08/21,13:48:23,-0.777
56,08/08/21,13:50:53,-0.781
57,08/08/21,13:55:52,-0.783
58,08/08/21,14:00:31,-0.763
59,08/08/21,14:10:28,-0.75
60,08/08/21,14:19:53,-0.762
61,08/08/21,14:30:06,-0.78
62,08/08/21,14:34:36,-0.747
63,08/08/21,14:35:38,-0.766
64,08/08/21,14:42:54,-0.756
65,08/08/21,14:58:58,-0.758
66,08/08/21,15:05:30,-0.755
67,08/08/21,15:14:47,-0.747
68,08/08/21,16:31:08,-0.842
69,08/08/21,17:01:23,-0.839
70,08/08/21,17:07:25,-0.837
71,08/08/21,17:23:27,-0.798
72,08/08/21,17:41:23,-0.808
73,08/08/21,17:47:03,-0.821
74,08/08/21,18:09:24,-0.851
