,Date,Time,Proximity Sensor 2
0,20/08/18,11:28:14,1.9344
1,20/08/18,11:28:24,1.9344
2,20/08/18,11:28:34,1.9401
3,20/08/18,11:28:45,1.9458
4,20/08/18,11:28:55,1.9523
5,20/08/18,11:29:05,1.953
6,20/08/18,11:29:15,1.9544
7,20/08/18,11:29:26,1.9552
8,20/08/18,11:29:36,1.9523
9,20/08/18,11:29:46,1.953
10,20/08/18,11:29:57,1.9523
11,20/08/18,11:30:07,1.9501
12,20/08/18,11:30:17,1.9509
13,20/08/18,11:30:28,1.958
14,20/08/18,11:30:38,1.9587
15,20/08/18,11:30:48,1.9587
16,20/08/18,11:30:59,1.958
17,20/08/18,11:31:09,1.9566
18,20/08/18,11:31:19,1.9544
19,20/08/18,11:31:30,1.9544
20,20/08/18,11:31:40,1.9544
21,20/08/18,11:31:50,1.9573
22,20/08/18,11:32:00,1.9587
23,20/08/18,11:32:11,1.9602
24,20/08/18,11:32:21,1.9602
25,20/08/18,11:32:31,1.9566
26,20/08/18,11:32:41,1.9566
27,20/08/18,11:32:52,1.9544
28,20/08/18,11:33:02,1.9552
29,20/08/18,11:33:13,1.9559
30,20/08/18,11:33:23,1.9587
31,20/08/18,11:33:33,1.9602
32,20/08/18,11:33:43,1.9587
33,20/08/18,11:33:54,1.9552
34,20/08/18,11:34:04,1.9537
35,20/08/18,11:34:14,1.9501
36,20/08/18,11:34:25,1.9537
37,20/08/18,11:34:35,1.9559
38,20/08/18,11:34:45,1.9501
39,20/08/18,11:34:56,1.9494
40,20/08/18,11:35:06,1.943
41,20/08/18,11:35:17,1.9415
42,20/08/18,11:35:27,1.9387
43,20/08/18,11:35:38,1.9394
44,20/08/18,11:35:48,1.943
45,20/08/18,11:35:58,1.9501
46,20/08/18,11:36:08,1.9544
47,20/08/18,11:36:19,1.9573
48,20/08/18,11:36:29,1.958
49,20/08/18,11:36:39,1.9587
50,20/08/18,11:36:49,1.958
51,20/08/18,11:37:00,1.958
52,20/08/18,11:37:10,1.9559
53,20/08/18,11:37:20,1.9559
54,20/08/18,11:37:30,1.9623
55,20/08/18,11:37:41,1.9645
56,20/08/18,11:37:51,1.9652
57,20/08/18,11:38:01,1.9652
58,20/08/18,11:38:12,1.9638
59,20/08/18,11:38:22,1.9616
60,20/08/18,11:38:32,1.9573
61,20/08/18,11:38:43,1.9566
62,20/08/18,11:38:53,1.9602
63,20/08/18,11:39:04,1.9681
64,20/08/18,11:39:14,1.9702
65,20/08/18,11:39:24,1.9681
66,20/08/18,11:39:35,1.9681
67,20/08/18,11:39:45,1.9652
68,20/08/18,11:39:55,1.9652
69,20/08/18,11:40:05,1.9702
70,20/08/18,11:40:16,1.9709
71,20/08/18,11:40:26,1.9716
72,20/08/18,11:40:36,1.9702
73,20/08/18,11:40:47,1.9702
74,20/08/18,11:40:57,1.9673
75,20/08/18,11:41:07,1.9659
76,20/08/18,11:41:17,1.9673
77,20/08/18,11:41:28,1.9716
78,20/08/18,11:41:38,1.9716
79,20/08/18,11:41:48,1.9738
80,20/08/18,11:41:58,1.9752
81,20/08/18,11:42:09,1.9752
82,20/08/18,11:42:19,1.9745
83,20/08/18,11:42:30,1.9767
84,20/08/18,11:42:40,1.9745
85,20/08/18,11:42:50,1.9745
86,20/08/18,11:43:01,1.9709
87,20/08/18,11:43:11,1.9688
88,20/08/18,11:43:21,1.9681
89,20/08/18,11:43:32,1.9666
90,20/08/18,11:43:42,1.9659
91,20/08/18,11:43:53,1.9652
92,20/08/18,11:44:03,1.9652
93,20/08/18,11:44:13,1.9652
