,Date,Time,Proximity Sensor 1
0,22/01/19,10:18:41,1.7953
1,22/01/19,10:18:52,1.7889
2,22/01/19,10:19:02,1.7853
3,22/01/19,10:19:12,1.7831
4,22/01/19,10:19:23,1.7803
5,22/01/19,10:19:33,1.7752
6,22/01/19,10:19:44,1.7724
7,22/01/19,10:19:54,1.7695
8,22/01/19,10:20:05,1.7659
9,22/01/19,10:20:15,1.7666
10,22/01/19,10:20:25,1.7659
11,22/01/19,10:20:36,1.7659
12,22/01/19,10:20:46,1.7666
13,22/01/19,10:20:57,1.7638
14,22/01/19,10:21:07,1.7623
15,22/01/19,10:21:18,1.7609
16,22/01/19,10:21:28,1.7573
17,22/01/19,10:21:39,1.7552
18,22/01/19,10:21:49,1.7573
19,22/01/19,10:21:59,1.758
20,22/01/19,10:22:10,1.758
21,22/01/19,10:22:20,1.7587
22,22/01/19,10:22:31,1.7602
23,22/01/19,10:22:41,1.7573
24,22/01/19,10:22:52,1.7552
25,22/01/19,10:23:02,1.753
26,22/01/19,10:23:13,1.7523
27,22/01/19,10:23:23,1.753
28,22/01/19,10:23:33,1.753
29,22/01/19,10:23:44,1.753
30,22/01/19,10:23:54,1.7523
31,22/01/19,10:24:05,1.7559
32,22/01/19,10:24:15,1.758
33,22/01/19,10:24:26,1.7559
34,22/01/19,10:24:36,1.7552
35,22/01/19,10:24:47,1.7559
36,22/01/19,10:24:57,1.7544
37,22/01/19,10:25:08,1.753
38,22/01/19,10:25:18,1.7559
39,22/01/19,10:25:28,1.7552
40,22/01/19,10:25:39,1.753
41,22/01/19,10:25:49,1.7516
42,22/01/19,10:26:00,1.7509
43,22/01/19,10:26:10,1.7523
44,22/01/19,10:26:21,1.7516
45,22/01/19,10:26:31,1.7552
46,22/01/19,10:26:41,1.7559
47,22/01/19,10:26:52,1.7544
48,22/01/19,10:27:02,1.7516
49,22/01/19,10:27:13,1.7544
50,22/01/19,10:27:23,1.753
51,22/01/19,10:27:34,1.753
52,22/01/19,10:27:44,1.7523
53,22/01/19,10:27:54,1.753
54,22/01/19,10:28:05,1.7516
55,22/01/19,10:28:15,1.7509
56,22/01/19,10:28:26,1.7501
57,22/01/19,10:28:36,1.7501
58,22/01/19,10:28:47,1.7501
59,22/01/19,10:28:57,1.7509
60,22/01/19,10:29:08,1.7494
61,22/01/19,10:29:18,1.748
62,22/01/19,10:29:28,1.748
63,22/01/19,10:29:39,1.7473
64,22/01/19,10:29:49,1.7473
65,22/01/19,10:30:00,1.7466
66,22/01/19,10:30:10,1.748
67,22/01/19,10:30:21,1.7487
68,22/01/19,10:30:31,1.7487
69,22/01/19,10:30:41,1.7466
70,22/01/19,10:30:52,1.7466
71,22/01/19,10:31:02,1.7466
72,22/01/19,10:31:13,1.7473
73,22/01/19,10:31:23,1.7458
74,22/01/19,10:31:34,1.7473
75,22/01/19,10:31:44,1.7458
76,22/01/19,10:31:55,1.748
77,22/01/19,10:32:05,1.7473
78,22/01/19,10:32:15,1.7466
79,22/01/19,10:32:26,1.7415
80,22/01/19,10:32:36,1.7466
81,22/01/19,10:32:47,1.7473
82,22/01/19,10:32:57,1.748
83,22/01/19,10:33:08,1.7466
84,22/01/19,10:33:18,1.7487
85,22/01/19,10:33:29,1.7466
86,22/01/19,10:33:39,1.7451
87,22/01/19,10:33:49,1.7451
88,22/01/19,10:34:00,1.7451
89,22/01/19,10:34:10,1.7415
90,22/01/19,10:34:21,1.7458
91,22/01/19,10:34:31,1.7473
92,22/01/19,10:34:42,1.7473
93,22/01/19,10:34:52,1.7466
94,22/01/19,10:35:03,1.7408
95,22/01/19,10:35:13,1.7408
96,22/01/19,10:35:23,1.7451
97,22/01/19,10:35:34,1.7423
98,22/01/19,10:35:44,1.7415
99,22/01/19,10:35:55,1.7423
