,Date,Time,Proximity Sensor 2
0,20/06/18,10:20:10,1.9272
1,20/06/18,10:20:23,1.9243
2,20/06/18,11:48:54,1.9164
3,20/06/18,11:49:04,1.9186
4,20/06/18,11:49:14,1.9172
5,20/06/18,11:49:24,1.9157
6,20/06/18,11:49:34,1.9157
7,20/06/18,11:49:44,1.9136
8,20/06/18,11:49:54,1.9157
9,20/06/18,11:50:04,1.9172
10,20/06/18,11:50:13,1.9258
11,20/06/18,11:50:23,1.9308
12,20/06/18,11:50:33,1.9336
13,20/06/18,11:50:43,1.9336
14,20/06/18,11:50:53,1.9351
15,20/06/18,11:51:03,1.9322
16,20/06/18,11:51:13,1.9351
17,20/06/18,11:51:23,1.9344
18,20/06/18,11:51:33,1.9387
19,20/06/18,11:51:43,1.943
20,20/06/18,11:51:53,1.9437
21,20/06/18,11:52:03,1.9401
22,20/06/18,11:52:13,1.9408
23,20/06/18,11:52:23,1.9387
24,20/06/18,11:52:33,1.9379
25,20/06/18,11:52:43,1.9379
26,20/06/18,11:52:53,1.9387
27,20/06/18,11:53:03,1.9387
28,20/06/18,11:53:13,1.9444
29,20/06/18,11:53:23,1.9501
30,20/06/18,11:53:33,1.9509
31,20/06/18,11:53:43,1.9501
32,20/06/18,11:53:53,1.9487
33,20/06/18,11:54:03,1.9444
34,20/06/18,11:54:13,1.9401
35,20/06/18,11:54:23,1.9408
36,20/06/18,11:54:33,1.9451
37,20/06/18,11:54:43,1.9494
38,20/06/18,11:54:53,1.9487
39,20/06/18,11:55:03,1.9444
40,20/06/18,11:55:13,1.9394
41,20/06/18,11:55:23,1.9401
42,20/06/18,11:55:33,1.9444
43,20/06/18,11:55:43,1.9509
44,20/06/18,11:55:53,1.953
45,20/06/18,11:56:03,1.9537
46,20/06/18,11:56:13,1.9523
47,20/06/18,11:56:23,1.9509
48,20/06/18,11:56:33,1.9458
49,20/06/18,11:56:43,1.9437
50,20/06/18,11:56:53,1.9408
51,20/06/18,11:57:03,1.9437
52,20/06/18,11:57:13,1.9437
53,20/06/18,11:57:23,1.9415
54,20/06/18,11:57:33,1.9408
55,20/06/18,11:57:43,1.9401
56,20/06/18,11:57:53,1.9437
57,20/06/18,11:58:03,1.9501
58,20/06/18,11:58:13,1.9537
59,20/06/18,11:58:23,1.9559
60,20/06/18,11:58:33,1.958
61,20/06/18,11:58:43,1.9573
62,20/06/18,11:58:53,1.9544
63,20/06/18,11:59:03,1.953
64,20/06/18,11:59:13,1.9523
65,20/06/18,11:59:23,1.9509
66,20/06/18,11:59:33,1.9494
67,20/06/18,11:59:43,1.9487
68,20/06/18,11:59:53,1.9451
69,20/06/18,12:00:03,1.9437
70,20/06/18,12:00:13,1.9458
71,20/06/18,12:00:22,1.9523
72,20/06/18,12:00:33,1.953
73,20/06/18,12:00:43,1.9523
74,20/06/18,12:00:53,1.9509
75,20/06/18,12:01:03,1.9451
76,20/06/18,12:01:13,1.9451
77,20/06/18,12:01:23,1.9509
78,20/06/18,12:01:33,1.9544
79,20/06/18,12:01:43,1.9537
80,20/06/18,12:01:53,1.9544
81,20/06/18,12:02:03,1.953
82,20/06/18,12:02:13,1.9509
83,20/06/18,12:02:23,1.9494
84,20/06/18,12:02:33,1.9408
85,20/06/18,12:02:43,1.9408
86,20/06/18,12:02:53,1.943
87,20/06/18,12:03:03,1.948
