,Date,Time,Proximity Sensor 3
0,03/07/18,08:58:55,2.2304
1,03/07/18,08:59:13,2.2304
2,03/07/18,08:59:31,2.2283
3,03/07/18,09:05:35,2.2261
4,03/07/18,09:05:45,2.2254
5,03/07/18,09:05:55,2.2225
6,03/07/18,09:06:05,2.2154
7,03/07/18,09:06:15,2.2132
8,03/07/18,09:06:26,2.2075
9,03/07/18,09:06:35,2.2046
10,03/07/18,09:06:46,2.2017
11,03/07/18,09:06:55,2.1967
12,03/07/18,09:07:05,2.1946
13,03/07/18,09:10:21,2.2003
14,03/07/18,09:10:31,2.2003
15,03/07/18,09:10:41,2.1989
16,03/07/18,09:10:51,2.1938
17,03/07/18,09:11:02,2.1888
18,03/07/18,09:11:12,2.1874
19,03/07/18,09:11:22,2.1867
20,03/07/18,09:11:32,2.1888
21,03/07/18,09:11:43,2.1881
22,03/07/18,09:11:53,2.1888
