,Date,Time,Proximity Sensor 1
0,30/10/19,09:57:51,1.8763
1,30/10/19,09:58:01,1.8727
2,30/10/19,09:58:11,1.872
3,30/10/19,09:58:21,1.872
4,30/10/19,09:58:31,1.8727
5,30/10/19,09:58:41,1.8742
6,30/10/19,09:58:51,1.8749
7,30/10/19,09:59:02,1.877
8,30/10/19,09:59:12,1.8792
9,30/10/19,09:59:22,1.8799
10,30/10/19,09:59:31,1.8799
11,30/10/19,09:59:41,1.8799
12,30/10/19,09:59:51,1.8792
13,30/10/19,10:00:02,1.877
14,30/10/19,10:00:12,1.8749
15,30/10/19,10:00:22,1.8749
16,30/10/19,10:00:32,1.8756
17,30/10/19,10:00:42,1.8763
18,30/10/19,10:00:52,1.8742
19,30/10/19,10:01:02,1.8749
20,30/10/19,10:01:12,1.8763
21,30/10/19,10:01:23,1.8749
22,30/10/19,10:01:33,1.8742
23,30/10/19,10:01:43,1.8742
24,30/10/19,10:01:53,1.8727
25,30/10/19,10:02:03,1.872
26,30/10/19,10:02:13,1.8734
27,30/10/19,10:02:23,1.8742
28,30/10/19,10:02:33,1.8749
29,30/10/19,10:02:43,1.8763
30,30/10/19,10:02:53,1.877
31,30/10/19,10:03:04,1.8763
32,30/10/19,10:03:14,1.8749
33,30/10/19,10:03:24,1.8734
34,30/10/19,10:03:34,1.8706
35,30/10/19,10:03:44,1.872
36,30/10/19,10:03:54,1.872
37,30/10/19,10:04:04,1.8734
38,30/10/19,10:04:14,1.8749
39,30/10/19,10:04:24,1.8727
40,30/10/19,10:04:34,1.872
41,30/10/19,10:04:45,1.8699
42,30/10/19,10:04:55,1.8699
43,30/10/19,10:05:05,1.8699
44,30/10/19,10:05:15,1.8699
45,30/10/19,10:05:25,1.872
