,Date,Time,Proximity Sensor 1
0,27/08/18,19:56:20,1.8075
1,27/08/18,19:56:30,1.8025
2,27/08/18,19:56:40,1.801
3,27/08/18,19:56:50,1.801
4,27/08/18,19:56:59,1.7996
5,27/08/18,19:57:09,1.7975
6,27/08/18,19:57:19,1.7932
7,27/08/18,19:57:29,1.786
8,27/08/18,19:57:39,1.7803
9,27/08/18,19:57:49,1.7781
10,27/08/18,19:57:58,1.7745
11,27/08/18,19:58:08,1.7745
12,27/08/18,19:58:18,1.7724
13,27/08/18,19:58:28,1.7745
14,27/08/18,19:58:38,1.7717
15,27/08/18,19:58:48,1.7738
16,27/08/18,19:58:58,1.7781
17,27/08/18,19:59:08,1.781
18,27/08/18,19:59:18,1.7795
19,27/08/18,19:59:28,1.7788
20,27/08/18,19:59:38,1.7795
21,27/08/18,19:59:48,1.7774
22,27/08/18,19:59:58,1.7767
23,27/08/18,20:00:07,1.7767
24,27/08/18,20:00:18,1.7767
25,27/08/18,20:00:27,1.7767
26,27/08/18,20:00:37,1.7781
27,27/08/18,20:00:47,1.7788
28,27/08/18,20:00:57,1.7774
29,27/08/18,20:01:07,1.7781
30,27/08/18,20:01:17,1.7788
31,27/08/18,20:01:26,1.7767
32,27/08/18,20:01:37,1.7788
33,27/08/18,20:01:46,1.7781
34,27/08/18,20:01:56,1.7767
35,27/08/18,20:02:06,1.7781
36,27/08/18,20:02:16,1.7788
37,27/08/18,20:02:26,1.7795
38,27/08/18,20:02:36,1.7788
39,27/08/18,20:02:46,1.7774
40,27/08/18,20:02:56,1.7774
41,27/08/18,20:03:06,1.7767
42,27/08/18,20:03:15,1.7788
43,27/08/18,20:03:25,1.7788
44,27/08/18,20:03:35,1.7795
45,27/08/18,20:03:45,1.7803
46,27/08/18,20:03:55,1.7774
47,27/08/18,20:04:05,1.776
48,27/08/18,20:04:15,1.7752
49,27/08/18,20:04:25,1.7745
50,27/08/18,20:04:35,1.7745
51,27/08/18,20:04:45,1.7745
52,27/08/18,20:04:55,1.776
53,27/08/18,20:05:04,1.776
54,27/08/18,20:05:14,1.7774
55,27/08/18,20:05:24,1.7767
56,27/08/18,20:05:34,1.7752
57,27/08/18,20:05:44,1.776
58,27/08/18,20:05:53,1.7745
59,27/08/18,20:06:03,1.776
60,27/08/18,20:06:13,1.7745
61,27/08/18,20:06:23,1.7745
62,27/08/18,20:06:33,1.7745
63,27/08/18,20:06:43,1.7738
64,27/08/18,20:06:53,1.7745
65,27/08/18,20:07:03,1.7745
66,27/08/18,20:07:13,1.7724
67,27/08/18,20:07:23,1.7717
68,27/08/18,20:07:33,1.7738
69,27/08/18,20:07:43,1.7745
70,27/08/18,20:07:52,1.7752
71,27/08/18,20:08:02,1.776
72,27/08/18,20:08:12,1.7767
73,27/08/18,20:08:22,1.7752
74,27/08/18,20:08:32,1.7745
75,27/08/18,20:08:42,1.7724
76,27/08/18,20:08:51,1.7724
77,27/08/18,20:09:01,1.7724
78,27/08/18,20:09:11,1.7738
79,27/08/18,20:09:21,1.7709
80,27/08/18,20:09:31,1.7717
81,27/08/18,20:09:41,1.7709
82,27/08/18,20:09:51,1.7702
83,27/08/18,20:10:01,1.7695
84,27/08/18,20:10:10,1.7702
85,27/08/18,20:10:20,1.7709
86,27/08/18,20:10:30,1.7702
87,27/08/18,20:10:40,1.7724
88,27/08/18,20:10:50,1.7745
89,27/08/18,20:11:00,1.7738
90,27/08/18,20:11:09,1.7752
91,27/08/18,20:11:19,1.7745
92,27/08/18,20:11:29,1.7702
93,27/08/18,20:11:39,1.7681
94,27/08/18,20:11:49,1.7695
95,27/08/18,20:11:59,1.7681
96,27/08/18,20:12:08,1.7681
97,27/08/18,20:12:18,1.7681
98,27/08/18,20:12:28,1.7674
99,27/08/18,20:12:38,1.7681
100,27/08/18,20:12:48,1.7702
101,27/08/18,20:12:58,1.7702
102,27/08/18,20:13:08,1.7709
103,27/08/18,20:13:17,1.7674
104,27/08/18,20:13:28,1.7659
105,27/08/18,20:13:37,1.7659
106,27/08/18,20:13:47,1.7659
107,27/08/18,20:13:57,1.7681
108,27/08/18,20:14:07,1.7681
109,27/08/18,20:14:17,1.7695
110,27/08/18,20:14:27,1.7709
111,27/08/18,20:14:37,1.7709
112,27/08/18,20:14:47,1.7695
113,27/08/18,20:14:57,1.7695
114,27/08/18,20:15:07,1.7666
115,27/08/18,20:15:17,1.7681
