,Date,Time,Proximity Sensor 3
0,27/08/18,19:56:20,2.239
1,27/08/18,19:56:30,2.2326
2,27/08/18,19:56:40,2.2318
3,27/08/18,19:56:50,2.2311
4,27/08/18,19:57:00,2.2283
5,27/08/18,19:57:09,2.2261
6,27/08/18,19:57:19,2.2218
7,27/08/18,19:57:29,2.2132
8,27/08/18,19:57:39,2.2067
9,27/08/18,19:57:49,2.2032
10,27/08/18,19:57:58,2.2003
11,27/08/18,19:58:08,2.1996
12,27/08/18,19:58:18,2.1974
13,27/08/18,19:58:28,2.2003
14,27/08/18,19:58:38,2.1967
15,27/08/18,19:58:48,2.2003
16,27/08/18,19:58:58,2.2053
17,27/08/18,19:59:08,2.2082
18,27/08/18,19:59:18,2.2075
19,27/08/18,19:59:28,2.2067
20,27/08/18,19:59:38,2.206
21,27/08/18,19:59:48,2.2039
22,27/08/18,19:59:58,2.2039
23,27/08/18,20:00:07,2.2039
24,27/08/18,20:00:18,2.2046
25,27/08/18,20:00:27,2.2046
26,27/08/18,20:00:37,2.206
27,27/08/18,20:00:47,2.206
28,27/08/18,20:00:57,2.2039
29,27/08/18,20:01:07,2.2046
30,27/08/18,20:01:17,2.206
31,27/08/18,20:01:26,2.2046
32,27/08/18,20:01:37,2.206
33,27/08/18,20:01:46,2.2046
34,27/08/18,20:01:57,2.2053
35,27/08/18,20:02:06,2.206
36,27/08/18,20:02:16,2.2075
37,27/08/18,20:02:26,2.2082
38,27/08/18,20:02:36,2.206
39,27/08/18,20:02:46,2.2046
40,27/08/18,20:02:56,2.2039
41,27/08/18,20:03:06,2.2039
42,27/08/18,20:03:16,2.2053
43,27/08/18,20:03:25,2.206
44,27/08/18,20:03:35,2.2067
45,27/08/18,20:03:45,2.2067
46,27/08/18,20:03:55,2.2046
47,27/08/18,20:04:05,2.2017
48,27/08/18,20:04:15,2.2017
49,27/08/18,20:04:25,2.201
50,27/08/18,20:04:35,2.2017
51,27/08/18,20:04:45,2.201
52,27/08/18,20:04:55,2.2017
53,27/08/18,20:05:04,2.2032
54,27/08/18,20:05:14,2.2039
55,27/08/18,20:05:24,2.2032
56,27/08/18,20:05:34,2.2017
57,27/08/18,20:05:44,2.2032
58,27/08/18,20:05:54,2.201
59,27/08/18,20:06:03,2.2017
60,27/08/18,20:06:13,2.201
61,27/08/18,20:06:23,2.201
62,27/08/18,20:06:33,2.201
63,27/08/18,20:06:43,2.1996
64,27/08/18,20:06:53,2.2003
65,27/08/18,20:07:03,2.2003
66,27/08/18,20:07:13,2.1989
67,27/08/18,20:07:23,2.1996
68,27/08/18,20:07:33,2.1996
69,27/08/18,20:07:43,2.2003
70,27/08/18,20:07:52,2.201
71,27/08/18,20:08:02,2.2032
72,27/08/18,20:08:12,2.2039
73,27/08/18,20:08:22,2.2017
74,27/08/18,20:08:32,2.2003
75,27/08/18,20:08:42,2.1974
76,27/08/18,20:08:51,2.1967
77,27/08/18,20:09:01,2.1989
78,27/08/18,20:09:11,2.2003
79,27/08/18,20:09:21,2.196
80,27/08/18,20:09:31,2.1974
81,27/08/18,20:09:41,2.1967
82,27/08/18,20:09:51,2.196
83,27/08/18,20:10:01,2.1953
84,27/08/18,20:10:10,2.1946
85,27/08/18,20:10:20,2.196
86,27/08/18,20:10:30,2.1946
87,27/08/18,20:10:40,2.1974
88,27/08/18,20:10:50,2.2003
89,27/08/18,20:11:00,2.2003
90,27/08/18,20:11:09,2.201
91,27/08/18,20:11:19,2.201
92,27/08/18,20:11:29,2.1953
93,27/08/18,20:11:39,2.1938
94,27/08/18,20:11:49,2.1938
95,27/08/18,20:11:59,2.1924
96,27/08/18,20:12:08,2.1924
97,27/08/18,20:12:18,2.1924
98,27/08/18,20:12:28,2.1924
99,27/08/18,20:12:38,2.1938
100,27/08/18,20:12:48,2.1946
101,27/08/18,20:12:58,2.1946
102,27/08/18,20:13:08,2.1953
103,27/08/18,20:13:17,2.1917
104,27/08/18,20:13:28,2.1895
105,27/08/18,20:13:37,2.1895
106,27/08/18,20:13:47,2.1903
107,27/08/18,20:13:57,2.1924
108,27/08/18,20:14:07,2.1938
109,27/08/18,20:14:17,2.1938
110,27/08/18,20:14:27,2.1946
111,27/08/18,20:14:37,2.196
112,27/08/18,20:14:47,2.1924
113,27/08/18,20:14:57,2.1938
114,27/08/18,20:15:07,2.1903
115,27/08/18,20:15:17,2.1917
116,27/08/18,20:15:27,2.191
117,27/08/18,20:15:36,2.1938
118,27/08/18,20:15:46,2.1946
119,27/08/18,20:15:56,2.1946
120,27/08/18,20:16:06,2.1924
121,27/08/18,20:16:16,2.191
122,27/08/18,20:16:26,2.1895
123,27/08/18,20:16:36,2.1903
124,27/08/18,20:16:45,2.1888
125,27/08/18,20:16:55,2.1874
126,27/08/18,20:17:05,2.1895
