,Date,Time,Proximity Sensor 2
0,03/07/18,08:58:55,1.9078
1,03/07/18,08:59:13,1.9093
2,03/07/18,08:59:30,1.9207
3,03/07/18,09:05:35,1.915
4,03/07/18,09:05:45,1.915
5,03/07/18,09:05:55,1.9136
6,03/07/18,09:06:05,1.915
7,03/07/18,09:06:15,1.9193
8,03/07/18,09:06:26,1.9265
9,03/07/18,09:06:35,1.9265
10,03/07/18,09:06:46,1.9301
11,03/07/18,09:06:55,1.9308
12,03/07/18,09:07:05,1.9308
13,03/07/18,09:10:21,1.9301
14,03/07/18,09:10:31,1.9301
15,03/07/18,09:10:41,1.9315
16,03/07/18,09:10:51,1.9372
17,03/07/18,09:11:02,1.9437
18,03/07/18,09:11:12,1.9458
19,03/07/18,09:11:22,1.9458
20,03/07/18,09:11:32,1.9444
21,03/07/18,09:11:43,1.9444
22,03/07/18,09:11:53,1.943
