,Date,Time,Proximity Sensor 2
0,06/08/19,18:08:28,1.2004
1,06/08/19,18:08:38,1.1975
2,06/08/19,18:08:48,1.1975
3,06/08/19,18:08:57,1.1975
4,06/08/19,18:09:07,1.1968
5,06/08/19,18:09:17,1.1968
6,06/08/19,18:09:27,1.1968
7,06/08/19,18:09:36,1.2011
8,06/08/19,18:09:46,1.2032
9,06/08/19,18:09:56,1.2032
10,06/08/19,18:10:06,1.2032
11,06/08/19,18:10:16,1.2025
12,06/08/19,18:10:25,1.2025
13,06/08/19,18:10:35,1.2032
14,06/08/19,18:10:45,1.2054
15,06/08/19,18:10:54,1.2047
16,06/08/19,18:11:04,1.2039
17,06/08/19,18:11:14,1.2004
18,06/08/19,18:11:23,1.2004
19,06/08/19,18:11:33,1.1989
20,06/08/19,18:11:43,1.1982
21,06/08/19,18:11:53,1.1968
22,06/08/19,18:12:03,1.1961
23,06/08/19,18:12:13,1.1953
24,06/08/19,18:12:23,1.1932
25,06/08/19,18:12:33,1.191
26,06/08/19,18:12:42,1.191
27,06/08/19,18:12:52,1.191
28,06/08/19,18:13:03,1.191
29,06/08/19,18:13:12,1.191
30,06/08/19,18:13:22,1.1939
31,06/08/19,18:13:33,1.1939
32,06/08/19,18:13:42,1.1946
33,06/08/19,18:13:52,1.1953
34,06/08/19,18:14:02,1.1946
35,06/08/19,18:14:11,1.1953
36,06/08/19,18:14:21,1.1961
37,06/08/19,18:14:31,1.1968
38,06/08/19,18:14:41,1.1989
39,06/08/19,18:14:50,1.1982
40,06/08/19,18:15:01,1.1982
41,06/08/19,18:15:10,1.1975
42,06/08/19,18:15:20,1.1968
43,06/08/19,18:15:30,1.1961
44,06/08/19,18:15:40,1.1968
45,06/08/19,18:15:50,1.1953
46,06/08/19,18:16:00,1.1939
47,06/08/19,18:16:10,1.1925
48,06/08/19,18:16:20,1.1918
49,06/08/19,18:16:30,1.1896
50,06/08/19,18:16:39,1.186
51,06/08/19,18:16:49,1.1875
52,06/08/19,18:16:58,1.1882
53,06/08/19,18:17:08,1.1939
54,06/08/19,18:17:18,1.1946
55,06/08/19,18:17:27,1.1961
56,06/08/19,18:17:37,1.1982
