,Date,Time,Proximity Sensor 3
0,09/04/21,15:12:59,2.3816
1,09/04/21,15:13:09,2.3738
2,09/04/21,15:13:19,2.3616
3,09/04/21,15:13:28,2.3544
4,09/04/21,15:13:38,2.353
5,09/04/21,15:13:48,2.3451
6,09/04/21,15:13:58,2.3415
7,09/04/21,15:14:08,2.3394
8,09/04/21,15:14:18,2.3422
9,09/04/21,15:14:28,2.3437
10,09/04/21,15:14:38,2.3429
11,09/04/21,15:14:48,2.3437
12,09/04/21,15:14:58,2.3429
13,09/04/21,15:15:08,2.3401
14,09/04/21,15:15:18,2.3408
15,09/04/21,15:15:28,2.3386
16,09/04/21,15:15:38,2.3401
17,09/04/21,15:15:48,2.3386
18,09/04/21,15:15:58,2.3343
19,09/04/21,15:16:08,2.3308
20,09/04/21,15:16:18,2.3279
21,09/04/21,15:16:28,2.3265
22,09/04/21,15:16:38,2.3243
23,09/04/21,15:16:48,2.3222
24,09/04/21,15:16:58,2.3257
25,09/04/21,15:17:08,2.3272
26,09/04/21,15:17:18,2.325
27,09/04/21,15:17:28,2.3257
28,09/04/21,15:17:38,2.3265
29,09/04/21,15:17:48,2.3279
30,09/04/21,15:17:58,2.3272
31,09/04/21,15:18:08,2.33
32,09/04/21,15:18:18,2.3279
33,09/04/21,15:18:28,2.3272
34,09/04/21,15:18:38,2.3286
35,09/04/21,15:18:48,2.3265
36,09/04/21,15:18:58,2.3265
37,09/04/21,15:19:08,2.3286
38,09/04/21,15:19:17,2.3279
39,09/04/21,15:19:27,2.3272
40,09/04/21,15:19:37,2.3286
41,09/04/21,15:19:47,2.3286
42,09/04/21,15:19:57,2.3279
43,09/04/21,15:20:07,2.3315
44,09/04/21,15:20:17,2.3286
45,09/04/21,15:20:26,2.3279
46,09/04/21,15:20:36,2.3279
47,09/04/21,15:20:46,2.3308
48,09/04/21,15:20:56,2.3329
49,09/04/21,15:21:06,2.3315
50,09/04/21,15:21:16,2.3322
51,09/04/21,15:21:26,2.3315
52,09/04/21,15:21:36,2.3322
53,09/04/21,15:21:46,2.3279
54,09/04/21,15:21:56,2.3279
55,09/04/21,15:22:06,2.3265
56,09/04/21,15:22:16,2.3243
57,09/04/21,15:22:26,2.3236
58,09/04/21,15:22:36,2.3257
59,09/04/21,15:22:46,2.33
60,09/04/21,15:22:56,2.3315
61,09/04/21,15:23:06,2.3286
62,09/04/21,15:23:16,2.3257
63,09/04/21,15:23:26,2.325
64,09/04/21,15:23:36,2.325
65,09/04/21,15:23:46,2.3243
66,09/04/21,15:23:57,2.3207
67,09/04/21,15:24:07,2.3186
68,09/04/21,15:24:17,2.3186
69,09/04/21,15:24:27,2.3207
70,09/04/21,15:24:37,2.3222
71,09/04/21,15:24:47,2.3222
72,09/04/21,15:24:57,2.3222
73,09/04/21,15:25:07,2.3243
74,09/04/21,15:25:17,2.3257
75,09/04/21,15:25:27,2.325
76,09/04/21,15:25:37,2.3243
77,09/04/21,15:25:47,2.3236
78,09/04/21,15:25:57,2.3222
79,09/04/21,15:26:07,2.3222
80,09/04/21,15:26:17,2.3243
81,09/04/21,15:26:27,2.3257
82,09/04/21,15:26:37,2.3243
83,09/04/21,15:26:47,2.325
84,09/04/21,15:26:57,2.3243
85,09/04/21,15:27:07,2.325
86,09/04/21,15:27:17,2.3236
87,09/04/21,15:27:27,2.3214
88,09/04/21,15:27:37,2.3207
89,09/04/21,15:27:47,2.3214
90,09/04/21,15:27:57,2.3207
91,09/04/21,15:28:07,2.3222
92,09/04/21,15:28:17,2.3207
93,09/04/21,15:28:27,2.3193
94,09/04/21,15:28:37,2.3193
95,09/04/21,15:28:47,2.3214
96,09/04/21,15:28:57,2.3214
97,09/04/21,15:29:07,2.3243
98,09/04/21,15:29:17,2.3229
99,09/04/21,15:29:27,2.3179
100,09/04/21,15:29:37,2.3171
101,09/04/21,15:29:47,2.3179
102,09/04/21,15:29:57,2.3186
103,09/04/21,15:30:07,2.3193
104,09/04/21,15:30:17,2.3179
105,09/04/21,15:30:27,2.3171
106,09/04/21,15:30:37,2.3171
107,09/04/21,15:30:47,2.3171
108,09/04/21,15:30:57,2.3179
109,09/04/21,15:31:07,2.3164
110,09/04/21,15:31:17,2.3143
111,09/04/21,15:31:27,2.3193
112,09/04/21,15:31:37,2.3186
113,09/04/21,15:31:48,2.3193
114,09/04/21,15:31:58,2.3193
115,09/04/21,15:32:08,2.3179
116,09/04/21,15:32:18,2.3164
117,09/04/21,15:32:28,2.3128
118,09/04/21,15:32:38,2.3128
119,09/04/21,15:32:47,2.3114
120,09/04/21,15:32:58,2.3121
121,09/04/21,15:33:08,2.3128
122,09/04/21,15:33:18,2.3164
123,09/04/21,15:33:28,2.3186
124,09/04/21,15:33:38,2.3207
125,09/04/21,15:33:48,2.3186
126,09/04/21,15:33:58,2.3207
