,Date,Time,Proximity Sensor 1
0,21/06/18,10:51:14,1.8025
1,21/06/18,10:51:24,1.7982
2,21/06/18,10:51:35,1.7996
3,21/06/18,10:52:27,1.796
4,21/06/18,10:52:37,1.786
5,21/06/18,10:52:47,1.7774
6,21/06/18,10:52:58,1.7717
7,21/06/18,10:53:08,1.7702
8,21/06/18,10:53:18,1.7666
9,21/06/18,10:53:29,1.7681
10,21/06/18,10:53:39,1.7695
11,21/06/18,10:53:49,1.7674
12,21/06/18,10:54:00,1.7674
13,21/06/18,11:11:34,2.1308
14,21/06/18,11:11:44,2.1315
15,21/06/18,11:11:54,2.1301
16,21/06/18,11:12:04,2.1258
17,21/06/18,11:12:15,2.1258
18,21/06/18,11:12:25,2.1258
19,21/06/18,11:12:35,2.1272
20,21/06/18,11:12:45,2.1315
21,21/06/18,11:12:55,2.1315
22,21/06/18,11:13:06,2.1315
23,21/06/18,11:13:31,2.1293
24,21/06/18,11:13:41,2.1265
25,21/06/18,11:13:51,2.1265
26,21/06/18,11:14:01,2.1265
27,21/06/18,11:14:11,2.1265
28,21/06/18,11:14:21,2.1286
29,21/06/18,11:14:32,2.1286
30,21/06/18,11:14:42,2.1293
31,21/06/18,11:14:52,2.1308
32,21/06/18,11:15:02,2.1301
